Election_Type,State_Name,Constituency_Name,Assembly_No,Constituency_No,Year,month,Poll_No,DelimID,Position,Candidate,Sex,Party,Votes,Candidate_Type,Valid_Votes,Electors,Constituency_Type,Sub_Region,N_Cand,Turnout_Percentage,Vote_Share_Percentage,Deposit_Lost,Margin,Margin_Percentage,ENOP,pid,Party_Type_TCPD,Party_ID,last_poll,Contested,Last_Party,Last_Party_ID,Last_Constituency_Name,Same_Constituency,Same_Party,No_Terms,Turncoat,Incumbent,Recontest,Age,District_Name,PC_Name,PC_No,CandID,MyNeta_education,TCPD_Prof_Main,TCPD_Prof_Main_Desc,TCPD_Prof_Second,TCPD_Prof_Second_Desc
GE,Tamil_Nadu,CHENNAI CENTRAL,16,4,2014,4,0,4,4,C.D. MEYYAPPAN,M,INC,25981,GEN,814894,1328038,GEN,,20,61.36,3.19,yes,4022,0.49,3.23,GETN9801,,3482,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Post Graduate,Business,,,
GE,Tamil_Nadu,CHENNAI CENTRAL,16,4,2014,4,0,4,5,None of the Above,NOT,NOTA,21959,NULL,814894,1328038,GEN,,20,61.36,2.69,yes,2406,0.3,3.23,,,5897,TRUE,,,,,,,,,FALSE,FALSE,,,,,,,,,,
GE,Tamil_Nadu,CHENNAI CENTRAL,16,4,2014,4,0,4,6,J. PRABHAKAR,M,AAAP,19553,GEN,814894,1328038,GEN,,20,61.36,2.4,yes,17022,2.09,3.23,GETN9807,,13,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,10th Pass,Liberal Profession or Professional,Musician or Artist,Salaried Work or Employed,Qualified Professional
GE,Tamil_Nadu,CHENNAI CENTRAL,16,4,2014,4,0,4,7,MURALIKRISHNAN (A) SAMARAN,M,BSP,2531,SC,814894,1328038,GEN,,20,61.36,0.31,yes,512,0.06,3.23,GETN9853,,16651,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,12th Pass,Unemployed,,,
GE,Tamil_Nadu,CHENNAI CENTRAL,16,4,2014,4,0,4,8,M. MOHAMED RASIK,M,IND,2019,GEN,814894,1328038,GEN,,20,61.36,0.25,yes,491,0.06,3.23,GETN9849,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Graduate,Business,,,
GE,Tamil_Nadu,CHENNAI CENTRAL,16,4,2014,4,0,4,9,S.D. KRISHNAKUMAR,M,RPI(A),1528,GEN,814894,1328038,GEN,,20,61.36,0.19,yes,555,0.07,3.23,GETN9836,,12285,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,12th Pass,Business,Real Estate or Builder or Developer or Construction,,
GE,Tamil_Nadu,CHENNAI CENTRAL,16,4,2014,4,0,4,10,T. RAVIKUMAR,M,IND,973,SC,814894,1328038,GEN,,20,61.36,0.12,yes,168,0.02,3.23,GETN271176,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,8th Pass,Labourer or Daily Wage,,,
GE,Tamil_Nadu,CHENNAI CENTRAL,16,4,2014,4,0,4,11,AUDITOR GOPINARAYANAN,M,MMKA,805,GEN,814894,1328038,GEN,,20,61.36,0.1,yes,108,0.01,3.23,GETN9818,,11624,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Others,Salaried Work or Employed,"Accountant, Managerial Position",,
GE,Tamil_Nadu,CHENNAI CENTRAL,16,4,2014,4,0,4,12,M. MURUGAN,M,IND,697,SC,814894,1328038,GEN,,20,61.36,0.09,yes,118,0.01,3.23,GETN9827,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Graduate Professional,Liberal Profession or Professional,Lawyer,,
GE,Tamil_Nadu,CHENNAI CENTRAL,16,4,2014,4,0,4,13,P. AHILA,F,IND,579,GEN,814894,1328038,GEN,,20,61.36,0.07,yes,188,0.02,3.23,GETN9837,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,10th Pass,Retired or Pension,,,
GE,Tamil_Nadu,CHENNAI CENTRAL,16,4,2014,4,0,4,14,P. MANIMARAN,M,IND,391,SC,814894,1328038,GEN,,20,61.36,0.05,yes,1,0,3.23,GETN271901,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,5th Pass,Business,,,
GE,Tamil_Nadu,CHENNAI CENTRAL,16,4,2014,4,0,4,15,B. AMBETH VENKATESH,M,IND,390,SC,814894,1328038,GEN,,20,61.36,0.05,yes,0,0,3.23,GETN9812,,10809,TRUE,2,IND,10809,MADRAS CENTRAL,FALSE,TRUE,0,FALSE,FALSE,FALSE,,,,,,Illiterate,Social Work,,,
GE,Tamil_Nadu,CHENNAI CENTRAL,16,4,2014,4,0,4,16,ARUNDHATHI JAIGANESH (A) S.JAIGANESH,M,IND,390,SC,814894,1328038,GEN,,20,61.36,0.05,yes,21,0,3.23,GETN270608,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,10th Pass,Salaried Work or Employed,,,
GE,Tamil_Nadu,CHENNAI CENTRAL,16,4,2014,4,0,4,17,K.RAVEENDRAN,M,IND,369,GEN,814894,1328038,GEN,,20,61.36,0.05,yes,33,0,3.23,GETN9813,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Graduate Professional,Liberal Profession or Professional,Lawyer,,
GE,Tamil_Nadu,CHENNAI CENTRAL,16,4,2014,4,0,4,18,M. PRABAKARAN,M,IND,336,GEN,814894,1328038,GEN,,20,61.36,0.04,yes,12,0,3.23,GETN9829,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,10th Pass,Business,,,
GE,Tamil_Nadu,CHENNAI CENTRAL,16,4,2014,4,0,4,19,V. CHANDRAMOHAN,M,IND,324,SC,814894,1328038,GEN,,20,61.36,0.04,yes,63,0.01,3.23,GETN9856,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,12th Pass,Business,,,
GE,Tamil_Nadu,CHENNAI CENTRAL,16,4,2014,4,0,4,20,D. BABU,M,IND,261,SC,814894,1328038,GEN,,20,61.36,0.03,yes,2,0,3.23,GETN9817,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,5th Pass,Business,,,
GE,Tamil_Nadu,CHENNAI CENTRAL,16,4,2014,4,0,4,21,D. RAMESH,M,IND,259,GEN,814894,1328038,GEN,,20,61.36,0.03,yes,0,0,3.23,GETN9826,,10809,TRUE,2,IND,10809,CHENNAI NORTH,FALSE,TRUE,0,FALSE,FALSE,TRUE,,,,,,Post Graduate,Liberal Profession or Professional,Lawyer,,
GE,Tamil_Nadu,SRIPERUMBUDUR,16,5,2014,4,0,4,1,"RAMACHANDRAN, K.N. THIRU",M,ADMK,545820,GEN,1286647,1946503,GEN,,21,66.1,42.42,no,102646,7.98,3.12,GETN76785,,930,TRUE,2,ADMK,930,CHENGALPATTU,FALSE,TRUE,1,FALSE,FALSE,FALSE,,,,,,Post Graduate,Business,,,
GE,Tamil_Nadu,SRIPERUMBUDUR,16,5,2014,4,0,4,2,"JAGATHRAKSHAKAN, S. THIRU",M,DMK,443174,GEN,1286647,1946503,GEN,,21,66.1,34.44,no,256080,19.9,3.12,AETN209506,,10192,TRUE,4,DMK,10192,ARAKKONAM,FALSE,TRUE,3,FALSE,TRUE,TRUE,,,,,,10th Pass,Social Work,,,
GE,Tamil_Nadu,SRIPERUMBUDUR,16,5,2014,4,0,4,3,"MASILAMANI, R. (DR).",M,MDMK,187094,GEN,1286647,1946503,GEN,,21,66.1,14.54,yes,148079,11.51,3.12,GETN10495,,11601,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Post Graduate,Liberal Profession or Professional,Doctor,,
GE,Tamil_Nadu,SRIPERUMBUDUR,16,5,2014,4,0,4,4,ARUL ANBARASU,M,INC,39015,GEN,1286647,1946503,GEN,,21,66.1,3.03,yes,11339,0.88,3.12,GETN9907,,3482,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Post Graduate,Business,,,
GE,Tamil_Nadu,SRIPERUMBUDUR,16,5,2014,4,0,4,5,None of the Above,NOT,NOTA,27676,NULL,1286647,1946503,GEN,,21,66.1,2.15,yes,8713,0.68,3.12,,,5897,TRUE,,,,,,,,,FALSE,FALSE,,,,,,,,,,
GE,Tamil_Nadu,SRIPERUMBUDUR,16,5,2014,4,0,4,6,"VASIGARAN, S.A.N. THIRU",M,AAAP,18963,GEN,1286647,1946503,GEN,,21,66.1,1.47,yes,13986,1.09,3.12,AETN190895,,13,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,12th Pass,Liberal Profession or Professional,Journalist or Editor,,
GE,Tamil_Nadu,SRIPERUMBUDUR,16,5,2014,4,0,4,7,"MOHAMED ABBAS, S. THIRU",M,BSP,4977,GEN,1286647,1946503,GEN,,21,66.1,0.39,yes,234,0.02,3.12,AETN186893,,16651,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Graduate,Business,,,
GE,Tamil_Nadu,SRIPERUMBUDUR,16,5,2014,4,0,4,8,"BHARATHI, K. THIRU",M,CPI(ML)(L),4743,SC,1286647,1946503,GEN,,21,66.1,0.37,yes,1961,0.15,3.12,GETN9863,,9890,TRUE,2,CPI(ML)(L),2472,SRIPERUMBUDUR,TRUE,FALSE,0,TRUE,FALSE,TRUE,,,,,,Post Graduate,Liberal Profession or Professional,Lawyer,,
GE,Tamil_Nadu,SRIPERUMBUDUR,16,5,2014,4,0,4,9,"RAMESH, THIRU",M,IND,2782,GEN,1286647,1946503,GEN,,21,66.1,0.22,yes,160,0.01,3.12,GETN10579,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Graduate,Business,Real Estate or Builder or Developer or Construction,,
GE,Tamil_Nadu,SRIPERUMBUDUR,16,5,2014,4,0,4,10,"RAJAGOPAL MALLAR, P. THIRU",M,IND,2622,SC,1286647,1946503,GEN,,21,66.1,0.2,yes,896,0.07,3.12,GETN10581,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Post Graduate,Retired or Pension,,,
GE,Tamil_Nadu,SRIPERUMBUDUR,16,5,2014,4,0,4,11,"PUGAZHENDI, A. THIRU",M,IND,1726,GEN,1286647,1946503,GEN,,21,66.1,0.13,yes,425,0.03,3.12,GETN10583,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Graduate Professional,Liberal Profession or Professional,Lawyer,,
GE,Tamil_Nadu,SRIPERUMBUDUR,16,5,2014,4,0,4,12,SAMPATH. K. THIRU,M,IND,1301,GEN,1286647,1946503,GEN,,21,66.1,0.1,yes,136,0.01,3.12,GETN272428,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Graduate,Business,Real Estate or Builder or Developer or Construction,,
GE,Tamil_Nadu,SRIPERUMBUDUR,16,5,2014,4,0,4,13,"MADHAVARAJ, K.V. THIRU.",M,IND,1165,GEN,1286647,1946503,GEN,,21,66.1,0.09,yes,295,0.02,3.12,GETN9860,,10809,TRUE,2,IND,10809,SRIPERUMBUDUR,TRUE,TRUE,0,FALSE,FALSE,TRUE,,,,,,12th Pass,Social Work,,,
GE,Tamil_Nadu,SRIPERUMBUDUR,16,5,2014,4,0,4,14,PULAVAR. E.SU. MANI. THIRU,M,NOC,870,GEN,1286647,1946503,GEN,,21,66.1,0.07,yes,59,0,3.12,GETN9859,,11811,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Graduate,Retired or Pension,,,
GE,Tamil_Nadu,SRIPERUMBUDUR,16,5,2014,4,0,4,15,BHARATHIDASAN R. THIRU.,M,IND,811,GEN,1286647,1946503,GEN,,21,66.1,0.06,yes,20,0,3.12,GETN9870,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Post Graduate,Small Business or Self-employed,Self-employed,,
GE,Tamil_Nadu,SRIPERUMBUDUR,16,5,2014,4,0,4,16,"RAMACHANDIRAN, K. THIRU",M,IND,791,SC,1286647,1946503,GEN,,21,66.1,0.06,yes,10,0,3.12,GETN10585,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,5th Pass,Small Business or Self-employed,Self-employed,,
GE,Tamil_Nadu,SRIPERUMBUDUR,16,5,2014,4,0,4,17,"PALANI, A. THIRU",M,IND,781,SC,1286647,1946503,GEN,,21,66.1,0.06,yes,82,0.01,3.12,GETN10588,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,10th Pass,Business,Transport,,
GE,Tamil_Nadu,SRIPERUMBUDUR,16,5,2014,4,0,4,18,"AYODHI, L.( DR).",M,IND,699,GEN,1286647,1946503,GEN,,21,66.1,0.05,yes,202,0.02,3.12,GETN9888,,10809,TRUE,3,IND,10809,SRIPERUMBUDUR,TRUE,TRUE,0,FALSE,FALSE,TRUE,,,,,,Doctorate,Salaried Work or Employed,Qualified Professional,,
GE,Tamil_Nadu,SRIPERUMBUDUR,16,5,2014,4,0,4,19,"SRIDHAR, C. THIRU",M,UMK,497,GEN,1286647,1946503,GEN,,21,66.1,0.04,yes,20,0,3.12,GETN10592,,13032,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Post Graduate,Liberal Profession or Professional,Lawyer,,
GE,Tamil_Nadu,SRIPERUMBUDUR,16,5,2014,4,0,4,20,"SRIDHAR,M.THIRU",M,IND,477,GEN,1286647,1946503,GEN,,21,66.1,0.04,yes,105,0.01,3.12,GETN10597,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,10th Pass,Small Business or Self-employed,Self-employed,,
GE,Tamil_Nadu,SRIPERUMBUDUR,16,5,2014,4,0,4,21,"SHANMUGAM, G. THIRU",M,IND,372,SC,1286647,1946503,GEN,,21,66.1,0.03,yes,81,0.01,3.12,AETN191046,,10809,TRUE,2,IND,10809,SRIPERUMBUDUR,TRUE,TRUE,0,FALSE,FALSE,TRUE,,,,,,Not Given,Other or Unspecified,,,
GE,Tamil_Nadu,SRIPERUMBUDUR,16,5,2014,4,0,4,22,"SHANMUGAM, K. THIRU",M,IND,291,GEN,1286647,1946503,GEN,,21,66.1,0.02,yes,0,0,3.12,GETN271674,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Graduate,Small Business or Self-employed,Workshop or Small Manufacturer,,
GE,Tamil_Nadu,KANCHEEPURAM,16,6,2014,4,0,4,1,MARAGATHAM  K,F,ADMK,499395,SC,1128399,1480123,SC,,11,76.24,44.26,no,146866,13.02,3.03,GETN15759,,930,TRUE,1,,,,,,1,FALSE,FALSE,FALSE,,,,,,12th Pass,Politics,Party Worker,,
GE,Tamil_Nadu,KANCHEEPURAM,16,6,2014,4,0,4,2,SELVAM  G,M,DMK,352529,SC,1128399,1480123,SC,,11,76.24,31.24,no,145449,12.89,3.03,GETN270880,,10192,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Post Graduate,Liberal Profession or Professional,Lawyer,Small Business or Self-employed,
GE,Tamil_Nadu,KANCHEEPURAM,16,6,2014,4,0,4,3,SATHYA  C.E.,M,MDMK,207080,SC,1128399,1480123,SC,,11,76.24,18.35,no,173767,15.4,3.03,GETN15760,,11601,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Graduate,Business,,,
GE,Tamil_Nadu,KANCHEEPURAM,16,6,2014,4,0,4,4,VISWANATHAN  P,M,INC,33313,SC,1128399,1480123,SC,,11,76.24,2.95,yes,15577,1.38,3.03,GETN272325,,3482,TRUE,2,INC,3482,KANCHEEPURAM,TRUE,TRUE,1,FALSE,TRUE,TRUE,,,,,,Graduate,Social Work,,,
GE,Tamil_Nadu,KANCHEEPURAM,16,6,2014,4,0,4,5,None of the Above,NOT,NOTA,17736,NULL,1128399,1480123,SC,,11,76.24,1.57,yes,10929,0.97,3.03,,,5897,TRUE,,,,,,,,,FALSE,FALSE,,,,,,,,,,
GE,Tamil_Nadu,KANCHEEPURAM,16,6,2014,4,0,4,6,SATHIYARAJ  J.S,M,BSP,6807,SC,1128399,1480123,SC,,11,76.24,0.6,yes,3189,0.28,3.03,GETN15750,,16651,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Doctorate,Liberal Profession or Professional,Doctor,Traditional Occupation,Traditional Medicine
GE,Tamil_Nadu,KANCHEEPURAM,16,6,2014,4,0,4,7,MARAGATHAM M,F,IND,3618,SC,1128399,1480123,SC,,11,76.24,0.32,yes,723,0.06,3.03,GETN15756,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,8th Pass,Other or Unspecified,Household,,
GE,Tamil_Nadu,KANCHEEPURAM,16,6,2014,4,0,4,8,"BALAMURUGAN, R",M,IND,2895,SC,1128399,1480123,SC,,11,76.24,0.26,yes,1416,0.13,3.03,GETN10608,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Others,Agricultural Labour,,,
GE,Tamil_Nadu,KANCHEEPURAM,16,6,2014,4,0,4,9,ULAGANATHAN  .A,M,IND,1479,SC,1128399,1480123,SC,,11,76.24,0.13,yes,111,0.01,3.03,GETN15758,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,12th Pass,Agricultural Labour,,,
GE,Tamil_Nadu,KANCHEEPURAM,16,6,2014,4,0,4,10,PARGUNAN  A.,M,IND,1368,SC,1128399,1480123,SC,,11,76.24,0.12,yes,278,0.02,3.03,GETN15757,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,10th Pass,Labourer or Daily Wage,,,
GE,Tamil_Nadu,KANCHEEPURAM,16,6,2014,4,0,4,11,SRINIVASAN C.,M,IND,1090,SC,1128399,1480123,SC,,11,76.24,0.1,yes,1,0,3.03,GETN15755,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Post Graduate,Liberal Profession or Professional,Lawyer,,
GE,Tamil_Nadu,KANCHEEPURAM,16,6,2014,4,0,4,12,"SATHIYANATHAN, N.",M,IND,1089,SC,1128399,1480123,SC,,11,76.24,0.1,yes,0,0,3.03,GETN10612,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,5th Pass,Agricultural Labour,,,
GE,Tamil_Nadu,ARAKKONAM,16,7,2014,4,0,4,1,"HARI, G.",M,ADMK,493534,GEN,1089052,1401813,GEN,,27,77.69,45.32,no,240766,22.11,3.23,AETN198785,,930,TRUE,1,,,,,,1,FALSE,FALSE,FALSE,,,,,,Post Graduate,Liberal Profession or Professional,Lawyer,,
GE,Tamil_Nadu,ARAKKONAM,16,7,2014,4,0,4,2,"ELANGO, N.R",M,DMK,252768,GEN,1089052,1401813,GEN,,27,77.69,23.21,no,19006,1.75,3.23,GETN10615,,10192,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Graduate Professional,Liberal Profession or Professional,Lawyer,,
GE,Tamil_Nadu,ARAKKONAM,16,7,2014,4,0,4,3,"VELU, R.",M,PMK,233762,GEN,1089052,1401813,GEN,,27,77.69,21.46,no,177425,16.29,3.23,GETN9523,,11891,TRUE,3,PMK,11891,ARAKKONAM,TRUE,TRUE,1,FALSE,FALSE,TRUE,,,,,,Doctorate,Former Government,Ex Govt Employee,,
GE,Tamil_Nadu,ARAKKONAM,16,7,2014,4,0,4,4,"RAJESH, R",M,INC,56337,GEN,1089052,1401813,GEN,,27,77.69,5.17,yes,45967,4.22,3.23,AETN186888,,3482,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Post Graduate,Business,,,
GE,Tamil_Nadu,ARAKKONAM,16,7,2014,4,0,4,5,None of the Above,NOT,NOTA,10370,NULL,1089052,1401813,GEN,,27,77.69,0.95,yes,3016,0.28,3.23,,,5897,TRUE,,,,,,,,,FALSE,FALSE,,,,,,,,,,
GE,Tamil_Nadu,ARAKKONAM,16,7,2014,4,0,4,6,"DASS, D.",M,BSP,7354,SC,1089052,1401813,GEN,,27,77.69,0.68,yes,784,0.07,3.23,GETN10622,,16651,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,10th Pass,Politics,Party Worker,,
GE,Tamil_Nadu,ARAKKONAM,16,7,2014,4,0,4,7,"GAJENDRAN, S.",M,IND,6570,GEN,1089052,1401813,GEN,,27,77.69,0.6,yes,545,0.05,3.23,GETN10623,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,12th Pass,Labourer or Daily Wage,Mechanic,,
GE,Tamil_Nadu,ARAKKONAM,16,7,2014,4,0,4,8,PANCHU.UDAYAKUMAR,M,IND,6025,SC,1089052,1401813,GEN,,27,77.69,0.55,yes,2004,0.18,3.23,GETN271913,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Post Graduate,Liberal Profession or Professional,Lawyer,,
GE,Tamil_Nadu,ARAKKONAM,16,7,2014,4,0,4,9,"RAJESH, S.",M,AAAP,4021,GEN,1089052,1401813,GEN,,27,77.69,0.37,yes,1823,0.17,3.23,GETN10624,,13,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Graduate Professional,Business,,Social Work,
GE,Tamil_Nadu,ARAKKONAM,16,7,2014,4,0,4,10,"RAVI, V.",M,IND,2198,SC,1089052,1401813,GEN,,27,77.69,0.2,yes,243,0.02,3.23,GETN270833,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,12th Pass,Labourer or Daily Wage,,,
GE,Tamil_Nadu,ARAKKONAM,16,7,2014,4,0,4,11,"GOPINATHAN, G.",M,IND,1955,SC,1089052,1401813,GEN,,27,77.69,0.18,yes,399,0.04,3.23,GETN10627,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Graduate,Salaried Work or Employed,Managerial Position,,
GE,Tamil_Nadu,ARAKKONAM,16,7,2014,4,0,4,12,"ELANGOVAN, D.",M,IND,1556,GEN,1089052,1401813,GEN,,27,77.69,0.14,yes,98,0.01,3.23,GETN10631,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,10th Pass,Small Business or Self-employed,,,
GE,Tamil_Nadu,ARAKKONAM,16,7,2014,4,0,4,13,"HARI, S.",M,IND,1458,GEN,1089052,1401813,GEN,,27,77.69,0.13,yes,24,0,3.23,GETN10632,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,
GE,Tamil_Nadu,ARAKKONAM,16,7,2014,4,0,4,14,"VISWANATHAN, P.",M,IND,1434,GEN,1089052,1401813,GEN,,27,77.69,0.13,yes,411,0.04,3.23,GETN10634,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,8th Pass,Labourer or Daily Wage,,,
GE,Tamil_Nadu,ARAKKONAM,16,7,2014,4,0,4,15,"VADIVEL, A.",M,IND,1023,SC,1089052,1401813,GEN,,27,77.69,0.09,yes,103,0.01,3.23,GETN10641,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,10th Pass,Labourer or Daily Wage,,,
GE,Tamil_Nadu,ARAKKONAM,16,7,2014,4,0,4,16,"VELU, D.",M,IND,920,GEN,1089052,1401813,GEN,,27,77.69,0.08,yes,2,0,3.23,GETN10645,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,8th Pass,Labourer or Daily Wage,,,
GE,Tamil_Nadu,ARAKKONAM,16,7,2014,4,0,4,17,"ELANGO, N.",M,IND,918,GEN,1089052,1401813,GEN,,27,77.69,0.08,yes,114,0.01,3.23,GETN10651,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,8th Pass,Agriculture,,,
GE,Tamil_Nadu,ARAKKONAM,16,7,2014,4,0,4,18,"ELANGOVAN, A.",M,IND,804,GEN,1089052,1401813,GEN,,27,77.69,0.07,yes,21,0,3.23,GETN10696,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,8th Pass,Agriculture,,,
GE,Tamil_Nadu,ARAKKONAM,16,7,2014,4,0,4,19,"VELU, V.",M,IND,783,SC,1089052,1401813,GEN,,27,77.69,0.07,yes,36,0,3.23,GETN10697,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,12th Pass,Labourer or Daily Wage,,,
GE,Tamil_Nadu,ARAKKONAM,16,7,2014,4,0,4,20,"VELU, R.",M,IND,747,SC,1089052,1401813,GEN,,27,77.69,0.07,yes,24,0,3.23,GETN10698,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,10th Pass,Labourer or Daily Wage,,,
GE,Tamil_Nadu,ARAKKONAM,16,7,2014,4,0,4,21,"SRIDHAR, R.S",M,IND,723,GEN,1089052,1401813,GEN,,27,77.69,0.07,yes,113,0.01,3.23,GETN10699,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Graduate,Salaried Work or Employed,,,
GE,Tamil_Nadu,ARAKKONAM,16,7,2014,4,0,4,22,"ARUN, N.",M,IND,610,SC,1089052,1401813,GEN,,27,77.69,0.06,yes,11,0,3.23,GETN10700,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Doctorate,Other or Unspecified,,,
GE,Tamil_Nadu,ARAKKONAM,16,7,2014,4,0,4,23,"HARI, S.",M,IND,599,GEN,1089052,1401813,GEN,,27,77.69,0.06,yes,29,0,3.23,GETN10701,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,,,,,
GE,Tamil_Nadu,ARAKKONAM,16,7,2014,4,0,4,24,"SHETTU, S.",M,IND,570,SC,1089052,1401813,GEN,,27,77.69,0.05,yes,29,0,3.23,GETN271918,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Post Graduate,Social Work,,,
GE,Tamil_Nadu,ARAKKONAM,16,7,2014,4,0,4,25,"HARIKRISHNAN, P.",M,IND,541,GEN,1089052,1401813,GEN,,27,77.69,0.05,yes,24,0,3.23,GETN10703,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Not Given,Agriculture,,,
GE,Tamil_Nadu,ARAKKONAM,16,7,2014,4,0,4,26,"ELANGO, D.",M,IND,517,GEN,1089052,1401813,GEN,,27,77.69,0.05,yes,33,0,3.23,GETN10704,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,8th Pass,Salaried Work or Employed,,,
GE,Tamil_Nadu,ARAKKONAM,16,7,2014,4,0,4,27,"SADHU MUTHU KRISTNAN ERAJANDRAN, T.M.S.",M,IND,484,SC,1089052,1401813,GEN,,27,77.69,0.04,yes,13,0,3.23,GETN270027,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Doctorate,Social Work,,,
GE,Tamil_Nadu,ARAKKONAM,16,7,2014,4,0,4,28,"RAVI, N.D.",M,IND,471,GEN,1089052,1401813,GEN,,27,77.69,0.04,yes,0,0,3.23,GETN10706,,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Illiterate,Business,"Real Estate or Builder or Developer or Construction, Private Company",,
GE,Tamil_Nadu,VELLORE,16,8,2014,4,0,4,1,"SENGUTTUVAN, B.",M,ADMK,383719,GEN,974770,1312259,GEN,,24,74.28,39.37,no,59393,6.09,3.33,GETN271626,,930,TRUE,1,,,,,,1,FALSE,FALSE,FALSE,,,,,,Post Graduate,Liberal Profession or Professional,Lawyer,,
GE,Tamil_Nadu,VELLORE,16,8,2014,4,0,4,2,"SHANMUGAM, A.C.",M,BJP,324326,GEN,974770,1312259,GEN,,24,74.28,33.27,no,118430,12.15,3.33,GETN33015,,1605,TRUE,2,ADK,930,VELLORE,TRUE,FALSE,1,TRUE,FALSE,FALSE,,,,,,Graduate Professional,Business,,Agriculture,
