,Candidate,Party,CriminalCases,Education,Age,TotalAssets,Liabilities,Winner,State,Constituency,Year,Candidate_Type,Votes,Valid_Votes,Vote_Share_Percentage,Party_ID
687,bachchanprasadyadav,IND,0,Graduate Professional,35,416000.0,53945,0,uttar_pradesh,varanasi,2014,GEN,1192,1030685,0.12,10809
688,bachchelal,Lokpriya Samaj Party,0,10th Pass,42,6410519.0,0,0,uttar_pradesh,varanasi,2014,GEN,1172,1030685,0.11,5160
817,baseerkinnar,IND,0,Illiterate,50,2782158.0,0,0,uttar_pradesh,varanasi,2014,GEN,2850,1030685,0.28,10809
1311,deviprasadnand,Moulik Adhikar Party,0,10th Pass,77,50000.0,0,0,uttar_pradesh,varanasi,2014,GEN,1740,1030685,0.17,11563
1954,harilal,Rastriya Insaaf Party,0,10th Pass,29,262100.0,0,0,uttar_pradesh,varanasi,2014,SC,838,1030685,0.08,6892
2002,hemantkumaryadav,Indian National League,0,Post Graduate,34,38599.0,0,0,uttar_pradesh,varanasi,2014,GEN,1202,1030685,0.12,3842
2018,hiralalyadav,CPI(M),0,Doctorate,57,745430.0,0,0,uttar_pradesh,varanasi,2014,GEN,2457,1030685,0.24,14635
2049,iftekharkuraishi,IND,0,Literate,42,165800.0,0,0,uttar_pradesh,varanasi,2014,GEN,2323,1030685,0.23,10809
2067,indiratiwari,AITC,0,Post Graduate,56,629817.0,0,0,uttar_pradesh,varanasi,2014,GEN,2674,1030685,0.26,18228
2307,johnsonthomas,IND,0,Graduate Professional,48,16784800.0,950000,0,uttar_pradesh,varanasi,2014,GEN,1524,1030685,0.15,10809
2363,kailashchaurasiya,SP,8,8th Pass,55,24239152.0,0,0,uttar_pradesh,varanasi,2014,GEN,45291,1030685,4.39,7425
2822,lallan,Manavadhikar Janshakti Party,0,5th Pass,56,250000.0,0,0,uttar_pradesh,varanasi,2014,GEN,997,1030685,0.1,5316
2915,mahendramishra,IND,0,12th Pass,57,3788275.0,0,0,uttar_pradesh,varanasi,2014,GEN,573,1030685,0.06,10809
3562,narendrabahadursingh,IND,0,Post Graduate,55,2772000.0,0,0,uttar_pradesh,varanasi,2014,GEN,1306,1030685,0.13,10809
3572,narendranathdubeyadig,Jan Shakti Ekta Party,0,Graduate Professional,47,4883389.0,0,0,uttar_pradesh,varanasi,2014,GEN,2277,1030685,0.22,16155
3747,omgurucharandasaliasvimalkumarsingh,Sanatan Sanskriti Raksha Dal,0,10th Pass,39,4882000.0,470000,0,uttar_pradesh,varanasi,2014,GEN,1144,1030685,0.11,7644
4041,prabhatkumar,IND,0,Post Graduate,47,33536805.0,0,0,uttar_pradesh,varanasi,2014,GEN,1089,1030685,0.11,10809
4093,prakashprasad,IND,0,12th Pass,42,2780000.0,0,0,uttar_pradesh,varanasi,2014,GEN,1361,1030685,0.13,10809
4104,pramodkumar,IND,0,Graduate,60,2057000.0,50000,0,uttar_pradesh,varanasi,2014,GEN,1807,1030685,0.18,10809
4347,rajendraprasadgaribdas,IND,0,Graduate,54,47000.0,0,0,uttar_pradesh,varanasi,2014,GEN,1367,1030685,0.13,10809
4363,rajeshbhartisurya,Rashtriya Ambedkar Dal,0,Graduate Professional,38,4569000.0,1500000,0,uttar_pradesh,varanasi,2014,SC,4327,1030685,0.42,6416
4401,rajivkumarmishra,IND,0,10th Pass,45,48900.0,0,0,uttar_pradesh,varanasi,2014,GEN,677,1030685,0.07,10809
4628,ramlakhangupta,Jantantra Party,0,Graduate Professional,60,12074892.0,0,0,uttar_pradesh,varanasi,2014,GEN,1376,1030685,0.13,16184
4670,rampyaresingh,IND,0,Others,50,10284072.0,417565,0,uttar_pradesh,varanasi,2014,GEN,423,1030685,0.04,10809
5096,santoshkumar,Rashtriya Vikas Manch Party,0,8th Pass,28,211200.0,0,0,uttar_pradesh,varanasi,2014,GEN,27833,786274,3.54,16651
5152,sarveshkumargupta,IND,0,12th Pass,54,171966.0,0,0,uttar_pradesh,varanasi,2014,GEN,3023,1030685,0.29,10809
5196,satishshankarjayaswal,IND,0,12th Pass,32,100000.0,0,0,uttar_pradesh,varanasi,2014,GEN,459,1030685,0.04,10809
5218,satyaprakashsrivastava,IND,0,Graduate,42,7467250.0,0,0,uttar_pradesh,varanasi,2014,GEN,599,1030685,0.06,10809
163,ajaytamta,BJP,0,12th Pass,41,6366653.0,2757846,1,uttarakhand,almora,2014,SC,348186,656525,53.03,1605
242,amarprakash,UTTARAKHAND PARIVARTAN PARTY,0,Graduate,48,909412.0,125000,0,uttarakhand,almora,2014,SC,2045,656525,0.31,8453
707,bahadurramdhauni,BSP,0,Graduate Professional,55,3356500.0,70000,0,uttarakhand,almora,2014,SC,14150,656525,2.16,16651
796,bansiram,IND,0,Literate,59,594500.0,0,0,uttarakhand,almora,2014,SC,3857,656525,0.59,10809
839,bhagawatiprasadtrikoti,SP,0,12th Pass,43,259910.0,0,0,uttarakhand,almora,2014,SC,1851,656525,0.28,7425
1976,harishchandraarya,AAP,0,12th Pass,44,9535000.0,250000,0,uttarakhand,almora,2014,SC,7916,656525,1.21,13
4070,pradeeptamta,INC,0,Post Graduate,52,12193759.0,2500000,0,uttarakhand,almora,2014,SC,252496,656525,38.46,3482
4954,sajjanlaltamta,IND,0,Graduate,47,4383896.0,790000,0,uttarakhand,almora,2014,SC,8387,656525,1.28,10809
2955,majgenretdbhuwanchandrakhanduriavsm,BJP,0,Graduate Professional,79,44357368.0,0,1,uttarakhand,garhwal,2014,GEN,405690,682024,59.48,1605
31,abdulsalam,IND,0,Illiterate,76,2170500.0,0,0,uttarakhand,garhwal,2014,GEN,4510,682024,0.66,10809
404,anupnegi,IND,0,12th Pass,45,6930000.0,0,0,uttarakhand,garhwal,2014,GEN,2279,682024,0.33,10809
915,bhupalsinghgusainukd,IND,0,Graduate,57,1859000.0,430000,0,uttarakhand,garhwal,2014,GEN,6699,682024,0.98,10809
1372,dheersinghbisht,BSP,0,12th Pass,52,7746000.0,150000,0,uttarakhand,garhwal,2014,GEN,9250,682024,1.36,16651
2076,indreshmaikhuri,CPI(ML)L,0,Post Graduate,35,172487.0,0,0,uttarakhand,garhwal,2014,GEN,7470,682024,1.1,9890
3575,narendrasinghnegi,CPI,0,Post Graduate,62,3273000.0,125000,0,uttarakhand,garhwal,2014,GEN,6525,682024,0.96,2444
4483,rakeshsingh,AAP,0,Doctorate,33,1044806.0,0,0,uttarakhand,garhwal,2014,GEN,564609,1002184,56.34,1605
4826,renuagarwal,IND,0,Post Graduate,36,8387844.0,510000,0,uttarakhand,garhwal,2014,GEN,3051,682024,0.45,10809
7,abdulaleem,IND,0,Post Graduate,46,6258320.0,0,0,uttarakhand,hardwar,2014,GEN,1682,1175692,0.14,10809
292,anandkumarverma,Hindustan Krantikari Dal,0,Graduate Professional,42,1565623.0,0,0,uttarakhand,hardwar,2014,GEN,710,1175692,0.06,3271
360,anitasaini,SP,0,Literate,40,177295204.0,316824,0,uttarakhand,hardwar,2014,GEN,5765,1175692,0.49,7425
615,asraf,IND,0,Illiterate,47,900000.0,0,0,uttarakhand,hardwar,2014,GEN,2535,1175692,0.22,10809
1259,ddsharma,IND,0,12th Pass,66,4113784.0,181000,0,uttarakhand,hardwar,2014,GEN,2067,1175692,0.18,10809
2090,ishwarchand,IND,0,Graduate Professional,61,36324665.0,5000,0,uttarakhand,hardwar,2014,GEN,3740,1175692,0.32,10809
2176,jaisingh,IND,0,Graduate,55,295194000.0,1500000,0,uttarakhand,hardwar,2014,GEN,614,1044331,0.06,10809
2229,javed,Akhil Bharatiya Muslim League (Secular),2,8th Pass,37,717786.0,36000,0,uttarakhand,hardwar,2014,GEN,614,1175692,0.05,339
3330,moharsinghkataria,IND,0,Graduate,41,325000.0,0,0,uttarakhand,hardwar,2014,SC,1051,1175692,0.09,10809
3422,mukeshsaini,Bahujan Mukti Party,0,5th Pass,38,1991608.0,0,0,uttarakhand,hardwar,2014,GEN,664,1175692,0.06,1074
3975,pervezaqil,All India Minorities Front,0,Graduate,42,104992.0,0,0,uttarakhand,hardwar,2014,GEN,454,1175692,0.04,726
4116,pramodrana,IND,0,12th Pass,47,5100000.0,290000,0,uttarakhand,hardwar,2014,GEN,765,1175692,0.07,10809
4461,rakesh,IND,0,Post Graduate,53,588796.0,0,0,uttarakhand,hardwar,2014,GEN,1225,1199262,0.1,10809
4644,ramnaresh,Kalyankari Jantantrik Party,0,12th Pass,61,28147750.0,0,0,uttarakhand,hardwar,2014,SC,5826,934263,0.62,10809
4808,raziabeg,IND,0,Graduate Professional,47,7870239.0,0,0,uttarakhand,hardwar,2014,GEN,3741,1175692,0.32,10809
4827,renukarawat,INC,0,Graduate Professional,56,47851009.0,6543412,0,uttarakhand,hardwar,2014,GEN,414498,1175692,35.26,3482
5034,sanjaygoyal,Naya Daur Party,0,12th Pass,44,9185000.0,3500000,0,uttarakhand,hardwar,2014,GEN,915,1175692,0.08,5848
837,bhagatsinghkoshyari,BJP,0,Post Graduate,72,5562704.0,0,1,uttarakhand,nainital_udhamsingh_nagar,2014,GEN,636769,1101435,57.81,1605
642,avtarsingh,SP,0,Graduate,55,46167000.0,11500000,0,uttarakhand,nainital_udhamsingh_nagar,2014,SC,848,1030954,0.08,10809
761,ballisinghcheema,AAP,0,Graduate,61,2614200.0,909100,0,uttarakhand,nainital_udhamsingh_nagar,2014,GEN,13472,1101435,1.22,13
846,bhagwanswaroop,IND,0,Graduate,67,352800.0,0,0,uttarakhand,nainital_udhamsingh_nagar,2014,GEN,1869,1101435,0.17,10809
928,bhuwanchandrajoshi,IND,0,Graduate Professional,46,1832061.0,0,0,uttarakhand,nainital_udhamsingh_nagar,2014,GEN,3180,1101435,0.29,10809
1575,dsrawal,Bharat Ki Lok Jimmedar Party,0,Graduate Professional,67,8350311.0,0,0,uttarakhand,nainital_udhamsingh_nagar,2014,GEN,3392,1101435,0.31,9361
2361,kailashchandra,IND,3,12th Pass,34,1631063.0,0,0,uttarakhand,nainital_udhamsingh_nagar,2014,GEN,1635,1101435,0.15,10809
2367,kailashpandey,CPI(ML)L,0,Doctorate,42,505308.0,0,0,uttarakhand,nainital_udhamsingh_nagar,2014,GEN,1530,1101435,0.14,9890
2530,kcsinghbaba,INC,0,12th Pass,65,63829355.0,598585,0,uttarakhand,nainital_udhamsingh_nagar,2014,GEN,352052,1101435,31.96,3482
2784,laikahmed,BSP,0,Graduate Professional,57,101151000.0,30000,0,uttarakhand,nainital_udhamsingh_nagar,2014,GEN,59245,1101435,5.38,16651
4683,ramsingh,Peace Party,0,Literate,44,1251000.0,0,0,uttarakhand,nainital_udhamsingh_nagar,2014,SC,4761,1109166,0.43,9890
5338,shakilahmed,IND,0,Illiterate,44,668067.0,0,0,uttarakhand,nainital_udhamsingh_nagar,2014,GEN,2529,1101435,0.23,10809
2967,malarajyalaxmishah,BJP,0,12th Pass,64,1662109875.0,14900000,1,uttarakhand,tehri_garhwal,2014,GEN,446733,776214,57.55,1605
384,anoopnautiyal,AAP,0,Post Graduate,49,56307735.0,0,0,uttarakhand,tehri_garhwal,2014,GEN,24043,776214,3.1,13
1718,gauravpundir,IND,0,Post Graduate,27,640000.0,150000,0,uttarakhand,tehri_garhwal,2014,GEN,2302,776214,0.3,10809
2171,jaiprakashupadhyay,IND,1,Graduate,40,16271000.0,1500000,0,uttarakhand,tehri_garhwal,2014,GEN,1619,776214,0.21,10809
2205,japindersingh,RLD,0,Graduate,43,290216618.0,0,0,uttarakhand,tehri_garhwal,2014,GEN,1958,776214,0.25,12169
2227,jauharilalsumanmuni,Bharatiya Mool Niwasi Samaj Party,0,Graduate Professional,57,5972000.0,28100,0,uttarakhand,tehri_garhwal,2014,SC,877,776214,0.11,15841
4181,premsinghyadav,IND,0,5th Pass,42,3312564.0,0,0,uttarakhand,tehri_garhwal,2014,GEN,2007,776214,0.26,10809
4449,rajumaurya,IND,0,Graduate,29,38136091.0,4310000,0,uttarakhand,tehri_garhwal,2014,GEN,1935,776214,0.25,10809
4957,saketbahuguna,INC,0,Graduate Professional,40,225729228.0,83740404,0,uttarakhand,tehri_garhwal,2014,GEN,254230,776214,32.75,3482
5166,satendrasharma,Naya Daur Party,0,Graduate,52,,0,0,uttarakhand,tehri_garhwal,2014,GEN,878,776214,0.11,5848
1239,dasrathtirkey,AITC,0,Graduate,47,3550353.0,293909,1,west_bengal,alipurduars,2014,ST,362453,1223566,29.62,18228
955,bilkanbara,Samajwadi Jan Parishad,0,Graduate Professional,68,9069500.0,62000,0,west_bengal,alipurduars,2014,ST,5340,1223566,0.44,12954
968,birendrabaraoraon,BJP,0,Graduate,31,115340.0,0,0,west_bengal,alipurduars,2014,ST,335857,1223566,27.45,1605
1492,drkapinchboro,IND,0,Graduate,57,6782287.0,0,0,west_bengal,alipurduars,2014,ST,7676,1223566,0.63,10809
1610,eliashnarjinary,BSP,0,12th Pass,62,4236000.0,0,0,west_bengal,alipurduars,2014,ST,11039,1223566,0.9,16651
2089,ishabelakujur,Rashtriya Janadhikar Suraksha Party,0,Graduate,30,88500.0,0,0,west_bengal,alipurduars,2014,ST,5961,1223566,0.49,6499
2316,josephmunda,INC,0,Graduate,43,2312000.0,550000,0,west_bengal,alipurduars,2014,ST,116718,1223566,9.54,3482
3065,manohartirkey,RSP,0,10th Pass,61,10594756.0,0,0,west_bengal,alipurduars,2014,ST,341056,1223566,27.87,12053
3934,pauldexionkhariya,IND,0,Graduate,60,406000.0,0,0,west_bengal,alipurduars,2014,ST,10450,1223566,0.85,10809
422,aparupapoddarafrinali,AITC,0,Post Graduate,28,3271869.0,200000,1,west_bengal,arambag,2014,SC,748764,1361934,54.98,18228
1692,ganeshbag,Jharkhand Disom Party,0,8th Pass,31,,0,0,west_bengal,arambag,2014,SC,7062,1361934,0.52,11044
2884,madhusudanbag,BJP,0,Post Graduate,42,5472260.0,1341710,0,west_bengal,arambag,2014,SC,158480,1361934,11.64,1605
4962,saktimohanmalik,CPI(M),1,Post Graduate,54,8292881.0,0,0,west_bengal,arambag,2014,SC,401919,1361934,29.51,14635
4981,sambhunathmalik,INC,0,Post Graduate,55,6425000.0,0,0,west_bengal,arambag,2014,SC,27872,1361934,2.05,3482
298,anantalalgupta,SUCI(C),0,Others,68,4150000.0,0,0,west_bengal,asansol,2014,GEN,3115,1142395,0.27,8082
627,atulchandrabouri,Bahujan Mukti Party,0,10th Pass,61,3605634.0,0,0,west_bengal,asansol,2014,SC,4256,1142395,0.37,1074
793,bansagopalchoudhury,CPI(M),0,Graduate,54,5130571.0,0,0,west_bengal,asansol,2014,GEN,255829,1142395,22.39,14635
1041,buromurmu,Jharkhand Disom Party,0,10th Pass,39,1000.0,0,0,west_bengal,asansol,2014,ST,2434,1142395,0.21,11044
1434,dolasen,AITC,0,Graduate,47,668679.0,0,0,west_bengal,asansol,2014,GEN,349503,1142395,30.59,18228
2074,indranimishra,INC,0,Post Graduate,31,3190926.0,1328225,0,west_bengal,asansol,2014,GEN,48502,1142395,4.25,3482
2206,jarasandhasinha,BSP,0,10th Pass,56,3394858.0,0,0,west_bengal,asansol,2014,SC,4663,1142395,0.41,16651
2343,jyotirmoymaiti,IND,0,Graduate,57,2062000.0,0,0,west_bengal,asansol,2014,GEN,10227,1142395,0.9,10809
2444,kanaibanerjee,JMM,0,10th Pass,45,524000.0,0,0,west_bengal,asansol,2014,GEN,5728,1142395,0.5,4653
2995,manashsarkar,IND,0,8th Pass,54,2012075.0,0,0,west_bengal,asansol,2014,GEN,14263,1142395,1.25,10809
3168,mdmustaqim,Gareeb Aadmi Party,0,Post Graduate,39,183885.0,0,0,west_bengal,asansol,2014,GEN,2450,1142395,0.21,3076
3178,mdreyazuddin,IUML,0,12th Pass,46,132000.0,0,0,west_bengal,asansol,2014,GEN,4947,1142395,0.43,3952
79,adhirranjanchowdhury,INC,16,10th Pass,58,81465854.0,0,1,west_bengal,baharampur,2014,GEN,583549,1154587,50.54,3482
44,abdussukur,IUML,0,Others,64,6829000.0,0,0,west_bengal,baharampur,2014,GEN,4322,1154587,0.37,3952
698,badrulsekh,SDPI,0,5th Pass,51,425541.0,0,0,west_bengal,baharampur,2014,GEN,11642,1154587,1.01,7985
1265,debesadhikari,BJP,0,Post Graduate,70,10987886.0,0,0,west_bengal,baharampur,2014,GEN,81656,1154587,7.07,1605
2073,indranilsen,AITC,0,Others,49,65692378.0,23361672,0,west_bengal,baharampur,2014,GEN,226982,1154587,19.66,18228
2768,kushadhwajbala,BSP,0,12th Pass,43,3141000.0,0,0,west_bengal,baharampur,2014,SC,4676,1154587,0.4,16651
3152,mdezaruddin,Jamat-E-Seratul Mustakim,0,Post Graduate,79,542142.0,0,0,west_bengal,baharampur,2014,GEN,4869,1154587,0.42,16140
4120,pramothesmukherjee,RSP,0,Post Graduate,68,10039899.0,0,0,west_bengal,baharampur,2014,GEN,225699,1154587,19.55,12053
468,arpitaghosh,AITC,0,Graduate,47,544790.0,0,1,west_bengal,balurghat,2014,GEN,409641,1063053,38.53,18228
41,abdussadeksarkar,AIUDF,2,Graduate Professional,36,10907085.0,3064329,0,west_bengal,balurghat,2014,GEN,10547,1063053,0.99,795
988,biswapriyaroychoudhury,BJP,5,Graduate Professional,53,4440487.0,0,0,west_bengal,balurghat,2014,GEN,223014,1063053,20.98,1605
4356,rajenhansda,BSP,0,Post Graduate,31,512524.0,0,0,west_bengal,balurghat,2014,ST,4581,1063053,0.43,16651
4702,ranendranathmali,Bahujan Mukti Party,0,12th Pass,60,1128000.0,0,0,west_bengal,balurghat,2014,SC,1687,1063053,0.16,1074
5161,sastichandrasarkar,Rashtriya Janadhikar Suraksha Party,0,10th Pass,46,488095.0,203335,0,west_bengal,balurghat,2014,GEN,3969,1063053,0.37,6499
2472,kapilkrishnathakur,AITC,0,Graduate,73,9667890.0,0,1,west_bengal,bangaon,2014,SC,551213,1283688,42.94,18228
1071,chandanmallick,BSP,0,Graduate Professional,43,243051.0,200000,0,west_bengal,bangaon,2014,SC,9207,1283688,0.72,16651
1266,debeshdas,CPI(M),0,Graduate Professional,54,4546171.0,0,0,west_bengal,bangaon,2014,SC,404612,1283688,31.52,14635
2051,ilamondal,INC,0,Graduate,42,4432000.0,0,0,west_bengal,bangaon,2014,SC,43866,1283688,3.42,3482
3994,pinakiranjanbharati,The Religion of Man Revolving Political Party,0,Post Graduate,64,186525.0,0,0,west_bengal,bangaon,2014,SC,1071,1283688,0.08,13001
4123,pranitamandal,IND,0,Graduate Professional,46,290970.0,0,0,west_bengal,bangaon,2014,SC,8738,1283688,0.68,10809
5127,saratchandramandal,Rashtriya Ahinsa Manch,0,12th Pass,42,400000.0,0,0,west_bengal,bangaon,2014,SC,1172,1283688,0.09,16390
966,binoychowdhury,BSP,0,8th Pass,49,27537.0,0,0,west_bengal,bankura,2014,GEN,7388,1236319,0.6,16651
1836,gourchandrahembram,IND,0,Post Graduate,42,1100000.0,100000,0,west_bengal,bankura,2014,ST,4876,1236319,0.39,10809
2038,hulukhetrapal,Bahujan Mukti Party,0,10th Pass,65,507000.0,0,0,west_bengal,bankura,2014,SC,7564,1236319,0.61,1074
2347,kabitasinghababu,SUCI(C),0,Graduate,49,501200.0,0,0,west_bengal,bankura,2014,GEN,9125,1236319,0.74,8082
3676,nilmadhabgupta,INC,2,Others,59,498159.0,360000,0,west_bengal,bankura,2014,GEN,22021,1236319,1.78,3482
3837,panmanibesra,Jharkhand Disom Party,0,10th Pass,44,29900.0,0,0,west_bengal,bankura,2014,ST,5909,1236319,0.48,11044
3863,pareshmarandi,JMM,1,8th Pass,58,1000500.0,0,0,west_bengal,bankura,2014,ST,10229,1236319,0.83,4653
1490,drkakalighoshdostidar,AITC,0,Graduate Professional,55,31254311.0,1168220,1,west_bengal,barasat,2014,GEN,525387,1269331,41.39,18228
952,bikashhazra,Bahujan Mukti Party,0,8th Pass,50,2737500.0,0,0,west_bengal,barasat,2014,SC,1478,1269331,0.12,1074
1507,drmortozahossain,AIFB,0,Graduate Professional,69,20269803.0,1650000,0,west_bengal,barasat,2014,GEN,352246,1269331,27.75,3040
2401,kalyanbasak,IND,1,12th Pass,37,4026359.0,390000,0,west_bengal,barasat,2014,GEN,4122,1269331,0.32,10809
3177,mdrafikulislam,Welfare Party of India,0,Post Graduate,38,278000.0,0,0,west_bengal,barasat,2014,GEN,6895,1269331,0.54,8529
3383,morttajahosen,IND,0,Graduate,32,32500.0,0,0,west_bengal,barasat,2014,GEN,6911,1269331,0.54,10809
3861,pareshchandraghosh,SUCI(C),0,Post Graduate,58,732200.0,1000000,0,west_bengal,barasat,2014,GEN,2439,1269331,0.19,8082
4837,rijughosal,INC,0,Post Graduate,39,29223157.0,500000,0,west_bengal,barasat,2014,GEN,40660,1269331,3.2,3482
121,agastypradip,INC,2,Graduate Professional,65,36099151.0,8784830,0,west_bengal,bardhaman_durgapur,2014,GEN,44355,1331242,3.33,3482
1263,debasreechaudhuri,BJP,0,Post Graduate,42,4636550.0,0,0,west_bengal,bardhaman_durgapur,2014,GEN,237205,1331242,17.82,1605
1466,drdhanapatidas,Bahujan Mukti Party,0,12th Pass,41,14600.0,0,0,west_bengal,bardhaman_durgapur,2014,SC,6665,1331242,0.5,1074
3157,mdharun,BSP,0,8th Pass,43,26000.0,0,0,west_bengal,bardhaman_durgapur,2014,GEN,11862,1331242,0.89,16651
5121,saradamonisamanta,IND,0,Post Graduate,59,1400000.0,0,0,west_bengal,bardhaman_durgapur,2014,GEN,4984,1331242,0.37,10809
1067,chandanamajhi,INC,0,Graduate,50,10055920.0,0,0,west_bengal,bardhaman_purba,2014,SC,68884,1320822,5.22,3482
2100,iswarchandradas,CPI(M),2,Post Graduate,53,2916023.0,128681,0,west_bengal,bardhaman_purba,2014,SC,460181,1320822,34.84,14635
2388,kalicharansardar,SUCI(C),1,Graduate,44,10590.0,0,0,west_bengal,bardhaman_purba,2014,SC,7981,1320822,0.6,8082
3425,mukulbiswas,BSP,0,Post Graduate,40,2121435.0,0,0,west_bengal,bardhaman_purba,2014,SC,5442,1320822,0.41,16651
3970,pejushkumarsahana,CPI(ML)L,0,10th Pass,46,1654.0,0,0,west_bengal,bardhaman_purba,2014,SC,5919,1320822,0.45,9890
5110,santoshroy,BJP,0,8th Pass,43,172339.0,0,0,west_bengal,bardhaman_purba,2014,SC,170828,1320822,12.93,1605
1418,dineshtrivedi,AITC,0,Post Graduate,63,53582340.0,15661349,1,west_bengal,barrackpur,2014,GEN,479206,1051130,45.59,18228
1398,dinashankarsingh,IND,0,12th Pass,45,662981.0,0,0,west_bengal,barrackpur,2014,GEN,5036,1051130,0.48,10809
1773,girishchandrasingh,IND,0,Post Graduate,48,31708655.0,0,0,west_bengal,barrackpur,2014,GEN,3132,1051130,0.3,10809
3228,mihirbiswas,AAP,0,Graduate Professional,48,120719032.0,4618960,0,west_bengal,barrackpur,2014,GEN,1787,1051130,0.17,13
3767,omprakashrajbhar,CPI(ML)L,0,5th Pass,49,5641.0,0,0,west_bengal,barrackpur,2014,GEN,66084,854749,7.73,18721
3769,omprakashshaw,IND,0,12th Pass,52,970000.0,0,0,west_bengal,barrackpur,2014,GEN,3555,1051130,0.34,10809
4073,pradipchaudhuri,SUCI(C),0,Graduate,57,1652748.0,0,0,west_bengal,barrackpur,2014,GEN,2200,1051130,0.21,8082
4896,rumeshkumarhanda,BJP,0,Doctorate,71,37250112.0,9709417,0,west_bengal,barrackpur,2014,GEN,230401,1051130,21.92,1605
4997,samrattopadar,INC,0,Post Graduate,38,9896131.0,381236,0,west_bengal,barrackpur,2014,GEN,30491,1051130,2.9,3482
2047,idrisali,AITC,9,Graduate Professional,64,9800277.0,0,1,west_bengal,basirhat,2014,GEN,492326,1273771,38.65,18228
146,ajaykumarbain,SUCI(C),0,Graduate,49,1307472.0,0,0,west_bengal,basirhat,2014,GEN,6532,1273771,0.51,8082
1809,gopaldas,BSP,0,8th Pass,49,67500.0,0,0,west_bengal,basirhat,2014,SC,7016,1273771,0.55,16651
3156,mdhafiz,IND,0,5th Pass,44,620248.0,0,0,west_bengal,basirhat,2014,GEN,5976,1273771,0.47,10809
3737,nurulhuda,CPI,0,Post Graduate,72,13282187.0,0,0,west_bengal,basirhat,2014,GEN,382667,1273771,30.04,2444
4715,ranjitgayen,IND,0,Graduate,72,1590500.0,0,0,west_bengal,basirhat,2014,SC,8088,1273771,0.63,10809
4982,samikbhattacharya,BJP,0,Graduate,51,638357.0,0,0,west_bengal,basirhat,2014,GEN,233887,1273771,18.36,1605
653,ayeshakhatun,SUCI(C),0,Graduate,45,56500.0,0,0,west_bengal,birbhum,2014,GEN,6593,1275819,0.52,8082
2323,joybanerjee,BJP,0,Graduate,50,551537.0,0,0,west_bengal,birbhum,2014,GEN,235753,1275819,18.48,1605
3738,nurulislam,JD(U),0,Graduate,39,200038.0,0,0,west_bengal,birbhum,2014,GEN,2205,1275819,0.17,11002
4055,prabirmukhopadhyay,BSP,0,10th Pass,51,250000.0,0,0,west_bengal,birbhum,2014,GEN,7141,1275819,0.56,16651
4945,sajaldas,Bahujan Mukti Party,1,Graduate,29,53733.0,0,0,west_bengal,birbhum,2014,SC,2982,1275819,0.23,1074
1410,dineshlohar,IND,0,10th Pass,27,35500.0,0,0,west_bengal,bishnupur,2014,SC,6820,1272070,0.54,10809
2109,jagadanandaroy,BSP,0,10th Pass,60,1956400.0,0,0,west_bengal,bishnupur,2014,SC,10127,1272070,0.8,16651
2325,joydebbauri,Bahujan Mukti Party,0,10th Pass,30,2000.0,0,0,west_bengal,bishnupur,2014,SC,7816,1272070,0.61,1074
3554,narayanchandrakhan,INC,0,Graduate Professional,62,2594651.0,0,0,west_bengal,bishnupur,2014,SC,27054,1272070,2.13,3482
4920,sadanandamandal,SUCI(C),0,12th Pass,46,3430615.0,940000,0,west_bengal,bishnupur,2014,SC,4886,1272070,0.38,8082
402,anupamhazra,AITC,0,Doctorate,32,4866883.0,0,1,west_bengal,bolpur,2014,SC,630693,1304756,48.34,18228
2434,kaminimohansarkar,BJP,0,Graduate,66,3675833.0,0,0,west_bengal,bolpur,2014,SC,197474,1304756,15.13,1605
4985,samirandas,BSP,0,10th Pass,35,100000.0,0,0,west_bengal,bolpur,2014,SC,5952,1304756,0.46,16651
5074,sanjibmalik,Jharkhand Disom Party,0,12th Pass,30,11000.0,0,0,west_bengal,bolpur,2014,SC,6371,1304756,0.49,11044
4828,renukasinha,AITC,0,Graduate Professional,65,13017282.0,0,1,west_bengal,coochbehar,2014,SC,526499,1332409,39.51,18228
787,bangshibadanbarman,IND,5,Graduate,46,7528892.0,0,0,west_bengal,coochbehar,2014,SC,13205,1332409,0.99,10809
1213,dalendranathray,Amra Bangalee,0,10th Pass,59,2358865.0,0,0,west_bengal,coochbehar,2014,SC,4169,1332409,0.31,894
1420,dipakkumarroy,AIFB,1,Post Graduate,48,2859128.0,195000,0,west_bengal,coochbehar,2014,SC,439392,1332409,32.98,3040
1767,girindranathbarman,BSP,0,10th Pass,71,103000.0,0,0,west_bengal,coochbehar,2014,SC,15683,1332409,1.18,16651
1942,harekrishnasarkar,RPI(A),0,Post Graduate,41,1562066.0,665800,0,west_bengal,coochbehar,2014,SC,7636,1302117,0.59,12285
2004,hemchandrabarman,BJP,0,12th Pass,64,5092000.0,1050000,0,west_bengal,coochbehar,2014,SC,217653,1332409,16.34,1605
2023,hitendradas,IND,0,8th Pass,58,2546997.0,0,0,west_bengal,coochbehar,2014,SC,5059,1332409,0.38,10809
2411,kamalkrishnabairagi,Rashtriya Janadhikar Suraksha Party,0,10th Pass,47,138800.0,0,0,west_bengal,coochbehar,2014,SC,7125,1332409,0.53,6499
2536,keshabchandraray,INC,0,Graduate,61,6801343.0,0,0,west_bengal,coochbehar,2014,SC,74540,1332409,5.59,3482
