,Unnamed: 0,Election_Type,State_Name,Assembly_No,Constituency_No,Year,month,Position,Candidate,Sex,Party,Votes,Candidate_Type,Valid_Votes,Electors,Constituency_Name,Turnout_Percentage,Vote_Share_Percentage,Margin,Margin_Percentage,Party_ID,MyNeta_education
158,158,GE,andhra_pradesh,16,10,2014,4.0,10,cvsaradadevi,F,IND,2721,GEN,1201697,1427764,eluru,84.17,0.23,403,0.03,10809,10th Pass
1669,1669,GE,gujarat,16,2,2014,4.0,11,dabhinavajibhaimadhabhai,M,IND,2118,ST,886634,1515711,banaskantha,58.5,0.24,54,0.01,10809,Graduate Professional
581,581,GE,bihar,16,1,2014,4.0,14,dactarmahto,M,JPS,5525,GEN,900127,1456598,valmiki_nagar,61.8,0.61,1154,0.13,4612,8th Pass
1101,1101,GE,bihar,16,33,2014,4.0,3,dadanyadav,M,BSP,184788,GEN,888204,1640671,buxar,54.14,20.8,67776,7.63,16651,10th Pass
7904,7904,GE,uttar_pradesh,16,58,2014,4.0,1,daddanmishra,M,BJP,345964,GEN,979638,1788080,shrawasti,54.79,35.32,85913,8.77,1605,Post Graduate
3532,3532,GE,madhya_pradesh,16,9,2014,4.0,12,dadhibalprasadpatel,M,AD,1503,GEN,913444,1458381,satna,62.63,0.16,301,0.03,954,Post Graduate
58,58,GE,andhra_pradesh,16,4,2014,4.0,10,dadijyothibhavani,F,PPOI,2717,GEN,1163558,1723011,visakhapatnam,67.53,0.23,106,0.01,6298,10th Pass
1268,1268,GE,chhattisgarh,16,3,2014,4.0,5,dadoorammanhar,M,AAAP,16862,SC,1073347,1744201,janjgir-champa,61.54,1.57,7880,0.73,13,Post Graduate
1852,1852,GE,gujarat,16,14,2014,4.0,8,dafadaramjibhainanjibhai,M,BSP,7822,SC,808816,1486286,amreli,54.42,0.97,3790,0.47,16651,5th Pass
4718,4718,GE,maharashtra,16,43,2014,4.0,22,dagadumanikpawar,M,IND,2117,GEN,1079619,1727322,madha,62.5,0.2,128,0.01,10809,5th Pass
4055,4055,GE,maharashtra,16,11,2014,4.0,18,daharwalganeshdeoraghuji,M,GGP,1542,GEN,1197196,1655852,bhandara_-_gondiya,72.3,0.13,65,0.01,3129,5th Pass
4956,4956,GE,odisha,16,11,2014,4.0,8,daitarypradhan,M,AOP,8698,GEN,1117536,1474135,kalahandi,75.81,0.78,98,0.01,42,Post Graduate
7809,7809,GE,uttar_pradesh,16,51,2014,4.0,16,dakkhiniprasadkushwaha,M,RGD,1111,GEN,960341,1913275,phulpur,50.19,0.12,0,0.0,12084,Graduate
2157,2157,GE,haryana,16,6,2014,4.0,18,dalbirsinghchahal,M,RVNP,671,GEN,985638,1417188,sonipat,69.55,0.07,15,0.0,6362,5th Pass
1560,1560,GE,delhi,16,4,2014,4.0,12,dalchand,M,IND,662,SC,969812,1490147,new_delhi,65.08,0.07,80,0.01,10809,8th Pass
7717,7717,GE,uttar_pradesh,16,45,2014,4.0,9,dalchandraanuragi,M,AAAP,3337,SC,1109166,1887189,jalaun,58.77,0.3,521,0.05,13,10th Pass
8429,8429,GE,west_bengal,16,1,2014,4.0,13,dalendranathray,M,AMB,4169,SC,1332409,1613403,cooch_behar,82.58,0.31,0,0.0,894,10th Pass
1833,1833,GE,gujarat,16,12,2014,4.0,24,dalitashoknathabhaichavda,M,IND,744,SC,852643,1470952,jamnagar,57.97,0.09,38,0.0,10809,8th Pass
1834,1834,GE,gujarat,16,12,2014,4.0,25,dalitjiteshbabubhairathore,M,IND,706,SC,852643,1470952,jamnagar,57.97,0.08,114,0.01,10809,10th Pass
5209,5209,GE,punjab,16,6,2014,4.0,9,daljitsingh,M,IND,2713,GEN,1086563,1564721,anandpur_sahib,69.44,0.25,718,0.07,10809,Post Graduate
3566,3566,GE,madhya_pradesh,16,12,2014,4.0,1,dalpatsinghparaste,M,BJP,525419,ST,968518,1561016,shahdol,62.04,54.25,241301,24.91,1605,Graduate Professional
7196,7196,GE,uttar_pradesh,16,16,2014,4.0,10,dalvirsingh,M,IND,1599,SC,1049273,1758927,hathras,59.65,0.15,0,0.0,10809,5th Pass
4564,4564,GE,maharashtra,16,37,2014,4.0,13,damaleshivajiraowaman,M,bns,1385,GEN,1062318,1705005,ahmadnagar,62.31,0.13,324,0.03,2001,Graduate Professional
255,255,GE,andhra_pradesh,16,16,2014,4.0,16,damamohanrao,M,IND,492,GEN,1208225,1470212,ongole,82.18,0.04,0,0.0,10809,Graduate
2560,2560,GE,jharkhand,16,9,2014,4.0,12,damanchandrabhakat,M,BSP,4606,GEN,1049140,1581665,jamshedpur,66.33,0.44,121,0.01,16651,10th Pass
4504,4504,GE,maharashtra,16,34,2014,4.0,8,dambalerahuldharma,M,IND,2259,SC,993278,1835835,pune,54.1,0.23,373,0.04,10809,12th Pass
4545,4545,GE,maharashtra,16,36,2014,4.0,9,dambaleramdharma,M,IND,2433,SC,1089506,1824112,shirur,59.73,0.22,315,0.03,10809,10th Pass
2414,2414,GE,jharkhand,16,3,2014,4.0,4,damodarsingh,M,AITC,28246,GEN,1049442,1590772,godda,65.97,2.69,5897,0.56,18228,12th Pass
1508,1508,GE,delhi,16,2,2014,4.0,8,danbahaduryadav,M,IND,1921,GEN,1317338,1957708,north_east_delhi,67.29,0.15,29,0.0,10809,Graduate
4076,4076,GE,maharashtra,16,12,2014,4.0,9,dandekarbaburaolaxman,M,IND,6470,ST,1027129,1468437,gadchiroli-chimur,69.95,0.63,2183,0.21,10809,12th Pass
4221,4221,GE,maharashtra,16,19,2014,4.0,7,dandgenanasahebdamodhar,M,IND,5901,SC,982933,1589395,aurangabad,61.84,0.6,2126,0.22,10809,Graduate
1658,1658,GE,gujarat,16,1,2014,4.0,6,danichagovindbhaipunamchand,M,AAAP,15797,SC,946240,1533782,kachchh,61.69,1.67,0,0.0,13,Graduate Professional
3704,3704,GE,madhya_pradesh,16,19,2014,4.0,27,danieljohn,M,IND,465,GEN,1130182,1957241,bhopal,57.74,0.04,40,0.0,10809,12th Pass
2699,2699,GE,karnataka,16,5,2014,4.0,4,dannimahadevb,M,BSP,11428,SC,997638,1721990,gulbarga,57.94,1.15,1540,0.15,16651,Graduate
7315,7315,GE,uttar_pradesh,16,22,2014,4.0,11,danveer,M,IND,1333,SC,926281,1577457,etah,58.72,0.14,312,0.03,10809,10th Pass
4192,4192,GE,maharashtra,16,18,2014,4.0,1,danveraosahebdadarao,M,BJP,591428,GEN,1066259,1612056,jalna,66.14,55.47,206798,19.39,1605,Graduate
1314,1314,GE,chhattisgarh,16,5,2014,4.0,10,daosinghmaravi,M,IND,5385,ST,1090457,1729229,bilaspur,63.06,0.49,1091,0.1,10809,Graduate
8114,8114,GE,uttar_pradesh,16,70,2014,4.0,2,darasinghchauhan,M,BSP,233782,GEN,1039656,1891112,ghosi,54.98,22.49,67339,6.48,16651,10th Pass
242,242,GE,andhra_pradesh,16,16,2014,4.0,3,darisipavankumar,M,INC,13356,GEN,1208225,1470212,ongole,82.18,1.11,7492,0.62,3482,Post Graduate
1977,1977,GE,gujarat,16,24,2014,4.0,1,darshanavikramjardosh,F,BJP,718412,GEN,947922,1484068,surat,63.87,75.79,533190,56.25,1605,Graduate
5162,5162,GE,punjab,16,4,2014,4.0,5,darshannahar,M,IND,10074,SC,1040762,1551497,jalandhar,67.08,0.97,3824,0.37,10809,8th Pass
5241,5241,GE,punjab,16,7,2014,4.0,22,darshansingh,M,SHS,1028,GEN,1100457,1561201,ludhiana,70.49,0.09,42,0.0,18691,12th Pass
5272,5272,GE,punjab,16,9,2014,4.0,14,darshansingh,M,SAD(M),1605,SC,1032107,1455075,faridkot,70.93,0.16,74,0.01,17026,5th Pass
4830,4830,GE,meghalaya,16,2,2014,4.0,2,darylwilliamchmomin,M,INC,199585,ST,458071,586501,tura,78.1,43.57,180400,39.38,3482,Post Graduate
6725,6725,GE,telangana,16,7,2014,4.0,17,dasaribharathreddy,M,IND,1693,GEN,1620444,3183083,malkajgiri,50.91,0.1,146,0.01,10809,
188,188,GE,andhra_pradesh,16,12,2014,4.0,12,dasarivenkatanagesh,M,IND,1874,GEN,1195765,1564513,vijayawada,76.43,0.16,353,0.03,10809,
4863,4863,GE,odisha,16,2,2014,4.0,11,dascharanmajhi,M,JDP,4408,ST,1010711,1410532,sundargarh,71.65,0.44,457,0.05,11044,10th Pass
4893,4893,GE,odisha,16,5,2014,4.0,7,dashmatsoren,M,BSP,12041,ST,1053399,1327555,mayurbhanj,79.35,1.14,3858,0.37,16651,10th Pass
1740,1740,GE,gujarat,16,7,2014,4.0,7,dashrathbhaimdevda,M,IND,2299,GEN,985525,1601832,ahmedabad_east,61.52,0.23,1098,0.11,10809,5th Pass
2568,2568,GE,jharkhand,16,10,2014,4.0,4,dashrathgagrai,M,JVM,35681,ST,795286,1152632,singhbhum,69.0,4.49,8644,1.09,4736,Graduate
3370,3370,GE,kerala,16,19,2014,4.0,11,daskvarkala,M,IND,2375,SC,859350,1251398,attingal,68.67,0.28,154,0.02,10809,10th Pass
8440,8440,GE,west_bengal,16,2,2014,4.0,1,dasrathtirkey,M,AITC,362453,ST,1223566,1470911,alipurduars,83.18,29.62,21397,1.75,18228,Graduate
5883,5883,GE,tamil_nadu,16,7,2014,4.0,6,dassd,M,BSP,7354,SC,1089052,1401813,arakkonam,77.69,0.68,784,0.07,16651,10th Pass
6888,6888,GE,telangana,16,16,2014,4.0,8,datlanageshwarrao,M,IND,6853,ST,1124372,1387288,mahabubabad,81.05,0.61,149,0.01,10809,
4162,4162,GE,maharashtra,16,16,2014,4.0,13,dattarambalajisurwanshi,M,IND,2882,GEN,1013350,1687057,nanded,60.07,0.28,889,0.09,10809,8th Pass
4696,4696,GE,maharashtra,16,42,2014,4.0,17,dattatrayavitthalthorat,M,IND,824,SC,951201,1702739,solapur,55.86,0.09,0,0.0,10809,8th Pass
7402,7402,GE,uttar_pradesh,16,29,2014,4.0,2,daudahmad,M,BSP,234682,GEN,1060271,1558041,dhaurahra,68.05,22.13,650,0.06,16651,Literate
558,558,GE,assam,16,14,2014,4.0,10,davidhoro,M,IND,5903,GEN,1111975,1431080,lakhimpur,77.7,0.53,1182,0.11,10809,10th Pass
2045,2045,GE,haryana,16,2,2014,4.0,14,davinderkumar,M,IND,2041,SC,1135892,1498459,kurukshetra,75.8,0.18,47,0.0,10809,12th Pass
5210,5210,GE,punjab,16,6,2014,4.0,10,davinderkumarverma,M,IND,1995,GEN,1086563,1564721,anandpur_sahib,69.44,0.18,52,0.0,10809,8th Pass
2138,2138,GE,haryana,16,5,2014,4.0,23,davindersharma,M,RAKP,806,GEN,1193500,1684321,karnal,70.86,0.07,47,0.0,16423,12th Pass
5194,5194,GE,punjab,16,5,2014,4.0,12,davindersingh,M,IND,1488,SC,961297,1485286,hoshiarpur,64.72,0.15,42,0.0,10809,10th Pass
1318,1318,GE,chhattisgarh,16,5,2014,4.0,14,dayadaslahre,M,IND,2988,SC,1090457,1729229,bilaspur,63.06,0.27,619,0.06,10809,8th Pass
6858,6858,GE,telangana,16,15,2015,,1,dayakarpasunoori,M,TRS,615544,SC,1026732,1537778,warangal(sc),66.77,59.95,459229,44.73,8284,
2585,2585,GE,jharkhand,16,11,2014,4.0,8,dayamanibarla,F,AAAP,11822,ST,736955,1111856,khunti,66.28,1.6,458,0.06,13,Post Graduate
1637,1637,GE,goa,16,1,2014,4.0,6,dayanandgnarvekar,M,IND,4128,GEN,406631,515441,north_goa,78.89,1.02,912,0.22,10809,Graduate Professional
2662,2662,GE,karnataka,16,2,2014,4.0,12,dayanandguruputrayyachikkamath,M,SP,1261,GEN,1078528,1580895,belgaum,68.22,0.12,74,0.01,7425,Graduate
5824,5824,GE,tamil_nadu,16,4,2014,4.0,2,dayanidhimaran,M,DMK,287455,GEN,814894,1328038,chennai_central,61.36,35.28,172657,21.19,10192,Graduate
8004,8004,GE,uttar_pradesh,16,63,2014,4.0,12,dayaramnishad,M,IND,4210,GEN,1056078,1743131,maharajganj,60.59,0.4,131,0.01,10809,Post Graduate
7636,7636,GE,uttar_pradesh,16,40,2014,4.0,16,dayashankar,M,ARVP,1864,GEN,970677,1613781,farrukhabad,60.15,0.19,7,0.0,84,8th Pass
5842,5842,GE,tamil_nadu,16,4,2014,4.0,20,dbabu,M,IND,261,SC,814894,1328038,chennai_central,61.36,0.03,2,0.0,10809,5th Pass
6720,6720,GE,telangana,16,7,2014,4.0,12,dbikshapathi,M,IND,5717,GEN,1620444,3183083,malkajgiri,50.91,0.35,1622,0.1,10809,
4129,4129,GE,maharashtra,16,15,2014,4.0,4,dbnaik,M,CPM,14986,GEN,1051164,1586194,hingoli,66.27,1.43,5216,0.5,14635,Graduate
2707,2707,GE,karnataka,16,6,2014,4.0,3,dbnayak,M,JD(S),21706,ST,968889,1661606,raichur,58.31,2.24,8530,0.88,10979,Graduate
4151,4151,GE,maharashtra,16,16,2014,4.0,2,dbpatil,M,BJP,411620,GEN,1013350,1687057,nanded,60.07,40.62,383173,37.81,1605,12th Pass
280,280,GE,andhra_pradesh,16,18,2014,4.0,10,dchandbasha,M,IND,2605,GEN,1065732,1481791,kurnool,71.92,0.24,584,0.05,10809,Literate
8402,8402,GE,uttarakhand,16,5,2014,4.0,11,ddsharma,M,IND,2067,GEN,1175692,1642873,hardwar,71.56,0.18,179,0.02,10809,12th Pass
3899,3899,GE,maharashtra,16,4,2014,4.0,12,ddwaniphotographerdnyaneshwardivakarwani,M,IND,3349,GEN,1009213,1593389,raver,63.34,0.33,505,0.05,10809,
8741,8741,GE,west_bengal,16,24,2014,4.0,13,debajyotisengupta,M,IND,1435,GEN,955778,1433985,kolkata_uttar,66.65,0.15,286,0.03,10809,Graduate
492,492,GE,assam,16,8,2014,4.0,8,debakumarbarman,M,AITC,8341,GEN,1233237,1515676,mangaldoi,81.37,0.68,741,0.06,18228,Others
4889,4889,GE,odisha,16,5,2014,4.0,3,debashismarndi,M,JMM,172984,ST,1053399,1327555,mayurbhanj,79.35,16.42,30819,2.93,4653,Doctorate
8920,8920,GE,west_bengal,16,39,2014,4.0,3,debasreechaudhuri,F,BJP,237205,GEN,1331242,1583495,burdwan_-_durgapur,84.07,17.82,192850,14.49,1605,Post Graduate
4924,4924,GE,odisha,16,8,2014,4.0,8,debendrakumarmallik,M,BSP,6926,SC,980435,1303733,jajpur,75.2,0.71,3517,0.36,16651,Graduate Professional
8552,8552,GE,west_bengal,16,10,2014,4.0,4,debesadhikari,M,BJP,81656,GEN,1154587,1453783,baharampur,79.42,7.07,70014,6.06,1605,Post Graduate
8592,8592,GE,west_bengal,16,14,2014,4.0,2,debeshdas,M,CPM,404612,SC,1283688,1540713,bangaon,83.32,31.52,159829,12.45,14635,Graduate Professional
8604,8604,GE,west_bengal,16,14,2015,,2,debeshdas,,CPI(M),328214,,1236222,1540713,bangaon,80.24,26.55,14088,1.14,14635,
8216,8216,GE,uttar_pradesh,16,75,2014,4.0,17,deendayal,M,PMSP,2122,GEN,986673,1801519,ghazipur,54.77,0.22,534,0.05,11906,Doctorate
8479,8479,GE,west_bengal,16,5,2014,4.0,2,deepadasmunsi,F,INC,315881,GEN,1108193,1387526,raiganj,79.87,28.5,112750,10.17,3482,Post Graduate
5760,5760,GE,tamil_nadu,16,2,2014,4.0,22,deepakc,M,IND,475,GEN,910114,1422392,chennai_north,63.98,0.05,0,0.0,10809,Graduate
4391,4391,GE,maharashtra,16,28,2014,4.0,11,deepakdigambarshinde,M,IND,1359,SC,861761,1668357,mumbai_north_east,51.65,0.16,34,0.0,10809,Post Graduate
2252,2252,GE,haryana,16,10,2014,4.0,24,deepakgaur,M,AVIRP,479,GEN,1130725,1740352,faridabad,64.97,0.04,37,0.0,53,12th Pass
1439,1439,GE,chhattisgarh,16,10,2014,4.0,2,deepakkarmabunty,M,INC,261470,ST,769913,1298083,bastar,59.31,33.96,222698,28.93,3482,Graduate
1004,1004,GE,bihar,16,27,2014,4.0,15,deepakkumar,M,SUCI,2481,GEN,899353,1549456,banka,58.04,0.28,76,0.01,8082,12th Pass
1610,1610,GE,delhi,16,6,2014,4.0,17,deepakkumar,M,RJAP,415,SC,1347971,2039410,west_delhi,66.1,0.03,62,0.0,12088,8th Pass
1536,1536,GE,delhi,16,3,2014,4.0,12,deepakkumar,M,IND,674,SC,1196336,1829578,east_delhi,65.39,0.06,6,0.0,10809,12th Pass
818,818,GE,bihar,16,15,2014,4.0,29,deepakkumar,M,IND,1809,GEN,948887,1551363,muzaffarpur,61.16,0.19,60,0.01,10809,8th Pass
5195,5195,GE,punjab,16,5,2014,4.0,13,deepakkumar,M,BMUP,1446,SC,961297,1485286,hoshiarpur,64.72,0.15,216,0.02,1074,10th Pass
3445,3445,GE,madhya_pradesh,16,3,2014,4.0,13,deepakkumarbansalrangwaleprerak,M,IND,2122,GEN,990912,1876965,gwalior,52.79,0.21,21,0.0,10809,Graduate
1273,1273,GE,chhattisgarh,16,3,2014,4.0,10,deepaknarang,M,IND,3977,SC,1073347,1744201,janjgir-champa,61.54,0.37,769,0.07,10809,10th Pass
4499,4499,GE,maharashtra,16,34,2014,4.0,3,deepaknatharampaigude,M,MNS,93502,GEN,993278,1835835,pune,54.1,9.41,64845,6.53,11633,12th Pass
2892,2892,GE,karnataka,16,17,2014,4.0,13,deepakrajeshcoelho,M,IND,905,GEN,1207474,1565219,dakshina_kannada,77.14,0.07,104,0.01,10809,Graduate
1230,1230,GE,chandigarh,16,1,2014,4.0,13,deepakshukla,M,IND,613,GEN,453455,615214,chandigarh,73.71,0.14,47,0.01,10809,Graduate
3976,3976,GE,maharashtra,16,8,2014,4.0,19,deepaksinghtryambakraodeshmukh,M,IND,1122,GEN,1013445,1564552,wardha,64.78,0.11,269,0.03,10809,10th Pass
4557,4557,GE,maharashtra,16,37,2014,4.0,6,deepalisayyed,F,AAAP,7120,GEN,1062318,1705005,ahmadnagar,62.31,0.67,1117,0.11,13,Graduate
2164,2164,GE,haryana,16,7,2014,4.0,1,deependersinghhooda,M,INC,490063,GEN,1044331,1567508,rohtak,66.62,46.93,170627,16.34,3482,Post Graduate
5349,5349,GE,punjab,16,13,2014,4.0,3,deepindersinghdhillon,M,SAD,340109,GEN,1120933,1580273,patiala,70.93,30.34,324796,28.98,16994,Graduate Professional
349,349,GE,andhra_pradesh,16,23,2014,4.0,9,degalasuryanarayana,M,PPOI,2875,SC,1213062,1574161,tirupati,77.06,0.24,365,0.03,6298,5th Pass
6200,6200,GE,tamil_nadu,16,21,2014,4.0,17,deivasigamanik,M,IND,834,GEN,1012667,1381505,pollachi,73.3,0.08,208,0.02,10809,10th Pass
1459,1459,GE,dadra_and_nagar_haveli,16,1,2014,4.0,2,delkarmohanbhaisanjibhai,M,INC,74576,ST,165286,196597,dadar_and_nagar_haveli,84.07,45.12,71614,43.33,3482,Graduate
1793,1793,GE,gujarat,16,10,2014,4.0,15,dengadapravinbhaimeghajibhai,M,RPI(A),945,SC,1057069,1655717,rajkot,63.84,0.09,137,0.01,12285,Illiterate
4828,4828,GE,meghalaya,16,1,2014,4.0,9,denissiangshai,M,IND,5092,ST,619987,980740,shillong,63.22,0.82,0,0.0,10809,Graduate
3272,3272,GE,kerala,16,12,2014,4.0,12,densilmendez,M,JD(U),2630,GEN,850834,1156492,ernakulam,73.57,0.31,286,0.03,11002,10th Pass
1083,1083,GE,bihar,16,31,2014,4.0,19,deokumarverma,M,RPI(A),2484,GEN,978649,1736074,pataliputra,56.37,0.25,216,0.02,12285,12th Pass
3538,3538,GE,madhya_pradesh,16,10,2014,4.0,3,deorajsinghpatel,M,BSP,175567,GEN,830002,1544719,rewa,53.73,21.15,164909,19.87,16651,Post Graduate
4446,4446,GE,maharashtra,16,31,2014,4.0,2,deoramilindmurli,M,INC,246045,GEN,779741,1485844,mumbai___south,52.48,31.55,161272,20.68,3482,Graduate
4075,4075,GE,maharashtra,16,12,2014,4.0,8,deoraomonbanannaware,M,APoI,6606,ST,1027129,1468437,gadchiroli-chimur,69.95,0.64,136,0.01,880,Graduate Professional
3855,3855,GE,maharashtra,16,2,2014,4.0,9,deoremahendratryambak,M,IND,2091,GEN,983083,1675367,dhule,58.68,0.21,491,0.05,10809,Graduate
4081,4081,GE,maharashtra,16,13,2014,4.0,2,deotalesanjaywamanrao,M,INC,271780,GEN,1109743,1753690,chandrapur,63.28,24.49,67367,6.07,3482,Graduate Professional
1687,1687,GE,gujarat,16,3,2014,4.0,14,desaiishwarbhaimahadevbhai,M,IND,1752,GEN,955799,1628641,patan,58.69,0.18,842,0.09,10809,Literate
1729,1729,GE,gujarat,16,6,2014,4.0,15,desaikhodabhailaljibhai,M,IND,793,GEN,1135495,1733972,gandhinagar,65.49,0.07,109,0.01,10809,5th Pass
1978,1978,GE,gujarat,16,24,2014,4.0,2,desainaishadhbhaibhupatbhai,M,INC,185222,GEN,947922,1484068,surat,63.87,19.54,166345,17.55,3482,Graduate Professional
4146,4146,GE,maharashtra,16,15,2014,4.0,21,desaipandurangdevrao,M,JD(S),1675,GEN,1051164,1586194,hingoli,66.27,0.16,149,0.01,10979,
4143,4143,GE,maharashtra,16,15,2014,4.0,18,deshmukhbalasahebdesai,M,IND,2154,GEN,1051164,1586194,hingoli,66.27,0.2,7,0.0,10809,Not Given
3974,3974,GE,maharashtra,16,8,2014,4.0,17,deshmukhjaideeprajendra,M,IND,1431,GEN,1013445,1564552,wardha,64.78,0.14,186,0.02,10809,Post Graduate
4563,4563,GE,maharashtra,16,37,2014,4.0,12,deshmukhvikasnanasaheb,M,IND,2202,GEN,1062318,1705005,ahmadnagar,62.31,0.21,817,0.08,10809,12th Pass
6024,6024,GE,tamil_nadu,16,13,2014,4.0,17,desinguk,M,IND,1607,SC,1067641,1387007,viluppuram,76.97,0.15,395,0.04,10809,
2956,2956,GE,karnataka,16,21,2014,4.0,13,deswarthoremavu,M,IND,1246,SC,1159594,1723134,mysore,67.3,0.11,31,0.0,10809,Graduate
6555,6555,GE,tamil_nadu,16,38,2014,4.0,2,devadasasundaram,M,DMK,272040,GEN,962330,1420435,tirunelveli,67.75,28.27,144670,15.03,10192,Graduate
6032,6032,GE,tamil_nadu,16,14,2014,4.0,4,devadassr,M,INC,39677,GEN,1107241,1412499,kallakurichi,78.39,3.58,28776,2.6,3482,Graduate Professional
6563,6563,GE,tamil_nadu,16,38,2014,4.0,10,devadossar,M,IND,3394,GEN,962330,1420435,tirunelveli,67.75,0.35,161,0.02,10809,10th Pass
6860,6860,GE,telangana,16,15,2015,,3,devaiahpagidipati,,BJP,129868,,1026732,1537778,warangal(sc),66.77,12.65,101497,9.89,1605,
6361,6361,GE,tamil_nadu,16,29,2014,4.0,8,devakig,F,IND,1847,SC,942202,1210626,nagapattinam,77.83,0.2,93,0.01,10809,Post Graduate
7184,7184,GE,uttar_pradesh,16,15,2014,4.0,13,devanand,M,LD,785,GEN,1064357,1793126,aligarh,59.36,0.07,120,0.01,4996,Graduate
5767,5767,GE,tamil_nadu,16,2,2014,4.0,29,devarajg,M,IND,386,SC,910114,1422392,chennai_north,63.98,0.04,43,0.0,10809,Graduate Professional
2279,2279,GE,himachal_pradesh,16,2,2014,4.0,10,devenderdev,M,BMUP,901,GEN,726094,1150408,mandi,63.12,0.12,0,0.0,1074,12th Pass
2139,2139,GE,haryana,16,5,2014,4.0,24,devenderjaglan,M,RPI(A),759,GEN,1193500,1684321,karnal,70.86,0.06,0,0.0,12285,12th Pass
3494,3494,GE,madhya_pradesh,16,7,2014,4.0,3,devendrachaourasia,M,BSP,31519,GEN,912080,1651614,damoh,55.22,3.46,15169,1.66,16651,Graduate
3408,3408,GE,madhya_pradesh,16,1,2014,4.0,4,devendrakumaragrval,M,AAAP,13806,GEN,854279,1702457,morena,50.18,1.62,7335,0.86,13,Graduate Professional
7689,7689,GE,uttar_pradesh,16,43,2014,4.0,22,devendrakumarsharma,M,ABAS,296,GEN,835079,1611248,kanpur,51.83,0.04,0,0.0,8632,Post Graduate
3657,3657,GE,madhya_pradesh,16,17,2014,4.0,2,devendrapatelguddubhaiya,M,INC,279168,GEN,1031175,1568206,hoshangabad,65.76,27.07,260427,25.26,3482,Graduate
3661,3661,GE,madhya_pradesh,16,17,2014,4.0,6,devendrapatelurfguddabhaiyya,M,IND,13412,GEN,1031175,1568206,hoshangabad,65.76,1.3,6280,0.61,10809,10th Pass
662,662,GE,bihar,16,7,2014,4.0,3,devendraprasadyadav,M,JD(U),183591,GEN,941249,1668405,jhanjharpur,56.42,19.51,165801,17.61,11002,Graduate
815,815,GE,bihar,16,15,2014,4.0,26,devendrarakesh,M,BJKVP,2299,GEN,948887,1551363,muzaffarpur,61.16,0.24,28,0.0,1278,Post Graduate
7690,7690,GE,uttar_pradesh,16,44,2014,4.0,1,devendrasinghbholesingh,M,BJP,481584,GEN,971375,1768635,akbarpur,54.92,49.58,278997,28.72,1605,10th Pass
8308,8308,GE,uttar_pradesh,16,79,2014,4.0,10,devi,M,IND,4639,SC,1007627,1720661,mirzapur,58.56,0.46,91,0.01,10809,Literate
8258,8258,GE,uttar_pradesh,16,77,2014,4.0,18,deviprasadnand,M,MADP,1740,GEN,1030685,1766487,varanasi,58.35,0.17,96,0.01,11563,10th Pass
4895,4895,GE,odisha,16,5,2014,4.0,9,deviprasannabesra,M,IND,8133,ST,1053399,1327555,mayurbhanj,79.35,0.77,1081,0.1,10809,Graduate
6016,6016,GE,tamil_nadu,16,13,2014,4.0,9,devis,F,IND,3443,SC,1067641,1387007,viluppuram,76.97,0.32,13,0.0,10809,
1571,1571,GE,delhi,16,4,2014,4.0,23,devisingh,M,RaJPa,217,GEN,969812,1490147,new_delhi,65.08,0.02,4,0.0,6567,Post Graduate
4138,4138,GE,maharashtra,16,15,2014,4.0,13,devjigangaramasole,M,IND,3165,ST,1051164,1586194,hingoli,66.27,0.3,58,0.01,10809,Graduate Professional
5624,5624,GE,rajasthan,16,18,2014,4.0,1,devjipatel,M,BJP,580508,GEN,1087272,1824968,jalore,59.58,53.39,381145,35.06,1605,10th Pass
4716,4716,GE,maharashtra,16,43,2014,4.0,20,devkatesomanathaliassomeshwarchandrakant,M,IND,2275,GEN,1079619,1727322,madha,62.5,0.21,86,0.01,10809,5th Pass
5597,5597,GE,rajasthan,16,15,2014,4.0,14,devkishandehiya,M,MEDP,1264,SC,1095587,1902094,pali,57.6,0.12,0,0.0,5412,10th Pass
4508,4508,GE,maharashtra,16,34,2014,4.0,12,devkulebibhishanjagannath,M,IND,1230,GEN,993278,1835835,pune,54.1,0.12,99,0.01,10809,10th Pass
692,692,GE,bihar,16,8,2014,4.0,13,devnarayanyadav,M,BMUP,4825,GEN,970528,1525583,supaul,63.62,0.5,0,0.0,1074,Post Graduate
1435,1435,GE,chhattisgarh,16,9,2014,4.0,26,devprasadkelkar,M,IND,1053,SC,1131209,1516177,mahasamund,74.61,0.09,149,0.01,10809,10th Pass
2287,2287,GE,himachal_pradesh,16,3,2014,4.0,8,devrajbhardwaj,M,IND,1692,GEN,835205,1247699,hamirpur,66.94,0.2,740,0.09,10809,Others
2564,2564,GE,jharkhand,16,9,2014,4.0,16,dgraja,M,SP,3414,GEN,1049140,1581665,jamshedpur,66.33,0.33,0,0.0,7425,Graduate
2698,2698,GE,karnataka,16,5,2014,4.0,3,dgsagar,M,JD(S),15690,SC,997638,1721990,gulbarga,57.94,1.57,4262,0.43,10979,Graduate Professional
4132,4132,GE,maharashtra,16,15,2014,4.0,7,dhabeuttammaroti,M,IND,7878,SC,1051164,1586194,hingoli,66.27,0.75,1594,0.15,10809,Literate
4635,4635,GE,maharashtra,16,40,2014,4.0,3,dhalepadmasheelramchandra,M,BSP,28322,SC,1118151,1759186,osmanabad,63.56,2.53,1454,0.13,16651,Post Graduate
