,Candidate,Party,CriminalCases,Education,Age,Gender,TotalAssets,Liabilities,Winner,State,Constituency,Year,Category,Votes,ValidVotes,VoteSharePercentage,PartyID
2845,mahendraprasadnishad,BSP,0,Graduate,34,M,1082468.0,56554,1,uttar_pradesh,fatehpur,2004,GEN,163568,506699,32.28,16651
2846,achalsingh,SP,0,Post Graduate,56,M,1905000.0,0,0,uttar_pradesh,fatehpur,2004,GEN,111000,506699,21.91,7425
2847,ashokpatel,BJP,0,Doctorate,55,M,12540008.0,1673626,0,uttar_pradesh,fatehpur,2004,GEN,101484,506699,20.03,1605
2848,khangufranjahidi,INC,0,Post Graduate,70,M,5959740.0,1660,0,uttar_pradesh,fatehpur,2004,GEN,92741,506699,18.3,3482
2849,ramjilalsuman,SP,2,Graduate,52,M,4235985.0,0,1,uttar_pradesh,firozabad,2004,SC,212383,531363,39.97,7425
2850,bireshkumaraliasdadua,BSP,0,Graduate,45,M,1650000.0,0,0,uttar_pradesh,firozabad,2004,SC,69554,531363,13.09,16651
2851,kishorilalmahaur,BJP,0,Not Given,59,M,30708355.0,15457,0,uttar_pradesh,firozabad,2004,SC,157595,531363,29.66,1605
2852,prabhudayalkatheria,Rashtriya Samanta Dal,0,Not Given,52,M,4660776.0,869000,0,uttar_pradesh,firozabad,2004,SC,54332,531363,10.23,6825
2853,radheyshyamkori,SP,0,10th Pass,65,M,1868196.0,0,1,uttar_pradesh,ghatampur,2004,SC,160117,504766,31.72,7425
2854,askaransankhwar,INC,0,Not Given,61,M,147880.0,0,0,uttar_pradesh,ghatampur,2004,SC,12353,504766,2.45,3482
2855,kamalrani,BJP,0,Not Given,43,F,2126450.0,178000,0,uttar_pradesh,ghatampur,2004,SC,122845,504766,24.34,1605
2856,pyarelalsankhwar,BSP,0,Not Given,45,M,3470142.0,0,0,uttar_pradesh,ghatampur,2004,SC,149805,504766,29.68,16651
2857,umakantmanjhi,AD,0,Post Graduate,46,M,581994.0,0,0,uttar_pradesh,ghatampur,2004,SC,46022,504766,9.12,954
2858,afajalansari,SP,1,Post Graduate,50,M,5085464.0,38022,1,uttar_pradesh,ghazipur,2004,GEN,415687,869184,47.82,7425
2859,ajay,Suheldev Bhartiya Samaj Party,0,Graduate,40,M,98000.0,0,0,uttar_pradesh,ghazipur,2004,SC,2544,759384,0.34,10809
2860,ajeetsingh,IND,0,Post Graduate,26,M,680228.0,0,0,uttar_pradesh,ghazipur,2004,GEN,856,869184,0.1,10809
2861,anilkumar,IND,0,Graduate Professional,42,M,59500.0,0,0,uttar_pradesh,ghazipur,2004,GEN,3617,869184,0.42,10809
2862,drmanojkumarnishad,AD,0,Graduate,29,M,65000.0,0,0,uttar_pradesh,ghazipur,2004,GEN,1264,869184,0.15,954
2863,ishwariprasadkushawaha,CPI(ML)(L),0,Graduate Professional,45,M,92000.0,0,0,uttar_pradesh,ghazipur,2004,GEN,2216,869184,0.25,2472
2864,manoj,BJP,0,Graduate,44,M,5070000.0,460000,0,uttar_pradesh,ghazipur,2004,GEN,188910,869184,21.73,1605
2865,nandlal,ASP,0,Graduate,62,M,1317000.0,0,0,uttar_pradesh,ghazipur,2004,SC,896,869184,0.1,9011
2866,rajaram,RSBP,0,Graduate,30,M,273000.0,0,0,uttar_pradesh,ghazipur,2004,,14580,769641,1.89,12169
2867,rambadan,CPI,0,Post Graduate,31,M,180953.0,0,0,uttar_pradesh,ghazipur,2004,GEN,7418,869184,0.85,2444
2868,shivmurat,IND,0,Post Graduate,33,M,345600.0,0,0,uttar_pradesh,ghazipur,2004,GEN,4129,869184,0.48,10809
2869,sonhu,IND,0,Not Given,33,M,,0,0,uttar_pradesh,ghazipur,2004,GEN,6694,869184,0.77,10809
2870,umashankar,BSP,0,Post Graduate,53,M,2571850.0,169281,0,uttar_pradesh,ghazipur,2004,GEN,185120,869184,21.3,16651
2871,yogeshnathkushawaha,RSMD,0,Post Graduate,37,M,102835.0,0,0,uttar_pradesh,ghazipur,2004,GEN,929,869184,0.11,6825
2872,chandradeoprasadrajbhar,SP,0,Post Graduate,48,M,600143.0,0,1,uttar_pradesh,ghosi,2004,GEN,201468,721582,27.92,7425
2873,akhlaqahmadgulshan,PSJP,0,Others,36,M,413000.0,0,0,uttar_pradesh,ghosi,2004,GEN,2077,721582,0.29,16964
2874,akshaykumarrajbhar,SBSP,0,12th Pass,36,M,175000.0,0,0,uttar_pradesh,ghosi,2004,GEN,52072,721582,7.22,18721
2875,atulkumarsinghanjan,CPI,0,Graduate Professional,49,M,953500.0,0,0,uttar_pradesh,ghosi,2004,GEN,30923,721582,4.29,2444
2876,balkrishna,BSP,0,Post Graduate,55,M,1620771.0,0,0,uttar_pradesh,ghosi,2004,GEN,180456,721582,25.01,16651
2877,bharatlalrahikushwaha,BJP,0,Not Given,48,M,1300000.0,0,0,uttar_pradesh,ghosi,2004,GEN,53984,721582,7.48,1605
2878,harilal,IND,0,12th Pass,50,M,361000.0,60000,0,uttar_pradesh,ghosi,2004,SC,8182,616628,1.33,10809
2879,hemantkumar,BRPP,0,10th Pass,30,M,,0,0,uttar_pradesh,ghosi,2004,SC,1695,721582,0.23,1800
2880,heshamuddin,IND,0,Literate,63,M,102160.0,0,0,uttar_pradesh,ghosi,2004,GEN,2803,721582,0.39,10809
2881,kanhaiyalal,IND,0,10th Pass,37,M,12000.0,0,0,uttar_pradesh,ghosi,2004,SC,1694,721582,0.23,10809
2882,kaushalendra,IND,1,12th Pass,30,M,888000.0,0,0,uttar_pradesh,ghosi,2004,GEN,2303,721582,0.32,10809
2883,munnar,ABHM,0,Graduate,68,M,1251211.0,0,0,uttar_pradesh,ghosi,2004,GEN,4116,721582,0.57,268
2884,premprakash,ASP,0,12th Pass,34,M,,0,0,uttar_pradesh,ghosi,2004,SC,1630,721582,0.23,9011
2885,rajendrakumaragrawal,IND,0,Graduate,42,M,1036000.0,0,0,uttar_pradesh,ghosi,2004,GEN,2026,721582,0.28,10809
2886,ramashish,IND,0,8th Pass,41,M,2000.0,0,0,uttar_pradesh,ghosi,2004,SC,1736,721582,0.24,10809
2887,ramesh,IND,0,5th Pass,30,M,,0,0,uttar_pradesh,ghosi,2004,SC,3258,576404,0.57,5351
2888,ramprakash,IND,0,Graduate,32,M,1646.0,0,0,uttar_pradesh,ghosi,2004,SC,1024,721582,0.14,10809
2889,siddharthrai,RJD,0,8th Pass,29,M,7186000.0,100000,0,uttar_pradesh,ghosi,2004,GEN,18110,721582,2.51,12103
2890,sudharai,INC,0,Post Graduate,49,F,9583419.0,0,0,uttar_pradesh,ghosi,2004,GEN,136794,721582,18.96,3482
2891,kirtivardhansinghaliasrajabhaiya,SP,0,Post Graduate,37,M,8600704.0,595401,1,uttar_pradesh,gonda,2004,GEN,251947,606654,41.53,7425
2892,chandrakishor,BVP,0,Not Given,38,M,328000.0,0,0,uttar_pradesh,gonda,2004,GEN,995,606654,0.16,9679
2893,fazlulbarialiasbannebhai,BSP,0,Post Graduate,64,M,200417.0,0,0,uttar_pradesh,gonda,2004,GEN,69543,606654,11.46,16651
2894,ghanshyamshukla,IND,0,Graduate,37,M,4189706.0,1574143,0,uttar_pradesh,gonda,2004,GEN,1660,606654,0.27,10809
2895,ghanshyamshukla,BJP,0,Not Given,58,M,1119000.0,0,0,uttar_pradesh,gonda,2004,GEN,214949,606654,35.43,1605
2896,nityanandshukla,IND,0,12th Pass,44,M,1004700.0,0,0,uttar_pradesh,gonda,2004,GEN,932,606654,0.15,10809
2897,ramdaul,AD,1,Graduate,43,M,370471.0,19000,0,uttar_pradesh,gonda,2004,GEN,4460,606654,0.74,954
2898,ramhausila,IND,0,Post Graduate,49,M,695719.0,0,0,uttar_pradesh,gonda,2004,GEN,1624,606654,0.27,10809
2899,ramkripalrahul,NMNP,0,Post Graduate,43,M,745000.0,97000,0,uttar_pradesh,gonda,2004,GEN,1030,606654,0.17,11808
2900,sanjeevkumar,IND,0,Graduate Professional,35,M,406500.0,0,0,uttar_pradesh,gonda,2004,GEN,4050,606654,0.67,10809
2901,sanyajkumaraliassanjaykumar,IND,0,Not Given,33,M,355000.0,0,0,uttar_pradesh,gonda,2004,GEN,2791,606654,0.46,10809
2902,shrikant,IND,0,Graduate Professional,43,M,72000.0,400000,0,uttar_pradesh,gonda,2004,GEN,16874,606654,2.78,10809
2903,sureshchandratripathiadvocate,CPI,0,Literate,48,M,650000.0,200000,0,uttar_pradesh,gonda,2004,GEN,6002,606654,0.99,2444
2904,vinaykumarpandeyaliasbinnoo,INC,0,Post Graduate,38,M,10499000.0,365000,0,uttar_pradesh,gonda,2004,GEN,28804,606654,4.75,3482
2905,youraj,IND,0,12th Pass,31,M,115000.0,0,0,uttar_pradesh,gonda,2004,GEN,993,606654,0.16,10809
2906,adityanath,BJP,0,Graduate,30,M,960672.0,0,1,uttar_pradesh,gorakhpur,2004,GEN,353647,689248,51.31,1605
2907,jamunanishad,SP,9,Graduate,50,M,1423500.0,0,0,uttar_pradesh,gorakhpur,2004,GEN,211608,689248,30.7,7425
2908,pradeepkumarnishad,BSP,0,Graduate,38,M,619818.0,0,0,uttar_pradesh,gorakhpur,2004,GEN,70449,689248,10.22,16651
2909,shardendupandey,INC,0,Graduate,59,M,11735900.0,0,0,uttar_pradesh,gorakhpur,2004,GEN,33477,689248,4.86,3482
2910,rajnarayanaliasrajjumahraj,SP,0,Graduate Professional,40,M,2640727.0,387411,1,uttar_pradesh,hamirpur,2004,GEN,220917,604099,36.57,7425
2911,ashok,AD,0,8th Pass,42,M,32000.0,0,0,uttar_pradesh,hamirpur,2004,SC,1478,633853,0.23,10809
2912,ashokkumarsinghchandel,BSP,10,Graduate,44,M,11301668.0,204973,0,uttar_pradesh,hamirpur,2004,GEN,183763,604099,30.42,16651
2913,baladin,IND,0,8th Pass,35,M,68000.0,0,0,uttar_pradesh,hamirpur,2004,SC,1426,604099,0.24,10809
2914,gangacharanrajput,INC,1,Post Graduate,42,M,7120394.0,246072,0,uttar_pradesh,hamirpur,2004,GEN,111673,604099,18.49,3482
2915,girjacharan,IND,0,10th Pass,40,M,9863749.0,0,0,uttar_pradesh,hamirpur,2004,GEN,932,604099,0.15,10809
2916,hargovind,IND,0,10th Pass,38,M,188500.0,480,0,uttar_pradesh,hamirpur,2004,SC,12667,604099,2.1,10809
2917,lakhan,IND,0,Not Given,36,M,70000.0,0,0,uttar_pradesh,hamirpur,2004,SC,4827,604099,0.8,10809
2918,lalluprasad,IND,1,10th Pass,35,M,26750.0,6500,0,uttar_pradesh,hamirpur,2004,SC,2023,604099,0.33,10809
2919,omprakash,IND,0,8th Pass,56,,10930721.0,0,0,uttar_pradesh,hamirpur,2004,,1254,798549,0.16,10809
2920,rakesh,IND,0,Graduate,32,,526272.0,1700000,0,uttar_pradesh,hamirpur,2004,,3514,798549,0.44,10809
2921,rambihari,IND,0,10th Pass,36,M,100000.0,15000,0,uttar_pradesh,hamirpur,2004,SC,1307,604099,0.22,10809
2922,surendrapalsingh,BJP,0,12th Pass,35,M,473803.0,0,0,uttar_pradesh,hamirpur,2004,GEN,44418,604099,7.35,1605
2923,sureshkumar,IND,0,Graduate Professional,40,M,1098000.0,0,0,uttar_pradesh,hamirpur,2004,SC,4177,686599,0.61,12378
2924,yogendrasingh,IND,0,12th Pass,26,M,75200.0,0,0,uttar_pradesh,hamirpur,2004,SC,1470,604099,0.24,10809
2925,surendraprakashgoyal,INC,1,8th Pass,53,M,6164616.0,0,1,uttar_pradesh,hapur,2004,GEN,235114,799736,29.4,3482
2926,abdulkarim,MUL,0,5th Pass,48,M,2075000.0,1000,0,uttar_pradesh,hapur,2004,GEN,2786,799736,0.35,5501
2927,coltejendrapaltyagiveerchakra,IND,0,Post Graduate,58,M,4775100.0,0,0,uttar_pradesh,hapur,2004,GEN,2835,799736,0.35,10809
2928,dayaramhijra,IND,0,Illiterate,36,M,75000.0,0,0,uttar_pradesh,hapur,2004,GEN,929,799736,0.12,10809
2929,drmohdiqbal,NBNP,0,Not Given,47,M,324000.0,0,0,uttar_pradesh,hapur,2004,GEN,641,799736,0.08,16966
2930,geetatomaradvocate,BKD,0,Graduate Professional,38,F,1983362.0,0,0,uttar_pradesh,hapur,2004,GEN,1012,799736,0.13,9343
2931,kunwarayyubali,BSP,0,Post Graduate,38,M,5326000.0,1180000,0,uttar_pradesh,hapur,2004,GEN,180068,799736,22.52,16651
2932,manjeetsingh,IND,0,Not Given,52,M,193500.0,0,0,uttar_pradesh,hapur,2004,GEN,1379,799736,0.17,10809
2933,naveenkumargautam,BRPP,0,Graduate,30,M,34000.0,0,0,uttar_pradesh,hapur,2004,SC,474,799736,0.06,1800
2934,pradeepkumar,IJP,0,Graduate,41,M,1300000.0,0,0,uttar_pradesh,hapur,2004,GEN,638,1190814,0.05,3040
2935,rameshchandtomar,BJP,0,Doctorate,58,M,7948654.0,638638,0,uttar_pradesh,hapur,2004,GEN,192751,799736,24.1,1605
2936,ramkumar,IND,0,Not Given,45,M,965000.0,300000,0,uttar_pradesh,hapur,2004,GEN,1969,799736,0.25,10809
2937,ranjeet,IND,0,12th Pass,63,M,3410000.0,400000,0,uttar_pradesh,hapur,2004,GEN,4220,746622,0.57,10809
2938,triloktyagi,RLD,0,Graduate,52,M,1675000.0,0,0,uttar_pradesh,hapur,2004,GEN,170710,799736,21.35,12169
2939,usmanquraishi,IND,0,Illiterate,26,M,40000.0,0,0,uttar_pradesh,hapur,2004,GEN,640,799736,0.08,10809
2940,virendratyagi,IND,0,Graduate,35,M,1799500.0,300000,0,uttar_pradesh,hapur,2004,GEN,5994,799736,0.75,10809
2941,ushaverma,SP,0,Post Graduate,37,F,976000.0,200000,1,uttar_pradesh,hardoi,2004,SC,203445,522103,38.97,7425
2942,anitaverma,BJP,0,Not Given,36,F,5696557.0,244849,0,uttar_pradesh,hardoi,2004,SC,116473,522103,22.31,1605
2943,chandram,INC,0,Post Graduate,81,M,9688321.0,251665,0,uttar_pradesh,hardoi,2004,SC,9402,522103,1.8,3482
2944,shivprasadverma,BSP,0,10th Pass,54,M,2224000.0,0,0,uttar_pradesh,hardoi,2004,SC,164242,522103,31.46,16651
2945,kishanlaldiler,BJP,0,Not Given,80,M,2089121.0,0,1,uttar_pradesh,hathras,2004,SC,175049,492135,35.57,1605
2946,mukeshkumar,INC,0,Not Given,46,M,6836458.0,1888074,0,uttar_pradesh,hathras,2004,GEN,2502,705439,0.35,5029
2947,ramvirsinghbhaiyaji,BSP,0,Not Given,40,M,212000.0,0,0,uttar_pradesh,hathras,2004,SC,152212,492135,30.93,16651
2948,vimlapal,SP,0,Not Given,52,F,527686.0,27529,0,uttar_pradesh,hathras,2004,SC,118826,492135,24.15,7425
2949,bhanupratapsinghverma,BJP,1,Post Graduate,44,M,446550.0,114460,1,uttar_pradesh,jalaun,2004,SC,195228,579777,33.67,1605
2950,brijlalkhabri,BSP,0,Graduate Professional,44,M,5257971.0,37000,0,uttar_pradesh,jalaun,2004,SC,157559,579777,27.18,16651
2951,comkanshiramvermabarar,CPI(ML)(L),0,12th Pass,29,M,,0,0,uttar_pradesh,jalaun,2004,SC,3728,579777,0.64,2472
2952,ghanshyamkori,SP,0,Graduate,31,M,1929596.0,0,0,uttar_pradesh,jalaun,2004,SC,168437,579777,29.05,7425
2953,jiledarsinghdohare,IND,0,Graduate Professional,43,M,140600.0,30000,0,uttar_pradesh,jalaun,2004,SC,2561,579777,0.44,10809
2954,laldasbhanteanand,IJP,0,Literate,77,M,60000.0,0,0,uttar_pradesh,jalaun,2004,SC,2255,579777,0.39,3430
2955,nathuramverma,INC,0,Not Given,57,M,1189000.0,0,0,uttar_pradesh,jalaun,2004,SC,26993,579777,4.66,3482
2956,raghunathprasadbhartibarar,AD,0,Graduate,54,M,2408000.0,0,0,uttar_pradesh,jalaun,2004,SC,9738,579777,1.68,954
2957,rajendrakori,IND,0,10th Pass,31,M,326810.0,0,0,uttar_pradesh,jalaun,2004,SC,1892,579777,0.33,10809
2958,raju,RSMD,0,Graduate,34,M,250500.0,0,0,uttar_pradesh,jalaun,2004,SC,2726,579777,0.47,6825
2959,ramshankar,IND,0,8th Pass,48,M,62900.0,0,0,uttar_pradesh,jalaun,2004,GEN,2006,758627,0.26,10809
2960,prospsinghbaghel,SP,1,Post Graduate,43,M,5623000.0,787357,1,uttar_pradesh,jalesar,2004,GEN,287091,650356,44.14,7425
2961,deshraj,IND,1,8th Pass,45,M,3423300.0,0,0,uttar_pradesh,jalesar,2004,GEN,1959,650356,0.3,10809
2962,drbharatsinghbaghel,LP(S),0,Graduate,50,M,588003.0,0,0,uttar_pradesh,jalesar,2004,GEN,758,650356,0.12,4917
2963,greeshchandra,IND,0,Post Graduate,48,M,200000.0,0,0,uttar_pradesh,jalesar,2004,GEN,397,650356,0.06,10809
2964,pratyendrapalsinghpappubhaiya,BJP,0,Post Graduate,42,M,2622585.0,270000,0,uttar_pradesh,jalesar,2004,GEN,181023,650356,27.83,1605
2965,prempal,IND,0,Not Given,34,M,3135000.0,0,0,uttar_pradesh,jalesar,2004,GEN,1442,650356,0.22,10809
2966,puttansingh,IND,0,8th Pass,34,M,1350000.0,0,0,uttar_pradesh,jalesar,2004,SC,758,650356,0.12,10809
2967,rameshchandrakushwah,RSMD,0,Graduate,29,M,275000.0,0,0,uttar_pradesh,jalesar,2004,GEN,5437,650356,0.84,6825
2968,shakoorkhan,NLP,0,5th Pass,53,M,1666500.0,0,0,uttar_pradesh,jalesar,2004,GEN,1437,650356,0.22,5631
2969,shivrajsinghyadav,INC,0,Post Graduate,39,M,4072678.0,0,0,uttar_pradesh,jalesar,2004,GEN,12738,650356,1.96,3482
2970,vivekkumarsharma,AD,0,10th Pass,25,M,250000.0,0,0,uttar_pradesh,jalesar,2004,GEN,513,650356,0.08,954
2971,parasnathyadava,SP,0,12th Pass,57,M,2941300.0,0,1,uttar_pradesh,jaunpur,2004,GEN,219614,713014,30.8,7425
2972,chinmayanand,BJP,0,Doctorate,57,M,2388533.0,0,0,uttar_pradesh,jaunpur,2004,GEN,110148,713014,15.45,1605
2973,dhananjaysingh,LJNSP,9,Graduate,30,M,1007900.0,0,0,uttar_pradesh,jaunpur,2004,GEN,117397,713014,16.46,5029
2974,omprakashdubeybabadubey,BSP,2,10th Pass,39,M,12174077.0,624769,0,uttar_pradesh,jaunpur,2004,GEN,192489,713014,27.0,16651
2975,chandrapalsinghyadav,SP,1,Post Graduate,47,M,5307820.0,0,1,uttar_pradesh,jhansi,2004,GEN,238782,819646,29.13,7425
2976,babulalkushwaha,BSP,0,Graduate Professional,65,M,3248050.0,0,0,uttar_pradesh,jhansi,2004,GEN,212483,819646,25.92,16651
2977,rajendraagnihotri,BJP,1,Graduate,65,M,1037000.0,1771697,0,uttar_pradesh,jhansi,2004,GEN,206591,819646,25.2,1605
2978,rajendrapratapurfrajabundela,INC,1,Graduate,50,M,503601.0,0,0,uttar_pradesh,jhansi,2004,GEN,104584,819646,12.76,3482
2979,anuradhachoudhary,RLD,0,Graduate,43,F,43904200.0,0,1,uttar_pradesh,kairana,2004,GEN,523923,816726,64.15,12169
2980,amarkantrana,BJP,0,Post Graduate,36,M,6893843.0,763139,0,uttar_pradesh,kairana,2004,GEN,75851,816726,9.29,1605
2981,anandpal,IND,0,Post Graduate,53,M,1860000.0,0,0,uttar_pradesh,kairana,2004,GEN,208,816726,0.03,10809
2982,ashusharmaurfashwanisharma,BJVP,0,Not Given,25,M,,0,0,uttar_pradesh,kairana,2004,GEN,543,816726,0.07,1678
2983,dilshadali,IND,0,Graduate Professional,48,M,68551.0,0,0,uttar_pradesh,kairana,2004,GEN,318,816726,0.04,10809
2984,gayoor,RPI,0,Illiterate,39,M,128310.0,0,0,uttar_pradesh,kairana,2004,GEN,488,816726,0.06,6911
2985,harendra,IND,0,Graduate Professional,53,M,1619000.0,0,0,uttar_pradesh,kairana,2004,GEN,860,816726,0.11,10809
2986,harpalsingh,IND,0,8th Pass,53,M,825000.0,0,0,uttar_pradesh,kairana,2004,GEN,4321,602187,0.72,10809
2987,ijharulhaq,IND,0,8th Pass,30,M,699850.0,0,0,uttar_pradesh,kairana,2004,GEN,485,816726,0.06,10809
2988,jaipal,IND,0,12th Pass,43,M,20000.0,0,0,uttar_pradesh,kairana,2004,GEN,1591,816726,0.19,10809
2989,mukesh,IND,0,10th Pass,34,M,,0,0,uttar_pradesh,kairana,2004,GEN,126,816726,0.02,10809
2990,naseemhaider,IND,0,Graduate Professional,31,M,76000.0,0,0,uttar_pradesh,kairana,2004,GEN,714,816726,0.09,10809
2991,ompal,IND,0,8th Pass,48,M,611150.0,0,0,uttar_pradesh,kairana,2004,GEN,3687,816726,0.45,10809
2992,phalkumar,IND,0,10th Pass,42,M,41000.0,0,0,uttar_pradesh,kairana,2004,SC,321,816726,0.04,10809
2993,radheshkumarurfpappu,IJP,0,Graduate,37,M,2066453.0,0,0,uttar_pradesh,kairana,2004,SC,203,816726,0.02,3430
2994,raghurajsingh,BVP,0,5th Pass,45,M,3012700.0,0,0,uttar_pradesh,kairana,2004,GEN,3538,816726,0.43,9679
2995,ravindrakumar,IND,0,8th Pass,45,M,1130000.0,0,0,uttar_pradesh,kairana,2004,GEN,101,816726,0.01,10809
2996,shaheen,IND,0,Graduate,29,M,419500.0,0,0,uttar_pradesh,kairana,2004,GEN,359,816726,0.04,10809
2997,shahnawaz,BSP,5,Post Graduate,30,M,17914519.0,0,0,uttar_pradesh,kairana,2004,GEN,181509,816726,22.22,16651
2998,shimlaurfshimlakashyap,IND,0,Illiterate,36,F,,0,0,uttar_pradesh,kairana,2004,GEN,344,816726,0.04,10809
2999,shorajsingh,IND,0,Graduate,35,M,145000.0,0,0,uttar_pradesh,kairana,2004,GEN,216,816726,0.03,10809
3000,subhashchandmaheshwari,INC,0,Post Graduate,62,M,45571430.0,1421400,0,uttar_pradesh,kairana,2004,GEN,12511,816726,1.53,3482
3001,sumanch,IND,0,Graduate,53,M,622000.0,0,0,uttar_pradesh,kairana,2004,GEN,763,816726,0.09,10809
3002,suresh,LP(S),0,12th Pass,33,M,245809.0,0,0,uttar_pradesh,kairana,2004,GEN,9200,729788,1.26,18721
3003,umakashyap,BKD,0,12th Pass,35,F,1034193.0,0,0,uttar_pradesh,kairana,2004,GEN,2671,816726,0.33,9343
3004,yogesh,IND,0,Post Graduate,25,M,,0,0,uttar_pradesh,kairana,2004,GEN,740,816726,0.09,10809
3005,beniprasadverma,SP,0,Graduate Professional,63,M,4112560.0,0,1,uttar_pradesh,kaiserganj,2004,GEN,219920,569950,38.59,7425
3006,arifmohammadkhan,BJP,0,Graduate,51,M,10500000.0,0,0,uttar_pradesh,kaiserganj,2004,GEN,207260,569950,36.36,1605
3007,faridmahfoozki,BSP,0,Post Graduate,57,M,2011852.0,461922,0,uttar_pradesh,kaiserganj,2004,GEN,112027,569950,19.66,16651
3008,gyanendrapratapsingh,INC,0,Post Graduate,45,M,6801957.0,0,0,uttar_pradesh,kaiserganj,2004,GEN,10154,569950,1.78,3482
3009,akhileshyadav,SP,0,Post Graduate,31,M,23142705.0,0,1,uttar_pradesh,kannauj,2004,GEN,464367,758627,61.21,7425
3010,ramanandyadav,BJP,2,Graduate,41,M,1165500.0,0,0,uttar_pradesh,kannauj,2004,GEN,112349,758627,14.81,1605
3011,thrajeshsingh,BSP,3,Post Graduate,37,M,7671000.0,0,0,uttar_pradesh,kannauj,2004,GEN,156994,758627,20.69,16651
3012,vinaykumarshukla,INC,0,Post Graduate,42,M,10410753.0,805000,0,uttar_pradesh,kannauj,2004,GEN,10501,758627,1.38,3482
3013,shriprakashjaiswal,INC,0,10th Pass,59,M,19127260.0,0,1,uttar_pradesh,kanpur,2004,GEN,211109,618721,34.12,3482
3014,ajeetmohan,IND,0,Post Graduate,49,M,6270870.0,278945,0,uttar_pradesh,kanpur,2004,GEN,615,618721,0.1,10809
3015,anubhav,BSP,2,Graduate,26,M,45000.0,0,0,uttar_pradesh,kanpur,2004,GEN,27962,618721,4.52,16651
3016,chandramani,IND,0,Graduate,41,M,1186380.0,0,0,uttar_pradesh,kanpur,2004,GEN,721,618721,0.12,10809
3017,chandraprakash,ABHM,0,12th Pass,38,M,5053000.0,0,0,uttar_pradesh,kanpur,2004,GEN,1607,618721,0.26,268
3018,hajimushtaqsolanki,SP,0,Literate,49,M,12805719.0,0,0,uttar_pradesh,kanpur,2004,GEN,159361,618721,25.76,7425
3019,jagannathmistri,IND,0,8th Pass,61,M,510000.0,0,0,uttar_pradesh,kanpur,2004,SC,822,618721,0.13,10809
3020,manoharlal,IND,0,8th Pass,38,M,50000.0,0,0,uttar_pradesh,kanpur,2004,SC,996,579629,0.17,3430
3021,mohdhanimaliskinnerramkali,IND,0,Illiterate,50,M,230000.0,0,0,uttar_pradesh,kanpur,2004,GEN,1975,618721,0.32,10809
3022,ramratan,RSBP,0,10th Pass,65,M,493000.0,0,0,uttar_pradesh,kanpur,2004,SC,644,618721,0.1,12378
3023,ravishankarbalmiki,IND,0,5th Pass,29,M,57000.0,0,0,uttar_pradesh,kanpur,2004,SC,945,618721,0.15,10809
3024,sanjeevpandey,BSDP,0,Graduate Professional,30,M,350000.0,0,0,uttar_pradesh,kanpur,2004,GEN,427,618721,0.07,9502
3025,sarojrahi,IND,0,5th Pass,37,F,11424.0,0,0,uttar_pradesh,kanpur,2004,SC,1070,618721,0.17,10809
3026,satyadevpachauri,BJP,0,Graduate,56,M,9266423.0,132540,0,uttar_pradesh,kanpur,2004,GEN,205471,618721,33.21,1605
3027,subhashiniali,CPM,0,Post Graduate,57,F,7390120.0,54245,0,uttar_pradesh,kanpur,2004,GEN,4558,618721,0.74,14635
3028,sunilpatel,AD,0,Post Graduate,29,M,139890.0,0,0,uttar_pradesh,kanpur,2004,GEN,957,618721,0.15,954
3029,bhalchandrayadava,BSP,10,Graduate,40,M,651000.0,260630,1,uttar_pradesh,khalilabad,2004,GEN,234712,700715,33.5,16651
3030,babooram,IND,1,Not Given,41,M,100000.0,0,0,uttar_pradesh,khalilabad,2004,GEN,2890,700715,0.41,10809
3031,bhagwandas,IND,0,8th Pass,36,M,150000.0,0,0,uttar_pradesh,khalilabad,2004,SC,4025,700715,0.57,10809
3032,bhishmashankartiwarialiaskushaltiwari,SP,0,12th Pass,38,M,16150842.0,0,0,uttar_pradesh,khalilabad,2004,GEN,207689,700715,29.64,7425
3033,gabboo,IND,0,Not Given,58,M,110000.0,0,0,uttar_pradesh,khalilabad,2004,SC,1135,700715,0.16,10809
3034,keshavaram,IND,0,Literate,43,M,100000.0,0,0,uttar_pradesh,khalilabad,2004,SC,1174,700715,0.17,10809
3035,mohammadarshadkhan,National Loktantrik Party,0,Graduate,40,M,110211.0,100000,0,uttar_pradesh,khalilabad,2004,GEN,45351,700715,6.47,5631
3036,radheshyampatel,AD,0,10th Pass,41,M,477000.0,0,0,uttar_pradesh,khalilabad,2004,GEN,2548,700715,0.36,954
3037,ramchetchaurasia,IND,0,12th Pass,42,M,250000.0,0,0,uttar_pradesh,khalilabad,2004,GEN,4864,700715,0.69,10809
3038,ramprasadchaudhary,BJP,1,Others,53,M,6125000.0,138000,0,uttar_pradesh,khalilabad,2004,GEN,177417,700715,25.32,1605
3039,shivpujanarya,IND,0,12th Pass,46,M,125500.0,0,0,uttar_pradesh,khalilabad,2004,SC,14643,700715,2.09,10809
3040,raviprakashverma,SP,0,Graduate Professional,44,M,2916963.0,246079,1,uttar_pradesh,kheri,2004,GEN,224602,706718,31.78,7425
3041,daudahmad,BSP,0,10th Pass,36,M,3297068.0,615190,0,uttar_pradesh,kheri,2004,GEN,212842,706718,30.12,16651
3042,hansrampatel,AD,0,10th Pass,44,M,137500.0,0,0,uttar_pradesh,kheri,2004,GEN,3227,706718,0.46,954
