,Candidate,Party,CriminalCases,Education,Age,Gender,TotalAssets,Liabilities,Winner,State,Constituency,Year,Category,Votes,ValidVotes,VoteSharePercentage,PartyID
4828,kavilas,Suheldev Bhartiya Samaj Party,0,Literate,35,M,376479.0,0,0,uttar_pradesh,maharajganj,2014,GEN,5195,1056078,0.49,18721
4829,mangallal,Lok Dal,0,Post Graduate,69,M,6314638.0,0,0,uttar_pradesh,maharajganj,2014,GEN,1491,1056078,0.14,4996
4830,mummataj,Peace Party,0,Literate,34,M,1987670.0,0,0,uttar_pradesh,maharajganj,2014,GEN,3582,1056078,0.34,5995
4831,pashupatinathgupta,AAP,1,10th Pass,55,M,4795252.0,300000,0,uttar_pradesh,maharajganj,2014,GEN,3196,1056078,0.3,13
4832,radheyshyam,Most Backward Classes Of India,0,Graduate,31,M,807689.0,0,0,uttar_pradesh,maharajganj,2014,SC,1961,1056078,0.19,5452
4833,rakeshkumargiri,IND,0,Graduate Professional,37,M,306023.0,0,0,uttar_pradesh,maharajganj,2014,GEN,2545,1056078,0.24,10809
4834,rakeshkumargupta,IND,0,Post Graduate,27,M,8101000.0,2900000,0,uttar_pradesh,maharajganj,2014,GEN,1828,1056078,0.17,10809
4835,ramsamujh,Swaraj (J),0,Literate,59,M,1307944.0,0,0,uttar_pradesh,maharajganj,2014,GEN,5001,1056078,0.47,16608
4836,aloknandan,IND,0,Post Graduate,27,M,8647900.0,0,0,uttar_pradesh,mainpuri,2014,SC,5645,999265,0.56,10809
4837,ashokkumar,IND,0,10th Pass,38,M,7695000.0,150000,0,uttar_pradesh,mainpuri,2014,SC,1416,1070400,0.13,10809
4838,babahardevsingh,AAP,0,Doctorate,66,M,9994500.0,0,0,uttar_pradesh,mainpuri,2014,GEN,5588,999265,0.56,13
4839,hakimsingh,IND,0,12th Pass,49,M,18326297.0,0,0,uttar_pradesh,mainpuri,2014,GEN,2279,999265,0.23,10809
4840,mukeshkumar,IND,0,Graduate,25,M,7441200.0,0,0,uttar_pradesh,mainpuri,2014,GEN,916,999265,0.09,10809
4841,mukeshkumarshakya,IND,0,Graduate,46,M,3377738.0,0,0,uttar_pradesh,mainpuri,2014,GEN,2542,999265,0.25,10809
4842,rajeshwari,IND,0,Post Graduate,49,F,5331700.0,430000,0,uttar_pradesh,mainpuri,2014,GEN,1746,999265,0.17,10809
4843,satendraveersinghchauhan,AIFB,0,Post Graduate,48,M,2621288.0,40000,0,uttar_pradesh,mainpuri,2014,GEN,872,999265,0.09,3040
4844,shishupalsingh,Bhartiya Shakti Chetna Party,0,Post Graduate,41,M,4335000.0,0,0,uttar_pradesh,mainpuri,2014,GEN,561,999265,0.06,2047
4845,deolhemamalinidharmendra,BJP,0,Doctorate,65,F,1782015620.0,231234174,1,uttar_pradesh,mathura,2014,GEN,574633,1076868,53.36,1605
4846,anujkumargarg,AAP,0,Post Graduate,47,M,71875216.0,7343000,0,uttar_pradesh,mathura,2014,GEN,7858,1076868,0.73,13
4847,bhupendrakumardhangar,Rashtriya Shoshit Samamj Party,0,12th Pass,26,M,215500.0,0,0,uttar_pradesh,mathura,2014,GEN,1054,1076868,0.1,16454
4848,chandansingh,SP,0,Graduate Professional,69,M,33511293.0,0,0,uttar_pradesh,mathura,2014,GEN,36673,1076868,3.41,7425
4849,fakkarbabaramayani,IND,0,Literate,0,M,57989.0,0,0,uttar_pradesh,mathura,2014,GEN,2160,1076868,0.2,10809
4850,maharamsingh,Bahujan Mukti Party,0,Post Graduate,67,M,24535.0,0,0,uttar_pradesh,mathura,2014,SC,655,1076868,0.06,1074
4851,maheshpratapsharma,Rashtriya Vikas Party,0,Graduate Professional,59,M,18881596.0,0,0,uttar_pradesh,mathura,2014,GEN,2396,1076868,0.22,6882
4852,mohanshyam,Gareeb Aadmi Party,0,Graduate Professional,35,M,18066000.0,6000000,0,uttar_pradesh,mathura,2014,GEN,731,1076868,0.07,3076
4853,omprakash,IND,0,12th Pass,43,M,755370.0,0,0,uttar_pradesh,mathura,2014,SC,1427,1116588,0.13,5995
4854,parsottam,Rashtriya mahan Gantantra Party,0,12th Pass,39,M,781935.0,0,0,uttar_pradesh,mathura,2014,GEN,1338,1076868,0.12,6723
4855,pramodkrishna,IND,0,12th Pass,44,M,661000.0,0,0,uttar_pradesh,mathura,2014,GEN,1759,1076868,0.16,10809
4856,radhacharan,IND,0,8th Pass,41,M,3446309.0,0,0,uttar_pradesh,mathura,2014,GEN,4795,1076868,0.45,10809
4857,rambabusaini,IND,0,5th Pass,58,M,663000.0,0,0,uttar_pradesh,mathura,2014,GEN,2082,1076868,0.19,10809
4858,satishchandrasharma,IND,0,Post Graduate,47,M,250.0,0,0,uttar_pradesh,mathura,2014,GEN,2675,1076868,0.25,10809
4859,rajendraagarwal,BJP,2,Post Graduate,64,M,8803517.0,3074600,1,uttar_pradesh,meerut,2014,GEN,532981,1113384,47.87,1605
4860,anil,IND,0,12th Pass,40,M,1594367.0,104944,0,uttar_pradesh,meerut,2014,GEN,829,1044331,0.08,6440
4861,aphajal,IND,1,8th Pass,43,M,425000.0,0,0,uttar_pradesh,meerut,2014,GEN,382,1113384,0.03,10809
4862,atulkhodawal,IND,0,Illiterate,27,M,61500.0,0,0,uttar_pradesh,meerut,2014,SC,818,1113384,0.07,10809
4863,mohdsajidsaifi,Bahujan Mukti Party,1,5th Pass,44,M,341178.0,0,0,uttar_pradesh,meerut,2014,GEN,1063,1113384,0.1,1074
4864,mohdusmanghazi,Rashtriya Apna Dal,0,12th Pass,30,M,1005000.0,0,0,uttar_pradesh,meerut,2014,GEN,1451,1113384,0.13,6418
4865,mukeshkumar,IND,0,Graduate Professional,40,M,2150500.0,1200000,0,uttar_pradesh,meerut,2014,SC,1542,1113384,0.14,10809
4866,shahidmanzoor,SP,0,Post Graduate,59,M,34814614.0,231000,0,uttar_pradesh,meerut,2014,GEN,211759,1113384,19.02,7425
4867,anupriyasinghpatel,Apna Dal,2,Post Graduate,33,F,26858156.0,1805603,1,uttar_pradesh,mirzapur,2014,GEN,436536,1007627,43.32,954
4868,adeshtyagi,IND,0,Graduate,45,M,9715000.0,346480,0,uttar_pradesh,mirzapur,2014,GEN,3300,1007627,0.33,10809
4869,ajad,GGP,0,Literate,35,M,277000.0,0,0,uttar_pradesh,mirzapur,2014,GEN,6762,1007627,0.67,3129
4870,ashokkumar,IND,0,Graduate,29,M,1040000.0,0,0,uttar_pradesh,mirzapur,2014,GEN,2553,967968,0.26,3076
4871,brijeshkumarrai,AAP,0,Graduate Professional,54,M,60359000.0,1000000,0,uttar_pradesh,mirzapur,2014,GEN,4318,1007627,0.43,13
4872,devi,IND,0,Literate,42,M,55216.0,0,0,uttar_pradesh,mirzapur,2014,SC,4639,1007627,0.46,10809
4873,drkarnailsingh,IND,0,Doctorate,48,M,5801000.0,0,0,uttar_pradesh,mirzapur,2014,GEN,3627,1007627,0.36,10809
4874,laliteshpatitripathi,INC,1,Graduate,37,M,71001002.0,0,0,uttar_pradesh,mirzapur,2014,GEN,152666,1007627,15.15,3482
4875,rajaram,IND,0,Literate,56,M,677500.0,0,0,uttar_pradesh,mirzapur,2014,GEN,69193,1011649,6.84,5995
4876,rammurat,IND,0,Illiterate,53,M,51994.0,0,0,uttar_pradesh,mirzapur,2014,SC,7947,1007627,0.79,10809
4877,samudrabind,BSP,0,10th Pass,34,F,79931998.0,16824018,0,uttar_pradesh,mirzapur,2014,GEN,217457,1007627,21.58,16651
4878,santoshkumar,Samyak Parivartan Party,0,Graduate,32,M,524500.0,0,0,uttar_pradesh,mirzapur,2014,GEN,27833,786274,3.54,16651
4879,sarveshdubey,RPI(A),0,Graduate,28,M,1047500.0,445000,0,uttar_pradesh,mirzapur,2014,GEN,4304,1007627,0.43,12285
4880,anjubala,BJP,0,Post Graduate,34,F,37618214.0,1200000,1,uttar_pradesh,misrikh,2014,SC,412575,998314,41.33,1605
4881,harinam,Socialist Party (India),0,10th Pass,48,M,632030.0,0,0,uttar_pradesh,misrikh,2014,SC,1003,998314,0.1,8030
4882,jaiprakash,SP,0,Graduate,56,M,35092803.0,1085766,0,uttar_pradesh,misrikh,2014,SC,194759,998314,19.51,7425
4883,kanedi,Bahujan Mukti Party,0,Literate,45,M,1615600.0,0,0,uttar_pradesh,misrikh,2014,SC,2773,998314,0.28,1074
4884,mansharamgautam,CPI(ML) Red Star,0,8th Pass,66,M,1756000.0,0,0,uttar_pradesh,misrikh,2014,SC,704,998314,0.07,2560
4885,nagpal,Bhartiya Krishak Dal,0,12th Pass,29,M,340500.0,0,0,uttar_pradesh,misrikh,2014,SC,847,998314,0.08,1982
4886,omprakash,INC,0,Post Graduate,52,M,49009224.0,3691009,0,uttar_pradesh,misrikh,2014,SC,33075,998314,3.31,3482
4887,rajeshkumarsobabooram,IND,0,Graduate,45,M,36050.0,0,0,uttar_pradesh,misrikh,2014,SC,951,998314,0.1,10809
4888,rajeshkumarsoparmeshwardeen,Bharatiya Republican Paksha,1,Graduate,26,M,100000.0,0,0,uttar_pradesh,misrikh,2014,SC,1158,998314,0.12,1800
4889,rampal,IND,0,12th Pass,39,M,1364413.0,0,0,uttar_pradesh,misrikh,2014,SC,1326,972896,0.14,10809
4890,shabnum,IND,0,Graduate,29,F,464025.0,0,0,uttar_pradesh,misrikh,2014,SC,1785,998314,0.18,10809
4891,kaushalkishore,BJP,2,12th Pass,53,M,21128221.0,0,1,uttar_pradesh,mohanlalganj,2014,SC,455274,1116588,40.77,1605
4892,amitrawat,AITC,0,10th Pass,27,M,160000.0,0,0,uttar_pradesh,mohanlalganj,2014,SC,5115,1116588,0.46,18228
4893,brijlal,Samtawadi Republican Party,0,8th Pass,53,M,9790200.0,0,0,uttar_pradesh,mohanlalganj,2014,SC,1632,1116588,0.15,16535
4894,gautambharti,Rashtriya Rashtrawadi Party,0,12th Pass,34,M,637543.0,0,0,uttar_pradesh,mohanlalganj,2014,SC,2225,1116588,0.2,16442
4895,gopalkanaujiya,RPI(A),0,12th Pass,43,M,1239961.0,0,0,uttar_pradesh,mohanlalganj,2014,SC,1826,1116588,0.16,12285
4896,jagdishprasadgautam,Manavtawadi Samaj Party,0,Graduate,47,M,10289500.0,0,0,uttar_pradesh,mohanlalganj,2014,SC,1494,1116588,0.13,5325
4897,maheshkumar,IND,1,Illiterate,30,M,788930.0,0,0,uttar_pradesh,mohanlalganj,2014,GEN,2555,873728,0.29,4612
4898,meenarawat,Naitik Party,0,12th Pass,49,F,50000.0,0,0,uttar_pradesh,mohanlalganj,2014,SC,1782,1116588,0.16,5560
4899,meeradevi,Mahila Swabhiman Party,0,Graduate,27,F,611600.0,0,0,uttar_pradesh,mohanlalganj,2014,SC,2425,1116588,0.22,16251
4900,narendrakumar,INC,0,Graduate,45,M,29531000.0,0,0,uttar_pradesh,mohanlalganj,2014,SC,2136,811516,0.26,18691
4901,omprakash,Peace Party,0,12th Pass,62,M,461300.0,0,0,uttar_pradesh,mohanlalganj,2014,SC,2847,1076868,0.26,10809
4902,reenachaudhary,IND,0,Post Graduate,33,F,892565.0,0,0,uttar_pradesh,mohanlalganj,2014,SC,6304,1116588,0.56,10809
4903,rkchaudhary,BSP,1,Graduate Professional,55,M,9309539.0,0,0,uttar_pradesh,mohanlalganj,2014,SC,309858,1116588,27.75,16651
4904,santoshkumardharkar,Indian National League,0,Graduate Professional,31,M,100000.0,0,0,uttar_pradesh,mohanlalganj,2014,SC,4280,1116588,0.38,3842
4905,shatrohanlalrawat,IND,0,8th Pass,46,M,2291000.0,0,0,uttar_pradesh,mohanlalganj,2014,SC,4214,1116588,0.38,10809
4906,kunwarsarveshkumar,BJP,4,10th Pass,62,M,72866898.0,600000,1,uttar_pradesh,moradabad,2014,GEN,485224,1127965,43.02,1605
4907,amitkumar,Bahujan Mukti Party,0,Post Graduate,28,M,446061.0,0,0,uttar_pradesh,moradabad,2014,SC,7423,863199,0.86,7408
4908,begumnoorbanourfmehtab,INC,0,10th Pass,75,F,78531612.0,0,0,uttar_pradesh,moradabad,2014,GEN,19732,1127965,1.75,3482
4909,drsthasan,SP,0,Post Graduate,55,M,31217401.0,175000,0,uttar_pradesh,moradabad,2014,GEN,397720,1127965,35.26,7425
4910,engineermohammadirfan,Peace Party,0,Graduate Professional,28,M,25678455.0,828616,0,uttar_pradesh,moradabad,2014,GEN,25840,1127965,2.29,5995
4911,hajimohdyaqoob,BSP,2,8th Pass,55,M,68484555.0,575735,0,uttar_pradesh,moradabad,2014,GEN,160945,1127965,14.27,16651
4912,hariom,Naya Daur Party,0,12th Pass,40,M,3270600.0,0,0,uttar_pradesh,moradabad,2014,SC,4097,1127965,0.36,5848
4913,jaipalsinghsaini,SHS,0,12th Pass,56,M,36898000.0,40000,0,uttar_pradesh,moradabad,2014,GEN,1334,1127965,0.12,18691
4914,kamaralam,Indian Bahujan Samajwadi Party,0,12th Pass,41,M,1784350.0,0,0,uttar_pradesh,moradabad,2014,GEN,1059,1127965,0.09,10396
4915,mohdzafariqbal,Akhil Bharatiya Muslim League (Secular),0,Graduate,64,M,1725000.0,0,0,uttar_pradesh,moradabad,2014,GEN,956,1127965,0.08,339
4916,nafisuddin,CPI(M),0,8th Pass,80,M,9951294.0,400000,0,uttar_pradesh,moradabad,2014,GEN,3180,1127965,0.28,14635
4917,rajkumargupta,IND,0,8th Pass,45,M,1973100.0,0,0,uttar_pradesh,moradabad,2014,GEN,1278,1127965,0.11,10809
4918,roopachandrasingh,IND,0,10th Pass,63,M,7677881.0,21833,0,uttar_pradesh,moradabad,2014,SC,1282,1127965,0.11,10809
4919,sandeepkumar,Sarva Samaj Kalyan Party,0,Graduate,38,M,1160000.0,0,0,uttar_pradesh,moradabad,2014,GEN,2971,1127965,0.26,16543
4920,satishchandrasharma,Naitik Party,0,8th Pass,43,M,937285.0,711000,0,uttar_pradesh,moradabad,2014,GEN,2267,1127965,0.2,5560
4921,saurabhpratapsingh,AITC,0,Post Graduate,29,M,729238.0,0,0,uttar_pradesh,moradabad,2014,GEN,5647,1127965,0.5,18228
4922,drsanjeevkumarbalyan,BJP,1,Doctorate,41,M,10794222.0,3090803,1,uttar_pradesh,muzaffarnagar,2014,GEN,653391,1107434,59.0,1605
4923,anilkumar,Bahujan Mukti Party,0,Graduate Professional,49,M,4662600.0,518000,0,uttar_pradesh,muzaffarnagar,2014,GEN,6917,1013691,0.68,13
4924,ankur,IND,0,12th Pass,28,M,7425346.0,0,0,uttar_pradesh,muzaffarnagar,2014,GEN,723,1107434,0.07,10809
4925,jagbirsingh,IND,0,Graduate Professional,60,M,19380034.0,1100000,0,uttar_pradesh,muzaffarnagar,2014,SC,845,1107434,0.08,10809
4926,kadirrana,BSP,5,Literate,50,M,135202262.0,24105110,0,uttar_pradesh,muzaffarnagar,2014,GEN,252241,1107434,22.78,16651
4927,lalitchauhan,JD(U),0,12th Pass,31,M,685000.0,0,0,uttar_pradesh,muzaffarnagar,2014,GEN,499,1107434,0.05,11002
4928,mangeramkashyap,Majdoor Kisan Union Party,0,Graduate Professional,46,M,2663000.0,0,0,uttar_pradesh,muzaffarnagar,2014,GEN,360,1107434,0.03,5279
4929,mohammedyamin,AAP,0,10th Pass,65,M,13243000.0,0,0,uttar_pradesh,muzaffarnagar,2014,GEN,1933,1107434,0.17,13
4930,naseemahmadansari,IND,0,Literate,55,M,126110.0,0,0,uttar_pradesh,muzaffarnagar,2014,GEN,750,1107434,0.07,10809
4931,pankajagarwal,INC,0,Graduate,43,M,242260053.0,27148000,0,uttar_pradesh,muzaffarnagar,2014,GEN,12937,1107434,1.17,3482
4932,phoolsinghpal,IND,0,12th Pass,66,M,17502382.0,0,0,uttar_pradesh,muzaffarnagar,2014,GEN,3431,1107434,0.31,10809
4933,rakesh,IND,0,12th Pass,57,M,1818316.0,28990,0,uttar_pradesh,muzaffarnagar,2014,GEN,1015,1175692,0.09,10809
4934,shabnam,IND,0,Literate,42,F,805000.0,0,0,uttar_pradesh,muzaffarnagar,2014,GEN,487,1107434,0.04,10809
4935,shandargufran,IND,0,Post Graduate,40,M,7268197.0,661855,0,uttar_pradesh,muzaffarnagar,2014,GEN,1864,1107434,0.17,10809
4936,asarpatsingh,IND,0,12th Pass,46,M,600528.0,0,0,uttar_pradesh,nagina,2014,SC,1714,942196,0.18,10809
4937,bhagwandassrathor,Mahan Dal,0,Graduate Professional,67,M,9219083.0,0,0,uttar_pradesh,nagina,2014,SC,4581,942196,0.49,11598
4938,girishchandra,BSP,1,Graduate,50,M,24839368.0,8097654,0,uttar_pradesh,nagina,2014,SC,245685,942196,26.08,16651
4939,manjudevi,Lok Dal,0,10th Pass,25,F,266013.0,0,0,uttar_pradesh,nagina,2014,SC,1027,942196,0.11,4996
4940,omprakashravi,SHS,0,8th Pass,30,M,468848.0,0,0,uttar_pradesh,nagina,2014,SC,2967,942196,0.31,18691
4941,sarika,AAP,2,Graduate,27,F,400000.0,0,0,uttar_pradesh,nagina,2014,SC,3695,942196,0.39,13
4942,shamsher,IND,0,8th Pass,47,M,101000.0,0,0,uttar_pradesh,nagina,2014,SC,3577,942196,0.38,10809
4943,sharishthakumarsingh,Jai Maha Bharath Party,0,Graduate,35,M,5632000.0,0,0,uttar_pradesh,nagina,2014,SC,861,942196,0.09,4036
4944,sheeshramsinghravi,Peace Party,0,Graduate,62,M,21393387.0,3830925,0,uttar_pradesh,nagina,2014,SC,21334,942196,2.26,5995
4945,keshavprasad,BJP,11,Graduate,47,M,93244143.0,24381051,1,uttar_pradesh,phulpur,2014,GEN,503564,960341,52.44,1605
4946,drneeraj,IND,0,Graduate Professional,46,M,15979015.0,600000,0,uttar_pradesh,phulpur,2014,GEN,2187,960341,0.23,10809
4947,ganeshjitripathi,Rashtriya Bandhutwa Party,1,Graduate,50,M,7717668.0,0,0,uttar_pradesh,phulpur,2014,GEN,1521,960341,0.16,16398
4948,kapilmunikarwariya,BSP,4,Graduate Professional,46,M,110044166.0,8017201,0,uttar_pradesh,phulpur,2014,GEN,163710,960341,17.05,16651
4949,mithileshkumar,IND,0,12th Pass,46,M,232076.0,0,0,uttar_pradesh,phulpur,2014,GEN,3114,960341,0.32,10809
4950,nathuramboudha,Bahujan Mukti Party,1,Graduate Professional,54,M,265340.0,0,0,uttar_pradesh,phulpur,2014,SC,1306,960341,0.14,1074
4951,shimalashri,AAP,1,10th Pass,39,F,7925217.0,0,0,uttar_pradesh,phulpur,2014,GEN,7384,960341,0.77,13
4952,manekasanjaygandhi,BJP,1,12th Pass,57,F,374132826.0,219202,1,uttar_pradesh,pilibhit,2014,GEN,546934,1050547,52.06,1605
4953,budhsenverma,SP,0,8th Pass,54,M,36598361.0,4550000,0,uttar_pradesh,pilibhit,2014,GEN,239882,1050547,22.83,7425
4954,mohdnaeemansari,IND,0,Graduate,30,M,355000.0,0,0,uttar_pradesh,pilibhit,2014,GEN,2617,1050547,0.25,10809
4955,muneshsingh,IND,0,8th Pass,41,M,5279115.0,0,0,uttar_pradesh,pilibhit,2014,GEN,6151,1050547,0.59,10809
4956,nilimasharma,Peace Party,0,Doctorate,42,F,5595570.0,20000,0,uttar_pradesh,pilibhit,2014,GEN,2670,1050547,0.25,5995
4957,rajeevagrawal,AAP,1,12th Pass,52,M,54959664.0,2264609,0,uttar_pradesh,pilibhit,2014,GEN,5547,1050547,0.53,13
4958,ramautar,CPI(ML)L,0,12th Pass,59,M,2345938.0,0,0,uttar_pradesh,pilibhit,2014,GEN,3187,1050547,0.3,9890
4959,ravindrakumardevnath,IND,0,Graduate,27,M,2495450.0,0,0,uttar_pradesh,pilibhit,2014,GEN,3145,1050547,0.3,10809
4960,sanjaykapoor,INC,0,Graduate Professional,51,M,76385000.0,3330000,0,uttar_pradesh,pilibhit,2014,GEN,29169,1050547,2.78,3482
4961,kuwarharivanshsingh,Apna Dal,5,Graduate,64,M,383137665.0,149404112,1,uttar_pradesh,pratapgarh,2014,GEN,375789,894456,42.01,954
4962,ashokshuklasenani,AAP,0,Graduate,0,M,28386558.0,3331955,0,uttar_pradesh,pratapgarh,2014,GEN,9983,894456,1.12,13
4963,asifnizamuddinsiddique,BSP,0,10th Pass,43,M,124709603.0,4377795,0,uttar_pradesh,pratapgarh,2014,GEN,207567,894456,23.21,16651
4964,balkrishna,JD(U),0,12th Pass,42,M,1512000.0,0,0,uttar_pradesh,pratapgarh,2014,GEN,2160,894456,0.24,11002
4965,foolchandra,SHS,1,5th Pass,56,M,7707081.0,6050000,0,uttar_pradesh,pratapgarh,2014,GEN,1859,894456,0.21,18691
4966,harivansh,IND,0,10th Pass,53,M,645000.0,0,0,uttar_pradesh,pratapgarh,2014,GEN,5618,894456,0.63,10809
4967,nirmaladevi,Bhartiya Vanchitsamaj Party,0,8th Pass,48,F,85378.0,0,0,uttar_pradesh,pratapgarh,2014,GEN,2766,894456,0.31,1862
4968,pramodkumarsinghpatel,SP,3,Post Graduate,36,M,64595489.0,2778333,0,uttar_pradesh,pratapgarh,2014,GEN,120107,894456,13.43,7425
4969,rajendrasharma,Rashtriya Janshanti Party,0,12th Pass,54,M,2916000.0,0,0,uttar_pradesh,pratapgarh,2014,GEN,1571,894456,0.18,16419
4970,rajkumariratnasingh,INC,6,Graduate,54,F,182186713.0,600000,0,uttar_pradesh,pratapgarh,2014,GEN,138620,894456,15.5,3482
4971,ramsewak,Bahujan Mukti Party,1,8th Pass,51,M,3549745.0,48225,0,uttar_pradesh,pratapgarh,2014,GEN,4207,894456,0.47,1074
4972,santoshkumarsingh,AITC,0,12th Pass,31,M,224890.0,0,0,uttar_pradesh,pratapgarh,2014,GEN,6309,894456,0.71,18228
4973,sheshnath,SUCI(C),0,5th Pass,62,M,1877620.0,0,0,uttar_pradesh,pratapgarh,2014,SC,3674,942211,0.39,10809
4974,ajayagrawal,BJP,0,Graduate Professional,49,M,17365819.0,0,0,uttar_pradesh,rae_bareli,2014,GEN,173721,825136,21.05,1605
4975,anjusingh,AITC,0,Post Graduate,31,F,2874863.0,110000,0,uttar_pradesh,rae_bareli,2014,GEN,3507,825136,0.43,18228
4976,archanasrivastava,AAP,0,Post Graduate,47,F,2392500.0,0,0,uttar_pradesh,rae_bareli,2014,GEN,10383,825136,1.26,13
4977,jawaharlal,Nehru Janhit Congress,0,10th Pass,52,M,6909506.0,74944,0,uttar_pradesh,rae_bareli,2014,GEN,1463,825136,0.18,5851
4978,kailashkumar,Hindustan Krantikari Dal,0,Graduate Professional,33,M,9914000.0,0,0,uttar_pradesh,rae_bareli,2014,GEN,2645,825136,0.32,3271
4979,mangalsain,IND,0,Not Given,69,M,30000.0,0,0,uttar_pradesh,rae_bareli,2014,GEN,4418,825136,0.54,10809
4980,pramodkureel,IND,0,Post Graduate,47,M,4550140.0,125000,0,uttar_pradesh,rae_bareli,2014,GEN,6688,825136,0.81,10809
4981,praveshsingh,BSP,2,Graduate,45,M,18166310.0,150000,0,uttar_pradesh,rae_bareli,2014,GEN,63633,825136,7.71,16651
4982,ratiram,Samtawadi Republican Party,0,Graduate Professional,68,M,7449323.0,0,0,uttar_pradesh,rae_bareli,2014,GEN,1661,825136,0.2,16535
4983,sahadatalikhan,IND,0,Not Given,0,M,1200000.0,0,0,uttar_pradesh,rae_bareli,2014,GEN,3538,825136,0.43,10809
4984,saharnaqvi,Lok Dal,0,Graduate,28,F,173000.0,0,0,uttar_pradesh,rae_bareli,2014,GEN,2108,825136,0.26,4996
4985,drnepalsingh,BJP,0,Doctorate,74,M,27136042.0,1614820,1,uttar_pradesh,rampur,2014,GEN,358616,956389,37.5,1605
4986,akbarhusain,BSP,0,10th Pass,67,M,62120983.0,3790727,0,uttar_pradesh,rampur,2014,GEN,81006,956389,8.47,16651
4987,akbarmasood,IND,0,Post Graduate,51,M,2513782.0,0,0,uttar_pradesh,rampur,2014,GEN,817,956389,0.09,10809
4988,jagdishsaransagar,IND,0,5th Pass,44,M,1705000.0,0,0,uttar_pradesh,rampur,2014,SC,1834,956389,0.19,10809
4989,jagmohan,IND,0,8th Pass,49,M,3212000.0,0,0,uttar_pradesh,rampur,2014,GEN,2505,956389,0.26,10809
4990,jannatnisha,All India Minorities Front,0,Not Given,27,F,160344.0,0,0,uttar_pradesh,rampur,2014,GEN,4473,956389,0.47,726
4991,naseerahmadkhan,SP,0,Post Graduate,76,M,36512409.0,0,0,uttar_pradesh,rampur,2014,GEN,335181,956389,35.05,7425
4992,navedmian,IND,0,Not Given,43,M,95000.0,0,0,uttar_pradesh,rampur,2014,GEN,2448,956389,0.26,10809
4993,nawabkazimalikhan,INC,0,Post Graduate,53,M,571146438.0,7745000,0,uttar_pradesh,rampur,2014,GEN,156466,956389,16.36,3482
4994,chhotelal,BJP,0,5th Pass,41,M,3687361.0,55313,1,uttar_pradesh,robertsganj,2014,SC,378211,885873,42.69,1605
4995,arunsinghchero,IND,1,Graduate,29,M,426038.0,0,0,uttar_pradesh,robertsganj,2014,SC,5613,885873,0.63,10809
4996,ashokkumarkannaoujiya,CPI,0,Graduate Professional,50,M,1180000.0,0,0,uttar_pradesh,robertsganj,2014,SC,24363,885873,2.75,2444
4997,bhagwatiprasadchaudhary,INC,1,Graduate Professional,60,M,21571918.0,1425250,0,uttar_pradesh,robertsganj,2014,SC,86235,885873,9.73,3482
4998,gundevigyanidevi,Qaumi Ekta Dal,0,Illiterate,40,F,1054898.0,0,0,uttar_pradesh,robertsganj,2014,SC,5307,885873,0.6,6306
4999,lawrenceanthony,IND,0,12th Pass,51,M,1230000.0,0,0,uttar_pradesh,robertsganj,2014,SC,7703,885873,0.87,10809
5000,mangoi,Bahujan Mukti Party,0,12th Pass,70,M,3229000.0,0,0,uttar_pradesh,robertsganj,2014,SC,2966,885873,0.33,1074
5001,pakaudilalkol,SP,0,Literate,62,M,17278483.0,0,0,uttar_pradesh,robertsganj,2014,SC,135966,885873,15.35,7425
5002,rajkumar,Shoshit Sandesh Party,0,8th Pass,35,M,105000.0,0,0,uttar_pradesh,robertsganj,2014,GEN,255,1155914,0.02,10809
5003,rambriksha,IND,0,Post Graduate,44,M,1024540.0,0,0,uttar_pradesh,robertsganj,2014,SC,9408,885873,1.06,10809
5004,ravishankarkannaujia,AAP,0,Not Given,43,M,6825000.0,550000,0,uttar_pradesh,robertsganj,2014,SC,9913,885873,1.12,13
5005,shankarkol,CPI(ML)L,1,Literate,52,M,321000.0,0,0,uttar_pradesh,robertsganj,2014,SC,6101,885873,0.69,9890
5006,sharadaprasad,BSP,1,Literate,55,M,10642000.0,0,0,uttar_pradesh,robertsganj,2014,SC,187725,885873,21.19,16651
5007,raghavlakhanpal,BJP,0,Post Graduate,39,M,35406431.0,0,1,uttar_pradesh,saharanpur,2014,GEN,472999,1194308,39.6,1605
5008,cpverma,IND,3,Literate,46,M,4750000.0,0,0,uttar_pradesh,saharanpur,2014,SC,2114,1194308,0.18,10809
5009,hansrajsaini,IND,0,Graduate Professional,43,M,3411840.0,42000,0,uttar_pradesh,saharanpur,2014,GEN,4068,1194308,0.34,10809
5010,imranmasood,INC,5,12th Pass,43,M,47166093.0,2012262,0,uttar_pradesh,saharanpur,2014,GEN,407909,1194308,34.15,3482
5011,jagdishsinghrana,BSP,0,Graduate,58,M,72148732.0,4290563,0,uttar_pradesh,saharanpur,2014,GEN,235033,1194308,19.68,16651
5012,mohdfirozaftab,IND,1,Graduate Professional,47,M,6305818.0,0,0,uttar_pradesh,saharanpur,2014,GEN,692,1194308,0.06,10809
5013,raghuveersinghbodh,IND,0,8th Pass,76,M,2590110.0,0,0,uttar_pradesh,saharanpur,2014,SC,1066,1194308,0.09,10809
5014,rajenderkumar,Adarsh Rashtriya Vikas Party,0,Graduate,57,M,44300.0,0,0,uttar_pradesh,saharanpur,2014,SC,466,1194308,0.04,84
