,Unnamed: 0,Election_Type,State_Name,Constituency_Name,Assembly_No,Constituency_No,Year,month,Position,Candidate,Sex,Party,Votes,Candidate_Type,Valid_Votes,Electors,Turnout_Percentage,Vote_Share_Percentage,Margin,Margin_Percentage,Party_ID,MyNeta_education
5675,5675,GE,tamil_nadu,chennai_south,17,3,2019,4,32,nsubramani,M,IND,432,,1125857,1973533,57.05,0.04,5,0.0,10809,Post Graduate
5676,5676,GE,tamil_nadu,chennai_south,17,3,2019,4,33,aravichandran,M,IND,427,,1125857,1973533,57.05,0.04,48,0.0,10809,
5677,5677,GE,tamil_nadu,chennai_south,17,3,2019,4,34,jjancirani,F,IND,379,,1125857,1973533,57.05,0.03,29,0.0,10809,Graduate
5678,5678,GE,tamil_nadu,chennai_south,17,3,2019,4,35,edhanasekaran,M,IND,350,,1125857,1973533,57.05,0.03,2,0.0,10809,10th Pass
5679,5679,GE,tamil_nadu,chennai_south,17,3,2019,4,36,sashok,M,IND,348,,1125857,1973533,57.05,0.03,35,0.0,10809,Graduate Professional
5680,5680,GE,tamil_nadu,chennai_south,17,3,2019,4,37,kuppalgdevadoss,M,IND,313,GEN,1125857,1973533,57.05,0.03,20,0.0,10809,8th Pass
5681,5681,GE,tamil_nadu,chennai_south,17,3,2019,4,38,smanova,M,IND,293,,1125857,1973533,57.05,0.03,69,0.01,10809,Graduate Professional
5682,5682,GE,tamil_nadu,chennai_south,17,3,2019,4,39,ksudhagar,M,IND,224,,1125857,1973533,57.05,0.02,4,0.0,10809,5th Pass
5683,5683,GE,tamil_nadu,chennai_south,17,3,2019,4,40,braji,M,IND,220,,1125857,1973533,57.05,0.02,1,0.0,10809,Graduate Professional
5684,5684,GE,tamil_nadu,chennai_south,17,3,2019,4,41,dhariharan,M,IND,219,,1125857,1973533,57.05,0.02,0,0.0,10809,Others
5685,5685,GE,tamil_nadu,chennai_central,17,4,2019,4,1,dayanidhimaran,M,DMK,448911,GEN,785450,1332300,58.95,57.15,301520,38.39,10192,Graduate
5686,5686,GE,tamil_nadu,chennai_central,17,4,2019,4,2,sampaulsr,M,PMK,147391,SC,785450,1332300,58.95,18.77,55142,7.02,11891,Post Graduate
5687,5687,GE,tamil_nadu,chennai_central,17,4,2019,4,3,kameelanasser,F,MNM,92249,,785450,1332300,58.95,11.74,61363,7.81,24404,Post Graduate
5688,5688,GE,tamil_nadu,chennai_central,17,4,2019,4,4,drkarthikeyanr,M,NTK,30886,,785450,1332300,58.95,3.93,7145,0.91,5533,Post Graduate
5689,5689,GE,tamil_nadu,chennai_central,17,4,2019,4,5,sheikmohameddhehlanbaqavi,M,SDPI,23741,,785450,1332300,58.95,3.02,9919,1.26,7985,Others
5690,5690,GE,tamil_nadu,chennai_central,17,4,2019,4,6,nota,,NOTA,13822,,785450,1332300,58.95,1.76,8054,1.03,5897,
5691,5691,GE,tamil_nadu,chennai_central,17,4,2019,4,7,karnancs,M,ACDP,5768,,785450,1332300,58.95,0.73,2370,0.3,24932,Graduate
5692,5692,GE,tamil_nadu,chennai_central,17,4,2019,4,8,jitendrakumarjain,M,RPI(A),3398,,785450,1332300,58.95,0.43,702,0.09,12285,Graduate
5693,5693,GE,tamil_nadu,chennai_central,17,4,2019,4,9,parthasarathym,M,BSP,2696,,785450,1332300,58.95,0.34,926,0.12,16651,12th Pass
5694,5694,GE,tamil_nadu,chennai_central,17,4,2019,4,10,kuppusamyk,M,IND,1770,,785450,1332300,58.95,0.23,214,0.03,10809,5th Pass
5695,5695,GE,tamil_nadu,chennai_central,17,4,2019,4,11,sasikumars,M,TNLK,1556,,785450,1332300,58.95,0.2,112,0.01,24405,Others
5696,5696,GE,tamil_nadu,chennai_central,17,4,2019,4,12,sampaul,M,IND,1444,,785450,1332300,58.95,0.18,210,0.03,10809,
5697,5697,GE,tamil_nadu,chennai_central,17,4,2019,4,13,samuelpaul,M,IND,1234,,785450,1332300,58.95,0.16,5,0.0,10809,
5698,5698,GE,tamil_nadu,chennai_central,17,4,2019,4,14,drgunasekarn,M,IND,1229,,785450,1332300,58.95,0.16,45,0.01,10809,10th Pass
5699,5699,GE,tamil_nadu,chennai_central,17,4,2019,4,15,govindarajl,M,IND,1184,,785450,1332300,58.95,0.15,154,0.02,10809,Graduate Professional
5700,5700,GE,tamil_nadu,chennai_central,17,4,2019,4,16,geethalakshmivr,F,PPOI,1030,,785450,1332300,58.95,0.13,101,0.01,6298,12th Pass
5701,5701,GE,tamil_nadu,chennai_central,17,4,2019,4,17,chandranathans,M,IND,929,,785450,1332300,58.95,0.12,239,0.03,10809,Graduate
5702,5702,GE,tamil_nadu,chennai_central,17,4,2019,4,18,sureshbabud,M,DMSK,690,,785450,1332300,58.95,0.09,45,0.01,2953,Post Graduate
5703,5703,GE,tamil_nadu,chennai_central,17,4,2019,4,19,najimunnissa,F,AIMAK,645,,785450,1332300,58.95,0.08,2,0.0,24406,8th Pass
5704,5704,GE,tamil_nadu,chennai_central,17,4,2019,4,20,valarmathik,F,AIVP,643,,785450,1332300,58.95,0.08,132,0.02,457,Others
5705,5705,GE,tamil_nadu,chennai_central,17,4,2019,4,21,tamilarasanvv,M,IND,511,,785450,1332300,58.95,0.07,7,0.0,10809,Graduate
5706,5706,GE,tamil_nadu,chennai_central,17,4,2019,4,22,radhakrishnanv,M,IND,504,,785450,1332300,58.95,0.06,7,0.0,10809,Graduate
5707,5707,GE,tamil_nadu,chennai_central,17,4,2019,4,23,rajramchand,M,IND,497,,785450,1332300,58.95,0.06,120,0.02,10809,Graduate
5708,5708,GE,tamil_nadu,chennai_central,17,4,2019,4,24,prabhakarann,M,IND,377,,785450,1332300,58.95,0.05,17,0.0,10809,Graduate Professional
5709,5709,GE,tamil_nadu,chennai_central,17,4,2019,4,25,nasark,M,IND,360,,785450,1332300,58.95,0.05,4,0.0,10809,10th Pass
5710,5710,GE,tamil_nadu,chennai_central,17,4,2019,4,26,vaithiyanathanr,M,IND,356,,785450,1332300,58.95,0.05,22,0.0,10809,Post Graduate
5711,5711,GE,tamil_nadu,chennai_central,17,4,2019,4,27,prabakarankm,M,IND,334,,785450,1332300,58.95,0.04,9,0.0,10809,5th Pass
5712,5712,GE,tamil_nadu,chennai_central,17,4,2019,4,28,dinakarang,M,IND,325,,785450,1332300,58.95,0.04,3,0.0,10809,Post Graduate
5713,5713,GE,tamil_nadu,chennai_central,17,4,2019,4,29,raghavanm,M,IND,322,,785450,1332300,58.95,0.04,87,0.01,10809,10th Pass
5714,5714,GE,tamil_nadu,chennai_central,17,4,2019,4,30,madhanagopalt,M,IND,235,,785450,1332300,58.95,0.03,19,0.0,10809,Graduate Professional
5715,5715,GE,tamil_nadu,chennai_central,17,4,2019,4,31,pushparajjl,M,IND,216,,785450,1332300,58.95,0.03,19,0.0,10809,Literate
5716,5716,GE,tamil_nadu,chennai_central,17,4,2019,4,32,ravichandranm,M,IND,197,,785450,1332300,58.95,0.03,0,0.0,10809,Post Graduate
5717,5717,GE,tamil_nadu,sriperumbudur,17,5,2019,4,1,baalutr,M,DMK,793281,GEN,1406782,2253448,62.43,56.39,507955,36.11,10192,Graduate
5718,5718,GE,tamil_nadu,sriperumbudur,17,5,2019,4,2,vaithilingama,M,PMK,285326,GEN,1406782,2253448,62.43,20.28,149801,10.65,11891,Post Graduate
