Sno,Candidate,Party,Criminal Cases,Education,Age,Total Assets,Liabilities,Winner,State,Constituency
6301,S.khaja Moinuddin,All India Azad Congress Party,0,Graduate,45,"Rs 30,20,000 ~ 30 Lacs+","Rs 1,50,000 ~ 1 Lacs+",0,TELANGANA,HYDERABAD
6302,Shaik Moin,IND,0,Literate,46,"Rs 40,000 ~ 40 Thou+",Rs 0 ~ ,0,TELANGANA,HYDERABAD
6303,Syed Abdul Gaffer,IND,0,12th Pass,56,"Rs 1,09,250 ~ 1 Lacs+",Rs 0 ~ ,0,TELANGANA,HYDERABAD
6304,Syed Mustafa Mahmood,Majlis Bachao Tahreek,0,12th Pass,45,"Rs 4,00,000 ~ 4 Lacs+",Rs 0 ~ ,0,TELANGANA,HYDERABAD
6305,Venu Gopal.p,BSP,0,Post Graduate,30,"Rs 50,000 ~ 50 Thou+",Rs 0 ~ ,0,TELANGANA,HYDERABAD
6306,Vinod Kumar Boinapally   Winner ,TRS,0,Graduate Professional,54,"Rs 9,72,75,990 ~ 9 Crore+",Rs 0 ~ ,1,TELANGANA,KARIMNAGAR
6307,Burla Ravi,NCP,0,10th Pass,42,"Rs 5,95,000 ~ 5 Lacs+","Rs 3,00,000 ~ 3 Lacs+",0,TELANGANA,KARIMNAGAR
6308,Byagari Laxman,BSP,0,Post Graduate,53,"Rs 1,31,80,000 ~ 1 Crore+",Rs 0 ~ ,0,TELANGANA,KARIMNAGAR
6309,Chennamaneni Vidya Sagar Rao,BJP,0,Graduate Professional,73,"Rs 4,12,09,642 ~ 4 Crore+","Rs 63,69,354 ~ 63 Lacs+",0,TELANGANA,KARIMNAGAR
6310,Dr.dharmaiah Vendavetla,Bahujan Mukti Party,0,Doctorate,61,"Rs 89,85,000 ~ 89 Lacs+",Rs 0 ~ ,0,TELANGANA,KARIMNAGAR
6311,Kandem Prabhakar,IND,0,Graduate,45,"Rs 86,00,000 ~ 86 Lacs+","Rs 20,00,000 ~ 20 Lacs+",0,TELANGANA,KARIMNAGAR
6312,Lenkala Prabhakar Reddy,Pyramid Party of India,0,Graduate,48,"Rs 60,000 ~ 60 Thou+",Rs 0 ~ ,0,TELANGANA,KARIMNAGAR
6313,Mallesh Yadav Barla,IND,0,Graduate,26,"Rs 10,20,000 ~ 10 Lacs+","Rs 1,20,000 ~ 1 Lacs+",0,TELANGANA,KARIMNAGAR
6314,Meesala Raji Reddy,Yuvajana Sramika Rythu Congress Party,0,5th Pass,44,"Rs 31,50,000 ~ 31 Lacs+",Rs 0 ~ ,0,TELANGANA,KARIMNAGAR
6315,Mohammed Amjad Mohiuddin,IND, 1 ,Graduate,42,"Rs 6,70,000 ~ 6 Lacs+",Rs 0 ~ ,0,TELANGANA,KARIMNAGAR
6316,Ponnam Prabhakar,INC, 1 ,Post Graduate,47,"Rs 38,06,747 ~ 38 Lacs+",Rs 0 ~ ,0,TELANGANA,KARIMNAGAR
6317,Pulikota Ramesh,IND,0,8th Pass,34,"Rs 1,50,000 ~ 1 Lacs+",Rs 0 ~ ,0,TELANGANA,KARIMNAGAR
6318,Ranaveni Lakshman,New India Party,0,10th Pass,41,"Rs 6,20,000 ~ 6 Lacs+",Rs 0 ~ ,0,TELANGANA,KARIMNAGAR
6319,Reddi Malla Srinivas,RPI(A), 1 ,Graduate Professional,46,"Rs 17,60,000 ~ 17 Lacs+",Rs 0 ~ ,0,TELANGANA,KARIMNAGAR
6320,Shaik Mahmood,Welfare Party Of India,0,Graduate,58,"Rs 20,55,000 ~ 20 Lacs+",Rs 0 ~ ,0,TELANGANA,KARIMNAGAR
6321,Srinivas Reddy Lingampally,IND,0,12th Pass,41,"Rs 1,20,000 ~ 1 Lacs+",Rs 0 ~ ,0,TELANGANA,KARIMNAGAR
6322,Uppuleti Laxman,IND,0,5th Pass,49,"Rs 30,000 ~ 30 Thou+",Rs 0 ~ ,0,TELANGANA,KARIMNAGAR
6323,Ponguleti Srinivasa Reddy   Winner ,Yuvajana Sramika Rythu Congress Party,0,12th Pass,48,"Rs 34,61,50,516 ~ 34 Crore+","Rs 12,40,000 ~ 12 Lacs+",1,TELANGANA,KHAMMAM
6324,Bachala Laxmaiah,IND,0,Illiterate,0,"Rs 4,25,000 ~ 4 Lacs+",Rs 0 ~ ,0,TELANGANA,KHAMMAM
6325,Banoth Laxma Naik,IND,0,12th Pass,57,"Rs 47,82,000 ~ 47 Lacs+",Rs 0 ~ ,0,TELANGANA,KHAMMAM
6326,Bhaskar Kaki,IND,0,Graduate,43,"Rs 23,60,000 ~ 23 Lacs+",Rs 0 ~ ,0,TELANGANA,KHAMMAM
6327,Budan Baig Shaik,TRS, 1 ,Graduate,53,"Rs 1,32,10,000 ~ 1 Crore+","Rs 2,00,000 ~ 2 Lacs+",0,TELANGANA,KHAMMAM
6328,Busireddy Shankar Reddy,IND,0,12th Pass,53,"Rs 3,25,25,000 ~ 3 Crore+","Rs 1,00,000 ~ 1 Lacs+",0,TELANGANA,KHAMMAM
6329,Dodda Ram Babu,BSP,0,Literate,48,"Rs 27,00,000 ~ 27 Lacs+","Rs 7,50,000 ~ 7 Lacs+",0,TELANGANA,KHAMMAM
6330,Gokinepalli Venkateswara Rao,IND, 2 ,5th Pass,56,"Rs 3,70,000 ~ 3 Lacs+",Rs 0 ~ ,0,TELANGANA,KHAMMAM
6331,Gugulothu Ranjith Kumar,IND,0,Literate,30,"Rs 2,70,000 ~ 2 Lacs+",Rs 0 ~ ,0,TELANGANA,KHAMMAM
6332,Gugulothu Sarvan,IND,0,Literate,29,"Rs 2,70,000 ~ 2 Lacs+",Rs 0 ~ ,0,TELANGANA,KHAMMAM
6333,Jerripothula Srinivas,IND,0,10th Pass,38,"Rs 1,70,000 ~ 1 Lacs+",Rs 0 ~ ,0,TELANGANA,KHAMMAM
6334,Kalthi Ramulamma,IND,0,5th Pass,40,"Rs 1,60,000 ~ 1 Lacs+",Rs 0 ~ ,0,TELANGANA,KHAMMAM
6335,Kalthi Venkateswarlu,IND,0,Others,45,"Rs 50,000 ~ 50 Thou+",Rs 0 ~ ,0,TELANGANA,KHAMMAM
6336,Kanakama Tirumala Rao,IND,0,Graduate,25,"Rs 20,000 ~ 20 Thou+",Rs 0 ~ ,0,TELANGANA,KHAMMAM
6337,Kandula Ramu,IND,0,Others,25,"Rs 20,000 ~ 20 Thou+",Rs 0 ~ ,0,TELANGANA,KHAMMAM
6338,Kankanala Narayana,CPI, 1 ,Post Graduate,66,"Rs 1,69,10,510 ~ 1 Crore+","Rs 1,00,000 ~ 1 Lacs+",0,TELANGANA,KHAMMAM
6339,Kishan Nayak Banoth,IND,0,10th Pass,33,"Rs 50,000 ~ 50 Thou+",Rs 0 ~ ,0,TELANGANA,KHAMMAM
6340,Kommu Ramesh,IND,0,Post Graduate,42,"Rs 50,000 ~ 50 Thou+",Rs 0 ~ ,0,TELANGANA,KHAMMAM
6341,Lingala Ravi Kumar,IND,0,10th Pass,38,"Rs 6,50,000 ~ 6 Lacs+",Rs 0 ~ ,0,TELANGANA,KHAMMAM
6342,Marikanti Vasudasu,IND,0,12th Pass,69,"Rs 40,00,000 ~ 40 Lacs+","Rs 1,50,000 ~ 1 Lacs+",0,TELANGANA,KHAMMAM
6343,Medarametla Rama Rao,Pyramid Party of India,0,12th Pass,48,"Rs 6,80,000 ~ 6 Lacs+",Rs 0 ~ ,0,TELANGANA,KHAMMAM
6344,Mokalla Ramesh,IND,0,Illiterate,40,"Rs 50,000 ~ 50 Thou+",Rs 0 ~ ,0,TELANGANA,KHAMMAM
6345,Mudige Nageswara Rao,IND,0,Not Given,44,"Rs 50,000 ~ 50 Thou+",Rs 0 ~ ,0,TELANGANA,KHAMMAM
6346,Nagarjuna Cherukuru,Jai Samaikyandhra Party,0,12th Pass,44,"Rs 77,80,000 ~ 77 Lacs+","Rs 4,50,000 ~ 4 Lacs+",0,TELANGANA,KHAMMAM
6347,Nagireddy Raji Reddy,IND,0,12th Pass,38,"Rs 10,71,000 ~ 10 Lacs+",Rs 0 ~ ,0,TELANGANA,KHAMMAM
6348,Nama Nageswara Rao,TDP, 1 ,12th Pass,56,"Rs 3,38,22,93,440 ~ 338 Crore+","Rs 26,94,89,166 ~ 26 Crore+",0,TELANGANA,KHAMMAM
6349,Sanapa Pommaiah,IND,0,Not Given,50,"Rs 50,000 ~ 50 Thou+",Rs 0 ~ ,0,TELANGANA,KHAMMAM
6350,Prof. Azmeera Seetaram Naik   Winner ,TRS,0,Doctorate,56,"Rs 80,08,000 ~ 80 Lacs+","Rs 41,00,000 ~ 41 Lacs+",1,TELANGANA,MAHABUBABAD
6351,Balunayak Bhukya,IND,0,Graduate Professional,34,"Rs 2,65,000 ~ 2 Lacs+",Rs 0 ~ ,0,TELANGANA,MAHABUBABAD
6352,Banoth Mohanlal,TDP,0,Post Graduate,49,"Rs 4,01,79,000 ~ 4 Crore+",Rs 0 ~ ,0,TELANGANA,MAHABUBABAD
6353,Boda Raasi,BSP,0,12th Pass,29,"Rs 19,50,000 ~ 19 Lacs+","Rs 4,00,000 ~ 4 Lacs+",0,TELANGANA,MAHABUBABAD
6354,Datla Nageshwar Rao,IND,0,Graduate,48,"Rs 16,50,000 ~ 16 Lacs+","Rs 4,00,000 ~ 4 Lacs+",0,TELANGANA,MAHABUBABAD
6355,Eesam Sudhakar,IND,0,Graduate,29,Nil,Rs 0 ~ ,0,TELANGANA,MAHABUBABAD
6356,Gugulotu Jagan,Marxist Communist Party of India (United),0,8th Pass,37,"Rs 6,85,000 ~ 6 Lacs+","Rs 4,00,000 ~ 4 Lacs+",0,TELANGANA,MAHABUBABAD
6357,Kavitha Rani Lunavath,Pyramid Party of India,0,10th Pass,35,"Rs 44,00,000 ~ 44 Lacs+","Rs 8,00,000 ~ 8 Lacs+",0,TELANGANA,MAHABUBABAD
6358,Laxman Bukya,IND,0,5th Pass,44,"Rs 23,60,000 ~ 23 Lacs+",Rs 0 ~ ,0,TELANGANA,MAHABUBABAD
6359,Laxminarayana Borra,IND,0,5th Pass,38,"Rs 10,000 ~ 10 Thou+",Rs 0 ~ ,0,TELANGANA,MAHABUBABAD
6360,Metla Papaiah,IND,0,Graduate Professional,62,"Rs 44,70,000 ~ 44 Lacs+",Rs 0 ~ ,0,TELANGANA,MAHABUBABAD
6361,P. Balram,INC, 1 ,Post Graduate,49,"Rs 73,71,44,941 ~ 73 Crore+","Rs 84,72,086 ~ 84 Lacs+",0,TELANGANA,MAHABUBABAD
6362,Padiga Yarraiah,IND,0,5th Pass,69,"Rs 4,80,000 ~ 4 Lacs+",Rs 0 ~ ,0,TELANGANA,MAHABUBABAD
6363,Payam Chandhar Rao (chinna Chandhranna)	,IND, 1 ,Literate,53,"Rs 80,000 ~ 80 Thou+",Rs 0 ~ ,0,TELANGANA,MAHABUBABAD
6364,Ponaka Sammakka,IND,0,Graduate,36,"Rs 6,000 ~ 6 Thou+",Rs 0 ~ ,0,TELANGANA,MAHABUBABAD
6365,Tellam Venkata Rao,Yuvajana Sramika Rythu Congress Party,0,Post Graduate,46,"Rs 70,87,000 ~ 70 Lacs+","Rs 21,00,000 ~ 21 Lacs+",0,TELANGANA,MAHABUBABAD
6366,V. Gouri Nagamani,IND,0,10th Pass,43,"Rs 49,58,000 ~ 49 Lacs+","Rs 20,00,000 ~ 20 Lacs+",0,TELANGANA,MAHABUBABAD
6367,A P Jithender Reddy   Winner ,TRS, 4 ,Graduate,60,"Rs 14,08,31,576 ~ 14 Crore+","Rs 13,86,969 ~ 13 Lacs+",1,TELANGANA,MAHBUBNAGAR
6368,Dr A Chandra Sekhar,IND,0,Post Graduate,45,"Rs 76,00,000 ~ 76 Lacs+","Rs 5,00,000 ~ 5 Lacs+",0,TELANGANA,MAHBUBNAGAR
6369,Dr. Janardhan Reddy Nagam,BJP, 8 ,Graduate Professional,65,"Rs 4,68,83,202 ~ 4 Crore+",Rs 0 ~ ,0,TELANGANA,MAHBUBNAGAR
6370,H.a. Rahman,Yuvajana Sramika Rythu Congress Party, 3 ,Graduate,44,"Rs 45,000 ~ 45 Thou+",Rs 0 ~ ,0,TELANGANA,MAHBUBNAGAR
6371,Ibrahim Syed	,IND, 7 ,12th Pass,44,"Rs 31,06,25,000 ~ 31 Crore+","Rs 5,64,06,000 ~ 5 Crore+",0,TELANGANA,MAHBUBNAGAR
6372,Jaipal Reddy Sudini,INC,0,Post Graduate,72,"Rs 9,96,02,120 ~ 9 Crore+","Rs 46,00,000 ~ 46 Lacs+",0,TELANGANA,MAHBUBNAGAR
6373,Kadire Krishna,BSP,0,Doctorate,37,"Rs 3,90,000 ~ 3 Lacs+","Rs 1,00,000 ~ 1 Lacs+",0,TELANGANA,MAHBUBNAGAR
6374,S. Shiva Shankar,IND,0,Post Graduate,45,"Rs 12,14,200 ~ 12 Lacs+",Rs 0 ~ ,0,TELANGANA,MAHBUBNAGAR
6375,S.r.premaiah,Pyramid Party of India,0,12th Pass,60,"Rs 6,11,000 ~ 6 Lacs+",Rs 0 ~ ,0,TELANGANA,MAHBUBNAGAR
6376,Ch.malla Reddy   Winner ,TDP,0,12th Pass,56,"Rs 48,85,25,332 ~ 48 Crore+","Rs 63,28,146 ~ 63 Lacs+",1,TELANGANA,MALKAJGIRI
6377,Anjaneyulu.e,IND,0,Graduate,28,"Rs 6,87,000 ~ 6 Lacs+","Rs 4,00,000 ~ 4 Lacs+",0,TELANGANA,MALKAJGIRI
6378,B.veera Hanumantha Reddy,IND,0,Post Graduate,47,"Rs 4,27,90,000 ~ 4 Crore+","Rs 41,00,000 ~ 41 Lacs+",0,TELANGANA,MALKAJGIRI
6379,Bandi Sudhakar,Jai Samaikyandhra Party,0,12th Pass,39,"Rs 92,71,228 ~ 92 Lacs+",Rs 0 ~ ,0,TELANGANA,MALKAJGIRI
6380,D.bikshapathi,IND,0,12th Pass,40,"Rs 32,21,000 ~ 32 Lacs+",Rs 0 ~ ,0,TELANGANA,MALKAJGIRI
6381,Dasari Bharath Reddy,IND,0,Graduate Professional,28,"Rs 21,000 ~ 21 Thou+",Rs 0 ~ ,0,TELANGANA,MALKAJGIRI
6382,Divakar Dharanikota Sudhakar,All India Majlis-E-Ittehadul Muslimeen,0,Post Graduate,28,"Rs 11,06,850 ~ 11 Lacs+",Rs 0 ~ ,0,TELANGANA,MALKAJGIRI
6383,Dr.jayaprakash Narayan N,Lok Satta Party,0,Doctorate,58,"Rs 6,27,43,517 ~ 6 Crore+","Rs 22,00,000 ~ 22 Lacs+",0,TELANGANA,MALKAJGIRI
6384,Dr.n.v.sudha Kiran,AAP,0,Graduate Professional,48,"Rs 2,91,00,000 ~ 2 Crore+","Rs 1,00,00,000 ~ 1 Crore+",0,TELANGANA,MALKAJGIRI
6385,Gajabinkar Bansilal,IND,0,12th Pass,54,"Rs 2,33,000 ~ 2 Lacs+",Rs 0 ~ ,0,TELANGANA,MALKAJGIRI
6386,Hanumanth Rao Mynampally,TRS, 2 ,Graduate Professional,47,"Rs 7,48,60,123 ~ 7 Crore+","Rs 96,00,000 ~ 96 Lacs+",0,TELANGANA,MALKAJGIRI
6387,Jajula Bhaskar,Shramajeevi Party,0,Graduate,39,"Rs 26,11,000 ~ 26 Lacs+",Rs 0 ~ ,0,TELANGANA,MALKAJGIRI
6388,Kante Sayanna,IND,0,10th Pass,35,"Rs 18,07,000 ~ 18 Lacs+",Rs 0 ~ ,0,TELANGANA,MALKAJGIRI
6389,Karunakar R,BSP,0,Post Graduate,48,"Rs 9,88,500 ~ 9 Lacs+","Rs 92,000 ~ 92 Thou+",0,TELANGANA,MALKAJGIRI
6390,Koyalkar Bhoj Raj,IND,0,8th Pass,39,Nil,Rs 0 ~ ,0,TELANGANA,MALKAJGIRI
6391,M.nageswara Rao,IND,0,Post Graduate,72,"Rs 64,69,266 ~ 64 Lacs+",Rs 0 ~ ,0,TELANGANA,MALKAJGIRI
6392,M.t.varughese,IND,0,8th Pass,67,"Rs 1,12,30,422 ~ 1 Crore+","Rs 3,03,440 ~ 3 Lacs+",0,TELANGANA,MALKAJGIRI
6393,Murari.t.n,SHS,0,Graduate,40,"Rs 86,47,342 ~ 86 Lacs+","Rs 10,50,000 ~ 10 Lacs+",0,TELANGANA,MALKAJGIRI
6394,Paduri Srinivas Reddy,Telangana Loksatta Party,0,Post Graduate,43,"Rs 5,60,66,969 ~ 5 Crore+","Rs 85,000 ~ 85 Thou+",0,TELANGANA,MALKAJGIRI
6395,Peesari Satish Reddy,IND,0,Post Graduate,27,"Rs 4,43,200 ~ 4 Lacs+",Rs 0 ~ ,0,TELANGANA,MALKAJGIRI
6396,Polisetty Krishna Rao,IND,0,Graduate,55,"Rs 2,64,10,000 ~ 2 Crore+","Rs 63,00,000 ~ 63 Lacs+",0,TELANGANA,MALKAJGIRI
6397,Potturi Tulasi Das,IND,0,5th Pass,62,"Rs 6,70,340 ~ 6 Lacs+",Rs 0 ~ ,0,TELANGANA,MALKAJGIRI
6398,Prof. K.nageshwar,IND,0,Doctorate,50,"Rs 1,79,97,551 ~ 1 Crore+","Rs 37,46,000 ~ 37 Lacs+",0,TELANGANA,MALKAJGIRI
6399,Rahul Pandit,IND,0,Graduate,37,"Rs 2,51,81,037 ~ 2 Crore+","Rs 58,50,000 ~ 58 Lacs+",0,TELANGANA,MALKAJGIRI
6400,Sarvey Sathyanarayana,INC, 2 ,Graduate Professional,60,"Rs 3,22,75,736 ~ 3 Crore+","Rs 41,95,312 ~ 41 Lacs+",0,TELANGANA,MALKAJGIRI
6401,Sathyanarayana Yaadav Peddiboyina,B.C.Bharata Desam Party,0,5th Pass,54,"Rs 6,66,97,499 ~ 6 Crore+","Rs 11,33,132 ~ 11 Lacs+",0,TELANGANA,MALKAJGIRI
6402,Sutharapu Padmaiah,Andhra Pradesh Rashtra Samaikya Samithi Party,0,Graduate,61,"Rs 53,59,000 ~ 53 Lacs+",Rs 0 ~ ,0,TELANGANA,MALKAJGIRI
6403,V.dinesh Reddy,Yuvajana Sramika Rythu Congress Party,0,Graduate,60,"Rs 10,07,29,500 ~ 10 Crore+",Rs 0 ~ ,0,TELANGANA,MALKAJGIRI
6404,Vattikuti Ramarao Goud,IND, 5 ,Doctorate,37,"Rs 6,30,000 ~ 6 Lacs+",Rs 0 ~ ,0,TELANGANA,MALKAJGIRI
6405,Venkat Reddy Surakanti,Pyramid Party of India,0,Graduate Professional,50,"Rs 21,55,818 ~ 21 Lacs+",Rs 0 ~ ,0,TELANGANA,MALKAJGIRI
6406,Kalvakuntla Chandrashekar Rao   Winner ,TRS, 2 ,Graduate,60,"Rs 15,15,82,464 ~ 15 Crore+","Rs 7,87,53,620 ~ 7 Crore+",1,TELANGANA,MEDAK
6407,Balaraju Mittapally,IND,0,5th Pass,38,"Rs 7,58,000 ~ 7 Lacs+",Rs 0 ~ ,0,TELANGANA,MEDAK
6408,Bomma Balesham,IND,0,12th Pass,62,"Rs 53,81,475 ~ 53 Lacs+",Rs 0 ~ ,0,TELANGANA,MEDAK
6409,Dr.p. Sravan Kumar Reddy,INC,0,Graduate Professional,39,"Rs 15,08,51,000 ~ 15 Crore+",Rs 0 ~ ,0,TELANGANA,MEDAK
6410,Gajabheemkar Bansilal,IND,0,10th Pass,54,"Rs 2,33,000 ~ 2 Lacs+",Rs 0 ~ ,0,TELANGANA,MEDAK
6411,Gurujada Beeraiah,IND, 1 ,12th Pass,47,"Rs 62,00,000 ~ 62 Lacs+",Rs 0 ~ ,0,TELANGANA,MEDAK
6412,Iqbal Ali Zafar,Majlis Bachao Tahreek,0,Graduate Professional,50,"Rs 33,30,000 ~ 33 Lacs+","Rs 4,50,000 ~ 4 Lacs+",0,TELANGANA,MEDAK
6413,Kompally Prabhudas,RPI(A),0,10th Pass,48,"Rs 19,01,000 ~ 19 Lacs+","Rs 2,70,000 ~ 2 Lacs+",0,TELANGANA,MEDAK
6414,Kundeti Ravi,IND,0,Post Graduate,40,"Rs 13,32,000 ~ 13 Lacs+",Rs 0 ~ ,0,TELANGANA,MEDAK
6415,Meka Subba Rao,IND,0,Graduate,37,"Rs 7,10,000 ~ 7 Lacs+","Rs 25,000 ~ 25 Thou+",0,TELANGANA,MEDAK
6416,Narendranath Chaganla,BJP, 13 ,10th Pass,49,"Rs 1,76,48,05,829 ~ 176 Crore+","Rs 8,82,04,083 ~ 8 Crore+",0,TELANGANA,MEDAK
6417,Pullaiahgari Prbhu Goud,Yuvajana Sramika Rythu Congress Party,0,10th Pass,45,"Rs 54,89,000 ~ 54 Lacs+","Rs 8,00,000 ~ 8 Lacs+",0,TELANGANA,MEDAK
6418,Yerra Shankar Goud,BSP,0,Post Graduate,50,"Rs 15,50,000 ~ 15 Lacs+",Rs 0 ~ ,0,TELANGANA,MEDAK
6419,Kotha Prabhakar Reddy   Winner ,TRS,0,Graduate,48,"Rs 68,43,85,203 ~ 68 Crore+","Rs 5,19,75,578 ~ 5 Crore+",1, BYE ELECTION ON 13-09-2014,MEDAK 
6420,B.ravindar Yadav,IND,0,Post Graduate,45,"Rs 3,116 ~ 3 Thou+",Rs 0 ~ ,0, BYE ELECTION ON 13-09-2014,MEDAK 
6421,Cheekoti Varunkumar Gupta,Telugu Congress Party,0,Post Graduate,25,"Rs 11,25,500 ~ 11 Lacs+",Rs 0 ~ ,0, BYE ELECTION ON 13-09-2014,MEDAK 
6422,Dr. Marri Mark Polonious,IND,0,Doctorate,32,"Rs 2,45,000 ~ 2 Lacs+",Rs 0 ~ ,0, BYE ELECTION ON 13-09-2014,MEDAK 
6423,Gajabinkar Bansilal,IND,0,10th Pass,54,"Rs 1,82,000 ~ 1 Lacs+",Rs 0 ~ ,0, BYE ELECTION ON 13-09-2014,MEDAK 
6424,Gondi Bujangam Patel,IND,0,12th Pass,47,"Rs 17,45,000 ~ 17 Lacs+",Rs 0 ~ ,0, BYE ELECTION ON 13-09-2014,MEDAK 
6425,Hameed Syed,IND,0,Literate,39,"Rs 13,72,500 ~ 13 Lacs+",Rs 0 ~ ,0, BYE ELECTION ON 13-09-2014,MEDAK 
6426,Jajula Bhaskar,Shrama Jeevi Party,0,Graduate,39,"Rs 26,11,000 ~ 26 Lacs+",Rs 0 ~ ,0, BYE ELECTION ON 13-09-2014,MEDAK 
6427,Jayaprakash Reddy T.,BJP, 2 ,10th Pass,49,"Rs 1,21,83,849 ~ 1 Crore+",Rs 0 ~ ,0, BYE ELECTION ON 13-09-2014,MEDAK 
6428,Kante Sayanna,IND,0,10th Pass,35,"Rs 15,52,000 ~ 15 Lacs+",Rs 0 ~ ,0, BYE ELECTION ON 13-09-2014,MEDAK 
6429,Mohammed Mustaq Ahmed,IND,0,Graduate,39,"Rs 14,25,000 ~ 14 Lacs+",Rs 0 ~ ,0, BYE ELECTION ON 13-09-2014,MEDAK 
6430,Nallanagula Venkatesham Chary,IND,0,12th Pass,38,"Rs 14,78,842 ~ 14 Lacs+",Rs 0 ~ ,0, BYE ELECTION ON 13-09-2014,MEDAK 
6431,Ravikiran,IND,0,Post Graduate,35,"Rs 46,43,290 ~ 46 Lacs+",Rs 0 ~ ,0, BYE ELECTION ON 13-09-2014,MEDAK 
6432,Vakiti Sunitha Laxma Reddy,INC,0,Graduate,46,"Rs 1,85,12,258 ~ 1 Crore+","Rs 1,55,962 ~ 1 Lacs+",0, BYE ELECTION ON 13-09-2014,MEDAK 
6433,Nandi Yellaiah   Winner ,INC,0,12th Pass,71,"Rs 70,48,969 ~ 70 Lacs+",Rs 0 ~ ,1,TELANGANA,NAGARKURNOOL
6434,Bahaddur Srinivasulu,BSP,0,Post Graduate,39,"Rs 1,15,05,000 ~ 1 Crore+","Rs 15,00,000 ~ 15 Lacs+",0,TELANGANA,NAGARKURNOOL
6435,Bakkani Narsimlu,TDP,0,10th Pass,64,"Rs 4,68,000 ~ 4 Lacs+",Rs 0 ~ ,0,TELANGANA,NAGARKURNOOL
6436,Buddula Srinivasulu,IND,0,10th Pass,0,"Rs 4,60,000 ~ 4 Lacs+",Rs 0 ~ ,0,TELANGANA,NAGARKURNOOL
6437,Dr.manda Jagannath,TRS,0,Post Graduate,63,"Rs 6,88,81,380 ~ 6 Crore+","Rs 42,87,202 ~ 42 Lacs+",0,TELANGANA,NAGARKURNOOL
6438,Maredu Gopal,Yuvajana Sramika Rythu Congress Party,0,Graduate,63,"Rs 54,55,000 ~ 54 Lacs+","Rs 9,50,000 ~ 9 Lacs+",0,TELANGANA,NAGARKURNOOL
6439,Gutha Sukhender Reddy   Winner ,INC, 1 ,12th Pass,60,"Rs 8,59,07,866 ~ 8 Crore+","Rs 1,01,03,677 ~ 1 Crore+",1,TELANGANA,NALGONDA
6440,Dr. Palla Rajeshwar Reddy,TRS,0,Doctorate,50,"Rs 17,85,13,297 ~ 17 Crore+","Rs 2,51,21,804 ~ 2 Crore+",0,TELANGANA,NALGONDA
6441,Gunnam Nagi Reddy,Yuvajana Sramika Rythu Congress Party,0,Graduate,64,"Rs 88,61,773 ~ 88 Lacs+",Rs 0 ~ ,0,TELANGANA,NALGONDA
6442,Kundarapu Ramesh,BSP,0,5th Pass,46,"Rs 3,11,578 ~ 3 Lacs+",Rs 0 ~ ,0,TELANGANA,NALGONDA
6443,Manupuri Daya Sagar,Pyramid Party of India,0,Graduate,38,"Rs 11,89,058 ~ 11 Lacs+",Rs 0 ~ ,0,TELANGANA,NALGONDA
6444,Marri Nehemiah,IND,0,12th Pass,60,"Rs 5,64,168 ~ 5 Lacs+",Rs 0 ~ ,0,TELANGANA,NALGONDA
6445,Nandyala Narsimha Reddy,CPI(M),0,Graduate,58,"Rs 79,48,560 ~ 79 Lacs+",Rs 0 ~ ,0,TELANGANA,NALGONDA
6446,Tejavath Bellaiah Naik,AAP,0,Graduate Professional,42,"Rs 83,20,000 ~ 83 Lacs+","Rs 5,00,000 ~ 5 Lacs+",0,TELANGANA,NALGONDA
6447,Tera Chinnapa Reddy,TDP, 5 ,Doctorate,50,"Rs 1,26,98,15,389 ~ 126 Crore+","Rs 3,43,99,714 ~ 3 Crore+",0,TELANGANA,NALGONDA
6448,Kalvakuntla Kavitha   Winner ,TRS, 8 ,Graduate Professional,36,"Rs 6,19,55,750 ~ 6 Crore+","Rs 32,13,119 ~ 32 Lacs+",1,TELANGANA,NIZAMABAD
6449,Abdul Gani,B. C. United Front, 2 ,Graduate,39,"Rs 36,33,263 ~ 36 Lacs+","Rs 7,05,948 ~ 7 Lacs+",0,TELANGANA,NIZAMABAD
6450,Abdul Kareem Khan,IND,0,8th Pass,44,"Rs 68,50,000 ~ 68 Lacs+","Rs 8,00,000 ~ 8 Lacs+",0,TELANGANA,NIZAMABAD
6451,Bagwan B,IND,0,Not Given,49,"Rs 1,00,000 ~ 1 Lacs+",Rs 0 ~ ,0,TELANGANA,NIZAMABAD
6452,Banja Veerappa,Pyramid Party of India,0,10th Pass,54,"Rs 23,18,000 ~ 23 Lacs+","Rs 2,73,820 ~ 2 Lacs+",0,TELANGANA,NIZAMABAD
6453,Chirulingadrulu Venkatesham,IND,0,12th Pass,40,"Rs 1,30,000 ~ 1 Lacs+",Rs 0 ~ ,0,TELANGANA,NIZAMABAD
6454,Endala Lakshminarayana,BJP,0,Graduate,51,"Rs 3,55,86,859 ~ 3 Crore+","Rs 33,56,600 ~ 33 Lacs+",0,TELANGANA,NIZAMABAD
6455,Kandem Prabhakar,IND,0,Graduate,45,"Rs 95,25,000 ~ 95 Lacs+","Rs 15,00,000 ~ 15 Lacs+",0,TELANGANA,NIZAMABAD
6456,Kotapati Narsimham Naidu,IND,0,Graduate Professional,56,"Rs 1,67,11,873 ~ 1 Crore+","Rs 64,52,871 ~ 64 Lacs+",0,TELANGANA,NIZAMABAD
