Sno,Candidate,Party,Criminal Cases,Education,Age,Total Assets,Liabilities,Winner,State,Constituency
3920,Mehendi Iqbal Hasan Sayyed,Ambedkar National Congress,0,8th Pass,33,"Rs 5,31,200 ~ 5 Lacs+",Rs 0 ~ ,0,MAHARASHTRA,MUMBAI NORTH CENTRAL
3921,Milind Kamble,Bharat Jan Aadhar Party,0,Graduate,35,"Rs 28,92,431 ~ 28 Lacs+","Rs 4,74,321 ~ 4 Lacs+",0,MAHARASHTRA,MUMBAI NORTH CENTRAL
3922,Mohammad Mehmood Syed Shah,All India Minorities Front,0,12th Pass,47,"Rs 11,50,550 ~ 11 Lacs+","Rs 2,00,000 ~ 2 Lacs+",0,MAHARASHTRA,MUMBAI NORTH CENTRAL
3923,Mohd. Yahiya Siddique,IND,0,5th Pass,36,"Rs 37,364 ~ 37 Thou+",Rs 0 ~ ,0,MAHARASHTRA,MUMBAI NORTH CENTRAL
3924,Mohommad Mobin Shaikh,Peace Party,0,10th Pass,44,"Rs 13,98,900 ~ 13 Lacs+",Rs 0 ~ ,0,MAHARASHTRA,MUMBAI NORTH CENTRAL
3925,Nooruddin Aftab Azimuddin Sayyed,IND, 1 ,8th Pass,48,"Rs 8,99,830 ~ 8 Lacs+","Rs 2,60,300 ~ 2 Lacs+",0,MAHARASHTRA,MUMBAI NORTH CENTRAL
3926,Pandey Harshvardhan Ramsuresh,IND,0,Graduate,29,"Rs 85,11,000 ~ 85 Lacs+","Rs 54,29,000 ~ 54 Lacs+",0,MAHARASHTRA,MUMBAI NORTH CENTRAL
3927,Rajesh Bhavsar,Bhartiya Manavadhikaar Federal Party, 5 ,12th Pass,52,"Rs 69,417 ~ 69 Thou+",Rs 0 ~ ,0,MAHARASHTRA,MUMBAI NORTH CENTRAL
3928,Sagar Nivrutti Kale,IND,0,Graduate,27,"Rs 1,500 ~ 1 Thou+",Rs 0 ~ ,0,MAHARASHTRA,MUMBAI NORTH CENTRAL
3929,Sundar Baburao Padmuk,IND,0,Graduate Professional,49,"Rs 6,35,500 ~ 6 Lacs+",Rs 0 ~ ,0,MAHARASHTRA,MUMBAI NORTH CENTRAL
3930,Vansh Bahadur Yadav,IND,0,Graduate Professional,54,"Rs 1,13,19,000 ~ 1 Crore+",Rs 0 ~ ,0,MAHARASHTRA,MUMBAI NORTH CENTRAL
3931,Manoj Kishorbhai Kotak   Winner ,BJP, 2 ,10th Pass,46,"Rs 5,46,61,944 ~ 5 Crore+","Rs 20,48,000 ~ 20 Lacs+",1,MAHARASHTRA,MUMBAI NORTH EAST
3932,Aiyyar Ganesh,Bahujan Maha Party,0,Graduate Professional,54,"Rs 4,14,28,196 ~ 4 Crore+","Rs 26,50,010 ~ 26 Lacs+",0,MAHARASHTRA,MUMBAI NORTH EAST
3933,Anil Hebbar Koni,IND, 1 ,Graduate Professional,54,"Rs 3,96,84,894 ~ 3 Crore+","Rs 40,59,581 ~ 40 Lacs+",0,MAHARASHTRA,MUMBAI NORTH EAST
3934,Baban Sopan Thoke,IND,0,Graduate,25,"Rs 1,100 ~ 1 Thou+",Rs 0 ~ ,0,MAHARASHTRA,MUMBAI NORTH EAST
3935,Bhaskar Mohan Goud,IND, 1 ,Graduate,36,"Rs 21,99,000 ~ 21 Lacs+","Rs 80,00,000 ~ 80 Lacs+",0,MAHARASHTRA,MUMBAI NORTH EAST
3936,Dandge Sukhadev Chandu,Ambedkarite Party Of India,0,Literate,63,"Rs 20,000 ~ 20 Thou+",Rs 0 ~ ,0,MAHARASHTRA,MUMBAI NORTH EAST
3937,Dayanand Jagnnath Sohani,IND, 2 ,12th Pass,45,"Rs 64,87,500 ~ 64 Lacs+",Rs 0 ~ ,0,MAHARASHTRA,MUMBAI NORTH EAST
3938,Deepak Digambar Shinde,IND,0,Post Graduate,42,"Rs 42,98,872 ~ 42 Lacs+","Rs 37,00,000 ~ 37 Lacs+",0,MAHARASHTRA,MUMBAI NORTH EAST
3939,Jatin Rangrao Harne,IND, 1 ,12th Pass,44,"Rs 2,028 ~ 2 Thou+",Rs 0 ~ ,0,MAHARASHTRA,MUMBAI NORTH EAST
3940,Jayashri Minesh Shah,Bhartiya Manavadhikaar Federal Party,0,12th Pass,49,"Rs 1,72,71,084 ~ 1 Crore+","Rs 7,00,000 ~ 7 Lacs+",0,MAHARASHTRA,MUMBAI NORTH EAST
3941,Jitendra Kumar Nanku Pal,IND,0,12th Pass,47,"Rs 65,000 ~ 65 Thou+","Rs 39,400 ~ 39 Thou+",0,MAHARASHTRA,MUMBAI NORTH EAST
3942,Niharika Prakashchandra Khondalay,Vanchit Bahujan Aaghadi,0,Graduate,50,"Rs 29,27,285 ~ 29 Lacs+","Rs 32,490 ~ 32 Thou+",0,MAHARASHTRA,MUMBAI NORTH EAST
3943,Nilesh Ramchandra Kudtarkar,IND,0,10th Pass,27,"Rs 90,000 ~ 90 Thou+",Rs 0 ~ ,0,MAHARASHTRA,MUMBAI NORTH EAST
3944,Nutan Singh,Aapki Apni Party (Peoples),0,Graduate,34,"Rs 1,99,000 ~ 1 Lacs+","Rs 68,257 ~ 68 Thou+",0,MAHARASHTRA,MUMBAI NORTH EAST
3945,Patil Sanjay Dina,NCP, 1 ,Graduate,50,"Rs 2,61,09,673 ~ 2 Crore+",Rs 0 ~ ,0,MAHARASHTRA,MUMBAI NORTH EAST
3946,Pravin Chandrakant Kedare,IND, 1 ,12th Pass,48,"Rs 10,08,627 ~ 10 Lacs+",Rs 0 ~ ,0,MAHARASHTRA,MUMBAI NORTH EAST
3947,Rakesh Sambhaji Raul,IND,0,Graduate Professional,45,"Rs 2,862 ~ 2 Thou+",Rs 0 ~ ,0,MAHARASHTRA,MUMBAI NORTH EAST
3948,Sanjay Chandrabahadur Singh,BSP, 1 ,Graduate,46,"Rs 77,00,000 ~ 77 Lacs+","Rs 28,62,000 ~ 28 Lacs+",0,MAHARASHTRA,MUMBAI NORTH EAST
3949,Shahajirao Dhondiba Thorat,IND, 1 ,10th Pass,55,"Rs 7,50,953 ~ 7 Lacs+","Rs 2,50,000 ~ 2 Lacs+",0,MAHARASHTRA,MUMBAI NORTH EAST
3950,Shahenaz Begam Mo.Siraj Khan,Rashtriya Ulama Council,0,Illiterate,43,"Rs 3,22,403 ~ 3 Lacs+","Rs 96,836 ~ 96 Thou+",0,MAHARASHTRA,MUMBAI NORTH EAST
3951,Shahin Parveen Shakil Ahamad Khan,IND,0,Graduate,44,"Rs 4,61,765 ~ 4 Lacs+",Rs 0 ~ ,0,MAHARASHTRA,MUMBAI NORTH EAST
3952,Shrikant Suburao Shinde,Bahujan Mukti Party,0,Post Graduate,34,"Rs 12,14,989 ~ 12 Lacs+",Rs 0 ~ ,0,MAHARASHTRA,MUMBAI NORTH EAST
3953,Sneha Ravindra Kurhade,IND,0,8th Pass,50,"Rs 42,20,000 ~ 42 Lacs+","Rs 28,80,000 ~ 28 Lacs+",0,MAHARASHTRA,MUMBAI NORTH EAST
3954,Sushma Motilal Maurya,Jan Adhikar Party,0,10th Pass,38,"Rs 43,97,632 ~ 43 Lacs+","Rs 14,04,817 ~ 14 Lacs+",0,MAHARASHTRA,MUMBAI NORTH EAST
3955,Vijay Janardan Shiktode,Bahujan Republican Socialist Party,0,Post Graduate,55,"Rs 87,88,000 ~ 87 Lacs+",Rs 0 ~ ,0,MAHARASHTRA,MUMBAI NORTH EAST
3956,Vinod Narayan Chaugule,Sanatan Sanskriti Raksha Dal,0,12th Pass,41,"Rs 1,13,35,126 ~ 1 Crore+","Rs 85,02,053 ~ 85 Lacs+",0,MAHARASHTRA,MUMBAI NORTH EAST
3957,Gajanan Chandrakant Kirtikar   Winner ,SHS,0,Graduate,75,"Rs 10,53,92,000 ~ 10 Crore+","Rs 40,32,000 ~ 40 Lacs+",1,MAHARASHTRA,MUMBAI NORTH WEST
3958,Abusalim Arunhuq Shank,Rashtriya Ulama Council,0,10th Pass,48,"Rs 2,64,600 ~ 2 Lacs+",Rs 0 ~ ,0,MAHARASHTRA,MUMBAI NORTH WEST
3959,Aftab Mashwood Khan,IND,0,8th Pass,43,"Rs 80,62,800 ~ 80 Lacs+",Rs 0 ~ ,0,MAHARASHTRA,MUMBAI NORTH WEST
3960,Ajay Dubey,Jan Adhikar Party,0,Post Graduate,29,"Rs 5,76,000 ~ 5 Lacs+","Rs 70,000 ~ 70 Thou+",0,MAHARASHTRA,MUMBAI NORTH WEST
3961,Arora Surinder Mohan,Bharat Jan Aadhar Party,0,Graduate,64,"Rs 33,66,82,905 ~ 33 Crore+","Rs 2,12,666 ~ 2 Lacs+",0,MAHARASHTRA,MUMBAI NORTH WEST
3962,Chandrashekhar Sharma,Bhartiya Manavadhikaar Federal Party, 1 ,Others,42,"Rs 94,03,436 ~ 94 Lacs+",Rs 0 ~ ,0,MAHARASHTRA,MUMBAI NORTH WEST
3963,Chhaya Sunil Tiwari,Janata Congress,0,8th Pass,41,"Rs 91,05,737 ~ 91 Lacs+","Rs 28,82,533 ~ 28 Lacs+",0,MAHARASHTRA,MUMBAI NORTH WEST
3964,Dharmendra Shriram Pal,Rashtravadi Kranti Dal,0,10th Pass,42,"Rs 4,85,000 ~ 4 Lacs+",Rs 0 ~ ,0,MAHARASHTRA,MUMBAI NORTH WEST
3965,Harishankar Yadav,Aapki Apni Party (Peoples),0,10th Pass,48,"Rs 12,000 ~ 12 Thou+","Rs 5,46,000 ~ 5 Lacs+",0,MAHARASHTRA,MUMBAI NORTH WEST
3966,Madan Banwarilal Agrawal,IND,0,Graduate,55,"Rs 6,18,31,318 ~ 6 Crore+","Rs 3,20,00,000 ~ 3 Crore+",0,MAHARASHTRA,MUMBAI NORTH WEST
3967,Mitesh Varshney,IND, 1 ,Post Graduate,27,"Rs 1,86,373 ~ 1 Lacs+",Rs 0 ~ ,0,MAHARASHTRA,MUMBAI NORTH WEST
3968,Prabhakar Tarapado Sadhu,IND,0,8th Pass,47,"Rs 52,000 ~ 52 Thou+",Rs 0 ~ ,0,MAHARASHTRA,MUMBAI NORTH WEST
3969,Sanjay Nirupam,INC, 11 ,Graduate,54,"Rs 12,20,93,505 ~ 12 Crore+","Rs 83,99,569 ~ 83 Lacs+",0,MAHARASHTRA,MUMBAI NORTH WEST
3970,Sanjay Vishwanath Sakpal,IND,0,Graduate,48,"Rs 70,000 ~ 70 Thou+",Rs 0 ~ ,0,MAHARASHTRA,MUMBAI NORTH WEST
3971,Shakuntala Kushalkar,Prabuddha Republican Party,0,Illiterate,47,"Rs 1,01,11,000 ~ 1 Crore+","Rs 45,00,000 ~ 45 Lacs+",0,MAHARASHTRA,MUMBAI NORTH WEST
3972,Shashikant Kundlik Kadam,IND, 1 ,Graduate Professional,46,"Rs 1,89,52,783 ~ 1 Crore+","Rs 3,00,000 ~ 3 Lacs+",0,MAHARASHTRA,MUMBAI NORTH WEST
3973,Sonkamble Gajanan Tukaram,IND,0,Graduate,33,"Rs 1,41,658 ~ 1 Lacs+",Rs 0 ~ ,0,MAHARASHTRA,MUMBAI NORTH WEST
3974,Subhash Passi,SP, 1 ,12th Pass,57,"Rs 64,20,45,035 ~ 64 Crore+","Rs 8,05,00,000 ~ 8 Crore+",0,MAHARASHTRA,MUMBAI NORTH WEST
3975,Suresh Sundar Shetty,Vanchit Bahujan Aaghadi,0,8th Pass,46,"Rs 9,54,52,500 ~ 9 Crore+","Rs 43,42,000 ~ 43 Lacs+",0,MAHARASHTRA,MUMBAI NORTH WEST
3976,Vijay Marothi Koyale,Rashtriya Maratha Party,0,8th Pass,49,"Rs 65,25,000 ~ 65 Lacs+","Rs 5,00,000 ~ 5 Lacs+",0,MAHARASHTRA,MUMBAI NORTH WEST
3977,Vijendra Kumar Rai,IND, 1 ,Post Graduate,37,"Rs 2,64,56,906 ~ 2 Crore+","Rs 1,75,00,000 ~ 1 Crore+",0,MAHARASHTRA,MUMBAI NORTH WEST
3978,Arvind Sawant   Winner ,SHS, 1 ,Graduate,67,"Rs 2,71,81,577 ~ 2 Crore+",Rs 0 ~ ,1,MAHARASHTRA,MUMBAI SOUTH
3979,Abbas Chhatriwala,Jan Adhikar Party,0,10th Pass,43,"Rs 50,40,147 ~ 50 Lacs+",Rs 0 ~ ,0,MAHARASHTRA,MUMBAI SOUTH
3980,Adv. Sahil Shah,Bhartiya Manavadhikaar Federal Party,0,Graduate Professional,27,"Rs 7,62,030 ~ 7 Lacs+",Rs 0 ~ ,0,MAHARASHTRA,MUMBAI SOUTH
3981,Deora Milind,INC,0,Graduate,43,"Rs 79,32,00,422 ~ 79 Crore+","Rs 4,96,81,435 ~ 4 Crore+",0,MAHARASHTRA,MUMBAI SOUTH
3982,Dr. Anil Kumar Choudhari,Vanchit Bahujan Aaghadi,0,Others,68,"Rs 10,11,00,914 ~ 10 Crore+","Rs 9,92,020 ~ 9 Lacs+",0,MAHARASHTRA,MUMBAI SOUTH
3983,Hamir Vinjuda,Bahujan Republican Socialist Party,0,10th Pass,65,"Rs 35,24,909 ~ 35 Lacs+",Rs 0 ~ ,0,MAHARASHTRA,MUMBAI SOUTH
3984,Irfan Ahmed Shaikh,Ambedkarite Party of India,0,Graduate,65,"Rs 54,000 ~ 54 Thou+",Rs 0 ~ ,0,MAHARASHTRA,MUMBAI SOUTH
3985,Rajesh .B. Dayal,IND,0,12th Pass,42,"Rs 5,000 ~ 5 Thou+",Rs 0 ~ ,0,MAHARASHTRA,MUMBAI SOUTH
3986,Ramchandra Kachave,Kranti Kari Jai Hind Sena, 1 ,Graduate Professional,50,"Rs 32,60,000 ~ 32 Lacs+",Rs 0 ~ ,0,MAHARASHTRA,MUMBAI SOUTH
3987,Sai Shrivastav,IND,0,Graduate Professional,29,"Rs 9,66,367 ~ 9 Lacs+",Rs 0 ~ ,0,MAHARASHTRA,MUMBAI SOUTH
3988,Shankar Sonawane,IND,0,10th Pass,51,"Rs 58,20,000 ~ 58 Lacs+","Rs 2,80,000 ~ 2 Lacs+",0,MAHARASHTRA,MUMBAI SOUTH
3989,Shehbaj Rathod,Jai Maha Bharath Party, 1 ,5th Pass,48,"Rs 1,51,72,000 ~ 1 Crore+",Rs 0 ~ ,0,MAHARASHTRA,MUMBAI SOUTH
3990,Suresh Kumar Gautam,BSP,0,10th Pass,47,"Rs 20,56,000 ~ 20 Lacs+","Rs 21,52,400 ~ 21 Lacs+",0,MAHARASHTRA,MUMBAI SOUTH
3991,Rahul Ramesh Shewale   Winner ,SHS,0,Others,47,"Rs 1,88,81,363 ~ 1 Crore+","Rs 77,78,954 ~ 77 Lacs+",1,MAHARASHTRA,MUMBAI SOUTH CENTRAL
3992,Adv. Mahendra Tulshiram Bhingardive,Anti Corruption Dynamic Party,0,Graduate Professional,42,"Rs 1,25,10,000 ~ 1 Crore+","Rs 8,50,000 ~ 8 Lacs+",0,MAHARASHTRA,MUMBAI SOUTH CENTRAL
3993,Ahmed Shakil Sagir Ahmed Shaikh,BSP, 1 ,5th Pass,41,"Rs 36,47,388 ~ 36 Lacs+",Rs 0 ~ ,0,MAHARASHTRA,MUMBAI SOUTH CENTRAL
3994,Anita Kiran Patole,IND,0,8th Pass,39,"Rs 3,00,000 ~ 3 Lacs+",Rs 0 ~ ,0,MAHARASHTRA,MUMBAI SOUTH CENTRAL
3995,Baddy Hemantkumar Reddy,Bahujan Mukti Party,0,Graduate,50,"Rs 1,21,70,003 ~ 1 Crore+","Rs 85,200 ~ 85 Thou+",0,MAHARASHTRA,MUMBAI SOUTH CENTRAL
3996,Balasaheb Jagannath Sable,Bhartiya Manavadhikaar Federal Party,0,10th Pass,48,"Rs 6,06,142 ~ 6 Lacs+","Rs 80,000 ~ 80 Thou+",0,MAHARASHTRA,MUMBAI SOUTH CENTRAL
3997,Dalvi Raju Sahebrao,IND,0,Graduate,48,"Rs 2,23,000 ~ 2 Lacs+","Rs 51,490 ~ 51 Thou+",0,MAHARASHTRA,MUMBAI SOUTH CENTRAL
3998,Deepak Bhagoji Kamble,Ambedkarite Party of India,0,10th Pass,67,"Rs 3,91,500 ~ 3 Lacs+",Rs 0 ~ ,0,MAHARASHTRA,MUMBAI SOUTH CENTRAL
3999,Eknath Mahadev Gaikwad,INC,0,10th Pass,79,"Rs 21,89,52,482 ~ 21 Crore+","Rs 2,55,90,000 ~ 2 Crore+",0,MAHARASHTRA,MUMBAI SOUTH CENTRAL
4000,Godfrey Washington Noble,Desiya Makkal Sakthi Katchi, 2 ,Graduate Professional,48,"Rs 26,76,06,000 ~ 26 Crore+","Rs 18,00,000 ~ 18 Lacs+",0,MAHARASHTRA,MUMBAI SOUTH CENTRAL
4001,Mohammad Hayat Mohammad Husain Shaikh,Peace Party,0,5th Pass,54,"Rs 10,43,188 ~ 10 Lacs+","Rs 3,50,000 ~ 3 Lacs+",0,MAHARASHTRA,MUMBAI SOUTH CENTRAL
4002,Sanjay Sushil Bhosale,Vanchit Bahujan Aaghadi, 3 ,Graduate Professional,51,"Rs 1,25,06,24,308 ~ 125 Crore+","Rs 23,76,60,077 ~ 23 Crore+",0,MAHARASHTRA,MUMBAI SOUTH CENTRAL
4003,Santosh Shrivastav,IND,0,10th Pass,37,"Rs 2,07,000 ~ 2 Lacs+",Rs 0 ~ ,0,MAHARASHTRA,MUMBAI SOUTH CENTRAL
4004,Sheetal Bharat Sasane,IND,0,8th Pass,34,"Rs 5,01,700 ~ 5 Lacs+",Rs 0 ~ ,0,MAHARASHTRA,MUMBAI SOUTH CENTRAL
4005,Vikas Maruti Rokade,IND,0,5th Pass,53,"Rs 11,000 ~ 11 Thou+",Rs 0 ~ ,0,MAHARASHTRA,MUMBAI SOUTH CENTRAL
4006,Yoganand Nadar,Aapki Apni Party (Peoples),0,Graduate,34,"Rs 5,28,996 ~ 5 Lacs+","Rs 1,80,000 ~ 1 Lacs+",0,MAHARASHTRA,MUMBAI SOUTH CENTRAL
4007,Yogesh Vitthal More,Bahujan Republican Socialist Party,0,Graduate Professional,38,"Rs 1,06,12,636 ~ 1 Crore+","Rs 1,57,000 ~ 1 Lacs+",0,MAHARASHTRA,MUMBAI SOUTH CENTRAL
4008,Nitin Jairam Gadkari   Winner ,BJP, 4 ,Graduate Professional,62,"Rs 18,79,16,075 ~ 18 Crore+","Rs 4,07,29,055 ~ 4 Crore+",1,MAHARASHTRA,NAGPUR
4009,Adv. Ulhas Shalikaram Dupare,IND,0,Graduate Professional,53,"Rs 1,46,000 ~ 1 Lacs+",Rs 0 ~ ,0,MAHARASHTRA,NAGPUR
4010,Adv. Vijaya Dilip Bagde,Ambedkarite Party of India,0,Graduate Professional,43,"Rs 2,18,000 ~ 2 Lacs+",Rs 0 ~ ,0,MAHARASHTRA,NAGPUR
4011,Ali Ashfaque Ahmed,Bahujan Mukti Party,0,Graduate Professional,48,"Rs 14,75,000 ~ 14 Lacs+","Rs 9,00,000 ~ 9 Lacs+",0,MAHARASHTRA,NAGPUR
4012,Asim Ali,Minorities Democratic Party, 1 ,10th Pass,28,"Rs 1,62,000 ~ 1 Lacs+","Rs 2,000 ~ 2 Thou+",0,MAHARASHTRA,NAGPUR
4013,Comrade Yogesh Krishnarao Thakare,CPI(ML) Red Star,0,12th Pass,43,"Rs 35,06,000 ~ 35 Lacs+",Rs 0 ~ ,0,MAHARASHTRA,NAGPUR
4014,Dikshita Anand Tembhurne,Desh Janhit Party,0,Graduate,32,"Rs 98,884 ~ 98 Thou+",Rs 0 ~ ,0,MAHARASHTRA,NAGPUR
4015,Dipak Laxmanrao Maske,IND,0,12th Pass,43,"Rs 45,59,259 ~ 45 Lacs+","Rs 16,191 ~ 16 Thou+",0,MAHARASHTRA,NAGPUR
4016,Dr. Manisha Bangar,Peoples Party of India (Democratic),0,Graduate Professional,49,"Rs 1,49,51,925 ~ 1 Crore+","Rs 19,06,973 ~ 19 Lacs+",0,MAHARASHTRA,NAGPUR
4017,Dr. Vinod Kashiram Badole,Akhil Bhartiya Sarvadharma Samaj Party,0,Post Graduate,63,"Rs 1,51,887 ~ 1 Lacs+","Rs 3,50,000 ~ 3 Lacs+",0,MAHARASHTRA,NAGPUR
4018,Gopalkumar Ganeshu Kashyap,Chhattisgarh Swabhiman Manch,0,12th Pass,38,"Rs 75,000 ~ 75 Thou+",Rs 0 ~ ,0,MAHARASHTRA,NAGPUR
4019,Kartik Gendalal Doke,IND,0,12th Pass,40,Nil,Rs 0 ~ ,0,MAHARASHTRA,NAGPUR
4020,Mane Suresh Tatoba,Bahujan Republican Socialist Party,0,Doctorate,58,"Rs 8,45,84,324 ~ 8 Crore+",Rs 0 ~ ,0,MAHARASHTRA,NAGPUR
4021,Manohar Alias Sagar Pundlikrao Dabrase,Vanchit Bahujan Aaghadi,0,Graduate,47,"Rs 41,97,060 ~ 41 Lacs+",Rs 0 ~ ,0,MAHARASHTRA,NAGPUR
4022,Manoj Kothuji Bawane,IND,0,12th Pass,43,"Rs 21,79,000 ~ 21 Lacs+","Rs 3,00,000 ~ 3 Lacs+",0,MAHARASHTRA,NAGPUR
4023,Mohammad Jamal,BSP,0,10th Pass,47,"Rs 1,75,000 ~ 1 Lacs+",Rs 0 ~ ,0,MAHARASHTRA,NAGPUR
4024,Nanabhau Falgunrao Patole,INC, 4 ,12th Pass,56,"Rs 2,21,60,504 ~ 2 Crore+","Rs 11,55,060 ~ 11 Lacs+",0,MAHARASHTRA,NAGPUR
4025,Prabhakar Krushnaji Satpaise,IND,0,12th Pass,43,"Rs 21,79,000 ~ 21 Lacs+","Rs 3,00,000 ~ 3 Lacs+",0,MAHARASHTRA,NAGPUR
4026,Prafulla Manikchand Bhange,IND,0,12th Pass,49,"Rs 72,20,000 ~ 72 Lacs+","Rs 12,00,000 ~ 12 Lacs+",0,MAHARASHTRA,NAGPUR
4027,Ruben Domnik Francis,IND,0,12th Pass,44,"Rs 1,00,000 ~ 1 Lacs+","Rs 1,00,000 ~ 1 Lacs+",0,MAHARASHTRA,NAGPUR
4028,Sachin Haridas Somkuwar,IND,0,12th Pass,42,"Rs 31,11,000 ~ 31 Lacs+","Rs 4,35,000 ~ 4 Lacs+",0,MAHARASHTRA,NAGPUR
4029,Sachin Jagorao Patil,IND, 4 ,10th Pass,46,"Rs 30,000 ~ 30 Thou+",Rs 0 ~ ,0,MAHARASHTRA,NAGPUR
4030,Sahil Balchand Turkar,Bhartiya Manvadhikaar Federal Party,0,10th Pass,38,"Rs 13,62,050 ~ 13 Lacs+",Rs 0 ~ ,0,MAHARASHTRA,NAGPUR
4031,Satish Vitthal Nikhar,IND,0,Post Graduate,41,"Rs 24,80,000 ~ 24 Lacs+","Rs 10,00,000 ~ 10 Lacs+",0,MAHARASHTRA,NAGPUR
4032,Shridhar Narayan Salve,Rashtriya Jansambhavna Party,0,Graduate,47,"Rs 2,00,000 ~ 2 Lacs+",Rs 0 ~ ,0,MAHARASHTRA,NAGPUR
4033,Siddharth Asaram Kurve,IND,0,Post Graduate,60,"Rs 50,000 ~ 50 Thou+",Rs 0 ~ ,0,MAHARASHTRA,NAGPUR
4034,Sunil Suryabhan Kawade,IND,0,10th Pass,56,"Rs 2,17,000 ~ 2 Lacs+","Rs 25,000 ~ 25 Thou+",0,MAHARASHTRA,NAGPUR
4035,Uday Rambhauji Borkar,IND,0,12th Pass,45,"Rs 1,97,62,360 ~ 1 Crore+","Rs 5,71,000 ~ 5 Lacs+",0,MAHARASHTRA,NAGPUR
4036,Vanita Jitendra Raut,Akhil Bharatiya Manavata Paksha,0,8th Pass,37,"Rs 6,18,945 ~ 6 Lacs+","Rs 14,406 ~ 14 Thou+",0,MAHARASHTRA,NAGPUR
4037,Vitthhal Nanaji Gaikwad,Hum Bhartiya Party,0,12th Pass,64,"Rs 38,42,634 ~ 38 Lacs+","Rs 30,000 ~ 30 Thou+",0,MAHARASHTRA,NAGPUR
4038,Chikhalikar Pratap Govindrao   Winner ,BJP,0,12th Pass,57,"Rs 5,21,78,606 ~ 5 Crore+","Rs 5,94,000 ~ 5 Lacs+",1,MAHARASHTRA,NANDED
4039,Abdul Rais Ahmed Abdul Jabbar,Ambedkar National Congress, 1 ,5th Pass,51,Nil,Rs 0 ~ ,0,MAHARASHTRA,NANDED
4040,Abdul Samad,SP,0,12th Pass,62,"Rs 63,51,722 ~ 63 Lacs+","Rs 61,10,332 ~ 61 Lacs+",0,MAHARASHTRA,NANDED
4041,Ashok Shankarrao Chavan,IND,0,8th Pass,28,"Rs 13,04,000 ~ 13 Lacs+","Rs 2,00,000 ~ 2 Lacs+",0,MAHARASHTRA,NANDED
4042,Ashokrao Shankarrao Chavan,INC, 3 ,Post Graduate,60,"Rs 50,00,37,964 ~ 50 Crore+","Rs 4,85,25,290 ~ 4 Crore+",0,MAHARASHTRA,NANDED
4043,Bhinge Yashpal Narsinghrao,Vanchit Bahujan Aaghadi,0,Doctorate,42,"Rs 88,17,999 ~ 88 Lacs+","Rs 20,50,000 ~ 20 Lacs+",0,MAHARASHTRA,NANDED
4044,Kadam Shrirang Uttomrao,IND,0,10th Pass,30,"Rs 22,41,500 ~ 22 Lacs+",Rs 0 ~ ,0,MAHARASHTRA,NANDED
4045,Madhavrao Sambhaji Gaikwad,IND,0,8th Pass,59,"Rs 13,20,045 ~ 13 Lacs+",Rs 0 ~ ,0,MAHARASHTRA,NANDED
4046,Mahesh Prakashrao Talegaonkar,IND,0,Graduate Professional,41,"Rs 1,22,79,837 ~ 1 Crore+","Rs 46,40,370 ~ 46 Lacs+",0,MAHARASHTRA,NANDED
4047,Manish Dattatray Wadje,IND,0,12th Pass,45,"Rs 65,05,00,000 ~ 65 Crore+","Rs 2,72,00,000 ~ 2 Crore+",0,MAHARASHTRA,NANDED
4048,Mohan Anandrao Waghmare,Bahujan Mukti Party,0,10th Pass,0,Nil,Rs 0 ~ ,0,MAHARASHTRA,NANDED
4049,Ranjit Gangadharrao Deshmukh,IND,0,Graduate,32,"Rs 3,50,000 ~ 3 Lacs+",Rs 0 ~ ,0,MAHARASHTRA,NANDED
4050,Shivanand Ashokrao Deshmukh,IND,0,Post Graduate,30,"Rs 13,137 ~ 13 Thou+",Rs 0 ~ ,0,MAHARASHTRA,NANDED
4051,Sunil Manohar Sonsale,Bahujan Republican Socialist Party,0,10th Pass,37,"Rs 1,20,000 ~ 1 Lacs+",Rs 0 ~ ,0,MAHARASHTRA,NANDED
4052,Heena Vijaykumar Gavit   Winner ,BJP,0,Post Graduate,31,"Rs 27,16,34,532 ~ 27 Crore+","Rs 1,52,91,251 ~ 1 Crore+",1,MAHARASHTRA,NANDURBAR
4053,Adv. K. C. Padavi,INC,0,Post Graduate,61,"Rs 4,52,36,068 ~ 4 Crore+","Rs 32,37,933 ~ 32 Lacs+",0,MAHARASHTRA,NANDURBAR
4054,Ajay Karamsing Gavit,IND,0,12th Pass,25,"Rs 78,340 ~ 78 Thou+",Rs 0 ~ ,0,MAHARASHTRA,NANDURBAR
4055,Anturlikar Sushil Suresh,Vanchit Bahujan Aaghadi,0,Post Graduate,33,"Rs 70,30,314 ~ 70 Lacs+","Rs 35,00,000 ~ 35 Lacs+",0,MAHARASHTRA,NANDURBAR
4056,Arjunsing Diwansing Vasave,IND,0,Graduate,54,"Rs 16,51,102 ~ 16 Lacs+",Rs 0 ~ ,0,MAHARASHTRA,NANDURBAR
4057,Ashok Daulatsing Padvi,IND,0,10th Pass,42,"Rs 16,92,000 ~ 16 Lacs+","Rs 3,00,000 ~ 3 Lacs+",0,MAHARASHTRA,NANDURBAR
4058,Dr. Natawadkar Suhas Jayant,IND,0,Graduate Professional,58,"Rs 4,25,04,576 ~ 4 Crore+","Rs 59,33,112 ~ 59 Lacs+",0,MAHARASHTRA,NANDURBAR
