Sno,Candidate,Party,Criminal Cases,Education,Age,Total Assets,Liabilities,Winner,State,Constituency
2903,SUDHA RAI,INC,0,Post Graduate,49,"Rs 95,83,419 ~ 95 Lacs+",Rs 0 ~ ,0,UTTAR PRADESH,Ghosi
2904,KIRTI VARDHAN SINGH  ALIAS RAJA BHAIYA   Winner ,SP,0,Post Graduate,37,"Rs 86,00,704 ~ 86 Lacs+","Rs 5,95,401 ~ 5 Lacs+",1,UTTAR PRADESH,Gonda
2905,CHANDRA KISHOR,BVP,0,Not Given,38,"Rs 3,28,000 ~ 3 Lacs+",Rs 0 ~ ,0,UTTAR PRADESH,Gonda
2906,FAZLUL BARI ALIAS BANNE BHAI,BSP,0,Post Graduate,64,"Rs 2,00,417 ~ 2 Lacs+",Rs 0 ~ ,0,UTTAR PRADESH,Gonda
2907,GHAN SHYAM SHUKLA,BJP,0,Not Given,58,"Rs 11,19,000 ~ 11 Lacs+",Rs 0 ~ ,0,UTTAR PRADESH,Gonda
2908,GHAN SHYAM SHUKLA,IND,0,Graduate,37,"Rs 41,89,706 ~ 41 Lacs+","Rs 15,74,143 ~ 15 Lacs+",0,UTTAR PRADESH,Gonda
2909,NITYA NAND SHUKLA,IND,0,12th Pass,44,"Rs 10,04,700 ~ 10 Lacs+",Rs 0 ~ ,0,UTTAR PRADESH,Gonda
2910,RAM DAUL,AD,1,Graduate,43,"Rs 3,70,471 ~ 3 Lacs+","Rs 19,000 ~ 19 Thou+",0,UTTAR PRADESH,Gonda
2911,RAM HAUSILA,IND,0,Post Graduate,49,"Rs 6,95,719 ~ 6 Lacs+",Rs 0 ~ ,0,UTTAR PRADESH,Gonda
2912,RAM KRIPAL RAHUL,NMNP,0,Post Graduate,43,"Rs 7,45,000 ~ 7 Lacs+","Rs 97,000 ~ 97 Thou+",0,UTTAR PRADESH,Gonda
2913,SANJEEV KUMAR,IND,0,Graduate Professional,35,"Rs 4,06,500 ~ 4 Lacs+",Rs 0 ~ ,0,UTTAR PRADESH,Gonda
2914,Sanyaj Kumar Alias Sanjay Kumar,IND,0,Not Given,33,"Rs 3,55,000 ~ 3 Lacs+",Rs 0 ~ ,0,UTTAR PRADESH,Gonda
2915,SHRI KANT,IND,0,Graduate Professional,43,"Rs 72,000 ~ 72 Thou+","Rs 4,00,000 ~ 4 Lacs+",0,UTTAR PRADESH,Gonda
2916,SURESH CHANDRA TRIPATHI ADVOCATE,CPI,0,Literate,48,"Rs 6,50,000 ~ 6 Lacs+","Rs 2,00,000 ~ 2 Lacs+",0,UTTAR PRADESH,Gonda
2917,VINAY KUMAR PANDEY ALIAS BINNOO,INC,0,Post Graduate,38,"Rs 1,04,99,000 ~ 1 Crore+","Rs 3,65,000 ~ 3 Lacs+",0,UTTAR PRADESH,Gonda
2918,YOURAJ,IND,0,12th Pass,31,"Rs 1,15,000 ~ 1 Lacs+",Rs 0 ~ ,0,UTTAR PRADESH,Gonda
2919,ADITYA NATH   Winner ,BJP,0,Graduate,30,"Rs 9,60,672 ~ 9 Lacs+",Rs 0 ~ ,1,UTTAR PRADESH,Gorakhpur
2920,Jamuna Nishad,SP,9,Graduate,50,"Rs 14,23,500 ~ 14 Lacs+",Rs 0 ~ ,0,UTTAR PRADESH,Gorakhpur
2921,PRADEEP KUMAR NISHAD,BSP,0,Graduate,38,"Rs 6,19,818 ~ 6 Lacs+",Rs 0 ~ ,0,UTTAR PRADESH,Gorakhpur
2922,SHARDENDU PANDEY,INC,0,Graduate,59,"Rs 1,17,35,900 ~ 1 Crore+",Rs 0 ~ ,0,UTTAR PRADESH,Gorakhpur
2923,RAJNARAYAN ALIAS RAJJU MAHRAJ   Winner ,SP,0,Graduate Professional,40,"Rs 26,40,727 ~ 26 Lacs+","Rs 3,87,411 ~ 3 Lacs+",1,UTTAR PRADESH,Hamirpur
2924,ASHOK,AD,0,8th Pass,42,"Rs 32,000 ~ 32 Thou+",Rs 0 ~ ,0,UTTAR PRADESH,Hamirpur
2925,ASHOK KUMAR SINGH CHANDEL,BSP,10,Graduate,44,"Rs 1,13,01,668 ~ 1 Crore+","Rs 2,04,973 ~ 2 Lacs+",0,UTTAR PRADESH,Hamirpur
2926,BALADIN,IND,0,8th Pass,35,"Rs 68,000 ~ 68 Thou+",Rs 0 ~ ,0,UTTAR PRADESH,Hamirpur
2927,GANGACHARAN RAJPUT,INC,1,Post Graduate,42,"Rs 71,20,394 ~ 71 Lacs+","Rs 2,46,072 ~ 2 Lacs+",0,UTTAR PRADESH,Hamirpur
2928,GIRJACHARAN,IND,0,10th Pass,40,"Rs 98,63,749 ~ 98 Lacs+",Rs 0 ~ ,0,UTTAR PRADESH,Hamirpur
2929,HARGOVIND,IND,0,10th Pass,38,"Rs 1,88,500 ~ 1 Lacs+",Rs 480 ~ 4 Hund+,0,UTTAR PRADESH,Hamirpur
2930,LAKHAN,IND,0,Not Given,36,"Rs 70,000 ~ 70 Thou+",Rs 0 ~ ,0,UTTAR PRADESH,Hamirpur
2931,LALLU PRASAD,IND,1,10th Pass,35,"Rs 26,750 ~ 26 Thou+","Rs 6,500 ~ 6 Thou+",0,UTTAR PRADESH,Hamirpur
2932,OM PRAKASH,IND,0,8th Pass,56,"Rs 1,09,30,721 ~ 1 Crore+",Rs 0 ~ ,0,UTTAR PRADESH,Hamirpur
2933,RAKESH,IND,0,Graduate,32,"Rs 5,26,272 ~ 5 Lacs+","Rs 17,00,000 ~ 17 Lacs+",0,UTTAR PRADESH,Hamirpur
2934,RAM BIHARI,IND,0,10th Pass,36,"Rs 1,00,000 ~ 1 Lacs+","Rs 15,000 ~ 15 Thou+",0,UTTAR PRADESH,Hamirpur
2935,SURENDRA PAL SINGH,BJP,0,12th Pass,35,"Rs 4,73,803 ~ 4 Lacs+",Rs 0 ~ ,0,UTTAR PRADESH,Hamirpur
2936,SURESH KUMAR,IND,0,Graduate Professional,40,"Rs 10,98,000 ~ 10 Lacs+",Rs 0 ~ ,0,UTTAR PRADESH,Hamirpur
2937,YOGENDRA SINGH,IND,0,12th Pass,26,"Rs 75,200 ~ 75 Thou+",Rs 0 ~ ,0,UTTAR PRADESH,Hamirpur
2938,SURENDRA PRAKASH GOYAL   Winner ,INC,1,8th Pass,53,"Rs 61,64,616 ~ 61 Lacs+",Rs 0 ~ ,1,UTTAR PRADESH,Hapur
2939,ABDUL KARIM,MUL,0,5th Pass,48,"Rs 20,75,000 ~ 20 Lacs+","Rs 1,000 ~ 1 Thou+",0,UTTAR PRADESH,Hapur
2940,COL. TEJENDRA PAL TYAGI VEER CHAKRA,IND,0,Post Graduate,58,"Rs 47,75,100 ~ 47 Lacs+",Rs 0 ~ ,0,UTTAR PRADESH,Hapur
2941,DAYARAM  (HIJRA),IND,0,Illiterate,36,"Rs 75,000 ~ 75 Thou+",Rs 0 ~ ,0,UTTAR PRADESH,Hapur
2942,DR. MOHD IQBAL,NBNP,0,Not Given,47,"Rs 3,24,000 ~ 3 Lacs+",Rs 0 ~ ,0,UTTAR PRADESH,Hapur
2943,Geeta Tomar . (advocate),BKD,0,Graduate Professional,38,"Rs 19,83,362 ~ 19 Lacs+",Rs 0 ~ ,0,UTTAR PRADESH,Hapur
2944,KUNWAR AYYUB ALI,BSP,0,Post Graduate,38,"Rs 53,26,000 ~ 53 Lacs+","Rs 11,80,000 ~ 11 Lacs+",0,UTTAR PRADESH,Hapur
2945,MANJEET SINGH,IND,0,Not Given,52,"Rs 1,93,500 ~ 1 Lacs+",Rs 0 ~ ,0,UTTAR PRADESH,Hapur
2946,NAVEEN KUMAR GAUTAM,BRPP,0,Graduate,30,"Rs 34,000 ~ 34 Thou+",Rs 0 ~ ,0,UTTAR PRADESH,Hapur
2947,PRADEEP KUMAR,IJP,0,Graduate,41,"Rs 13,00,000 ~ 13 Lacs+",Rs 0 ~ ,0,UTTAR PRADESH,Hapur
2948,RAM KUMAR,IND,0,Not Given,45,"Rs 9,65,000 ~ 9 Lacs+","Rs 3,00,000 ~ 3 Lacs+",0,UTTAR PRADESH,Hapur
2949,RAMESH CHAND TOMAR,BJP,0,Doctorate,58,"Rs 79,48,654 ~ 79 Lacs+","Rs 6,38,638 ~ 6 Lacs+",0,UTTAR PRADESH,Hapur
2950,RANJEET,IND,0,12th Pass,63,"Rs 34,10,000 ~ 34 Lacs+","Rs 4,00,000 ~ 4 Lacs+",0,UTTAR PRADESH,Hapur
2951,TRILOK TYAGI,RLD,0,Graduate,52,"Rs 16,75,000 ~ 16 Lacs+",Rs 0 ~ ,0,UTTAR PRADESH,Hapur
2952,USMAN QURAISHI,IND,0,Illiterate,26,"Rs 40,000 ~ 40 Thou+",Rs 0 ~ ,0,UTTAR PRADESH,Hapur
2953,VIRENDRA TYAGI,IND,0,Graduate,35,"Rs 17,99,500 ~ 17 Lacs+","Rs 3,00,000 ~ 3 Lacs+",0,UTTAR PRADESH,Hapur
2954,USHA VERMA   Winner ,SP,0,Post Graduate,37,"Rs 9,76,000 ~ 9 Lacs+","Rs 2,00,000 ~ 2 Lacs+",1,UTTAR PRADESH,Hardoi
2955,ANITA VERMA,BJP,0,Not Given,36,"Rs 56,96,557 ~ 56 Lacs+","Rs 2,44,849 ~ 2 Lacs+",0,UTTAR PRADESH,Hardoi
2956,CHAND RAM,INC,0,Post Graduate,81,"Rs 96,88,321 ~ 96 Lacs+","Rs 2,51,665 ~ 2 Lacs+",0,UTTAR PRADESH,Hardoi
2957,SHIV PRASAD VERMA,BSP,0,10th Pass,54,"Rs 22,24,000 ~ 22 Lacs+",Rs 0 ~ ,0,UTTAR PRADESH,Hardoi
2958,KISHAN LAL DILER   Winner ,BJP,0,Not Given,80,"Rs 20,89,121 ~ 20 Lacs+",Rs 0 ~ ,1,UTTAR PRADESH,Hathras
2959,MUKESH KUMAR,INC,0,Not Given,46,"Rs 68,36,458 ~ 68 Lacs+","Rs 18,88,074 ~ 18 Lacs+",0,UTTAR PRADESH,Hathras
2960,RAM VIR SINGH BHAIYAJI,BSP,0,Not Given,40,"Rs 2,12,000 ~ 2 Lacs+",Rs 0 ~ ,0,UTTAR PRADESH,Hathras
2961,VIMLA PAL,SP,0,Not Given,52,"Rs 5,27,686 ~ 5 Lacs+","Rs 27,529 ~ 27 Thou+",0,UTTAR PRADESH,Hathras
2962,BHANU PRATAP SINGH VERMA   Winner ,BJP,1,Post Graduate,44,"Rs 4,46,550 ~ 4 Lacs+","Rs 1,14,460 ~ 1 Lacs+",1,UTTAR PRADESH,Jalaun
2963,BRIJ LAL KHABRI,BSP,0,Graduate Professional,44,"Rs 52,57,971 ~ 52 Lacs+","Rs 37,000 ~ 37 Thou+",0,UTTAR PRADESH,Jalaun
2964,COM. KANSHIRAM VERMA (BARAR),CPI(ML)(L),0,12th Pass,29,Nil,Rs 0 ~ ,0,UTTAR PRADESH,Jalaun
2965,GHANSHYAM KORI,SP,0,Graduate,31,"Rs 19,29,596 ~ 19 Lacs+",Rs 0 ~ ,0,UTTAR PRADESH,Jalaun
2966,JILEDAR SINGH DOHARE,IND,0,Graduate Professional,43,"Rs 1,40,600 ~ 1 Lacs+","Rs 30,000 ~ 30 Thou+",0,UTTAR PRADESH,Jalaun
2967,LAL DAS (BHANTE ANAND),IJP,0,Literate,77,"Rs 60,000 ~ 60 Thou+",Rs 0 ~ ,0,UTTAR PRADESH,Jalaun
2968,NATHURAM VERMA,INC,0,Not Given,57,"Rs 11,89,000 ~ 11 Lacs+",Rs 0 ~ ,0,UTTAR PRADESH,Jalaun
2969,RAGHUNATH PRASAD BHARTI (BARAR),AD,0,Graduate,54,"Rs 24,08,000 ~ 24 Lacs+",Rs 0 ~ ,0,UTTAR PRADESH,Jalaun
2970,RAJENDRA KORI,IND,0,10th Pass,31,"Rs 3,26,810 ~ 3 Lacs+",Rs 0 ~ ,0,UTTAR PRADESH,Jalaun
2971,RAJU,RSMD,0,Graduate,34,"Rs 2,50,500 ~ 2 Lacs+",Rs 0 ~ ,0,UTTAR PRADESH,Jalaun
2972,RAM SHANKAR,IND,0,8th Pass,48,"Rs 62,900 ~ 62 Thou+",Rs 0 ~ ,0,UTTAR PRADESH,Jalaun
2973,PRO. S.P SINGH BAGHEL   Winner ,SP,1,Post Graduate,43,"Rs 56,23,000 ~ 56 Lacs+","Rs 7,87,357 ~ 7 Lacs+",1,UTTAR PRADESH,Jalesar
2974,DESHRAJ,IND,1,8th Pass,45,"Rs 34,23,300 ~ 34 Lacs+",Rs 0 ~ ,0,UTTAR PRADESH,Jalesar
2975,DR. BHARAT SINGH BAGHEL,LP(S),0,Graduate,50,"Rs 5,88,003 ~ 5 Lacs+",Rs 0 ~ ,0,UTTAR PRADESH,Jalesar
2976,GREESH CHANDRA,IND,0,Post Graduate,48,"Rs 2,00,000 ~ 2 Lacs+",Rs 0 ~ ,0,UTTAR PRADESH,Jalesar
2977,PRATYENDRA PAL SINGH (PAPPU BHAIYA),BJP,0,Post Graduate,42,"Rs 26,22,585 ~ 26 Lacs+","Rs 2,70,000 ~ 2 Lacs+",0,UTTAR PRADESH,Jalesar
2978,PREMPAL,IND,0,Not Given,34,"Rs 31,35,000 ~ 31 Lacs+",Rs 0 ~ ,0,UTTAR PRADESH,Jalesar
2979,PUTTAN SINGH,IND,0,8th Pass,34,"Rs 13,50,000 ~ 13 Lacs+",Rs 0 ~ ,0,UTTAR PRADESH,Jalesar
2980,RAMESH CHANDRA KUSHWAH,RSMD,0,Graduate,29,"Rs 2,75,000 ~ 2 Lacs+",Rs 0 ~ ,0,UTTAR PRADESH,Jalesar
2981,SHAKOOR KHAN,NLP,0,5th Pass,53,"Rs 16,66,500 ~ 16 Lacs+",Rs 0 ~ ,0,UTTAR PRADESH,Jalesar
2982,SHIVRAJ SINGH YADAV,INC,0,Post Graduate,39,"Rs 40,72,678 ~ 40 Lacs+",Rs 0 ~ ,0,UTTAR PRADESH,Jalesar
2983,VIVEK KUMAR SHARMA,AD,0,10th Pass,25,"Rs 2,50,000 ~ 2 Lacs+",Rs 0 ~ ,0,UTTAR PRADESH,Jalesar
2984,PARASNATH YADAVA   Winner ,SP,0,12th Pass,57,"Rs 29,41,300 ~ 29 Lacs+",Rs 0 ~ ,1,UTTAR PRADESH,Jaunpur
2985,CHINMAYANAND,BJP,0,Doctorate,57,"Rs 23,88,533 ~ 23 Lacs+",Rs 0 ~ ,0,UTTAR PRADESH,Jaunpur
2986,DHANANJAY SINGH,LJNSP,9,Graduate,30,"Rs 10,07,900 ~ 10 Lacs+",Rs 0 ~ ,0,UTTAR PRADESH,Jaunpur
2987,Om Prakash Dubey (baba Dubey),BSP,2,10th Pass,39,"Rs 1,21,74,077 ~ 1 Crore+","Rs 6,24,769 ~ 6 Lacs+",0,UTTAR PRADESH,Jaunpur
2988,CHANDRAPAL SINGH YADAV   Winner ,SP,1,Post Graduate,47,"Rs 53,07,820 ~ 53 Lacs+",Rs 0 ~ ,1,UTTAR PRADESH,Jhansi
2989,BABU LAL KUSHWAHA,BSP,0,Graduate Professional,65,"Rs 32,48,050 ~ 32 Lacs+",Rs 0 ~ ,0,UTTAR PRADESH,Jhansi
2990,RAJENDRA AGNIHOTRI,BJP,1,Graduate,65,"Rs 10,37,000 ~ 10 Lacs+","Rs 17,71,697 ~ 17 Lacs+",0,UTTAR PRADESH,Jhansi
2991,RAJENDRA PRATAP URF RAJA BUNDELA,INC,1,Graduate,50,"Rs 5,03,601 ~ 5 Lacs+",Rs 0 ~ ,0,UTTAR PRADESH,Jhansi
2992,ANURADHA CHOUDHARY   Winner ,RLD,0,Graduate,43,"Rs 4,39,04,200 ~ 4 Crore+",Rs 0 ~ ,1,UTTAR PRADESH,Kairana
2993,AMARKANT RANA,BJP,0,Post Graduate,36,"Rs 68,93,843 ~ 68 Lacs+","Rs 7,63,139 ~ 7 Lacs+",0,UTTAR PRADESH,Kairana
2994,ANAND PAL,IND,0,Post Graduate,53,"Rs 18,60,000 ~ 18 Lacs+",Rs 0 ~ ,0,UTTAR PRADESH,Kairana
2995,ASHU SHARMA URF ASHWANI SHARMA,BJVP,0,Not Given,25,Nil,Rs 0 ~ ,0,UTTAR PRADESH,Kairana
2996,DILSHAD ALI,IND,0,Graduate Professional,48,"Rs 68,551 ~ 68 Thou+",Rs 0 ~ ,0,UTTAR PRADESH,Kairana
2997,GAYOOR,RPI,0,Illiterate,39,"Rs 1,28,310 ~ 1 Lacs+",Rs 0 ~ ,0,UTTAR PRADESH,Kairana
2998,HARENDRA,IND,0,Graduate Professional,53,"Rs 16,19,000 ~ 16 Lacs+",Rs 0 ~ ,0,UTTAR PRADESH,Kairana
2999,HARPAL SINGH,IND,0,8th Pass,53,"Rs 8,25,000 ~ 8 Lacs+",Rs 0 ~ ,0,UTTAR PRADESH,Kairana
3000,IJHARULHAQ,IND,0,8th Pass,30,"Rs 6,99,850 ~ 6 Lacs+",Rs 0 ~ ,0,UTTAR PRADESH,Kairana
3001,JAIPAL,IND,0,12th Pass,43,"Rs 20,000 ~ 20 Thou+",Rs 0 ~ ,0,UTTAR PRADESH,Kairana
3002,MUKESH,IND,0,10th Pass,34,Nil,Rs 0 ~ ,0,UTTAR PRADESH,Kairana
3003,NASEEM HAIDER,IND,0,Graduate Professional,31,"Rs 76,000 ~ 76 Thou+",Rs 0 ~ ,0,UTTAR PRADESH,Kairana
3004,OMPAL,IND,0,8th Pass,48,"Rs 6,11,150 ~ 6 Lacs+",Rs 0 ~ ,0,UTTAR PRADESH,Kairana
3005,PHALKUMAR,IND,0,10th Pass,42,"Rs 41,000 ~ 41 Thou+",Rs 0 ~ ,0,UTTAR PRADESH,Kairana
3006,RADHESH KUMAR URF PAPPU,IJP,0,Graduate,37,"Rs 20,66,453 ~ 20 Lacs+",Rs 0 ~ ,0,UTTAR PRADESH,Kairana
3007,RAGHURAJ SINGH,BVP,0,5th Pass,45,"Rs 30,12,700 ~ 30 Lacs+",Rs 0 ~ ,0,UTTAR PRADESH,Kairana
3008,RAVINDRA KUMAR,IND,0,8th Pass,45,"Rs 11,30,000 ~ 11 Lacs+",Rs 0 ~ ,0,UTTAR PRADESH,Kairana
3009,SHAHEEN,IND,0,Graduate,29,"Rs 4,19,500 ~ 4 Lacs+",Rs 0 ~ ,0,UTTAR PRADESH,Kairana
3010,SHAHNAWAZ,BSP,5,Post Graduate,30,"Rs 1,79,14,519 ~ 1 Crore+",Rs 0 ~ ,0,UTTAR PRADESH,Kairana
3011,SHIMLA URF SHIMLA KASHYAP,IND,0,Illiterate,36,Nil,Rs 0 ~ ,0,UTTAR PRADESH,Kairana
3012,SHORAJ SINGH,IND,0,Graduate,35,"Rs 1,45,000 ~ 1 Lacs+",Rs 0 ~ ,0,UTTAR PRADESH,Kairana
3013,SUBHASH CHAND MAHESHWARI,INC,0,Post Graduate,62,"Rs 4,55,71,430 ~ 4 Crore+","Rs 14,21,400 ~ 14 Lacs+",0,UTTAR PRADESH,Kairana
3014,SUMAN CH.,IND,0,Graduate,53,"Rs 6,22,000 ~ 6 Lacs+",Rs 0 ~ ,0,UTTAR PRADESH,Kairana
3015,SURESH,LP(S),0,12th Pass,33,"Rs 2,45,809 ~ 2 Lacs+",Rs 0 ~ ,0,UTTAR PRADESH,Kairana
3016,UMA KASHYAP,BKD,0,12th Pass,35,"Rs 10,34,193 ~ 10 Lacs+",Rs 0 ~ ,0,UTTAR PRADESH,Kairana
3017,YOGESH,IND,0,Post Graduate,25,Nil,Rs 0 ~ ,0,UTTAR PRADESH,Kairana
3018,BENI PRASAD VERMA   Winner ,SP,0,Graduate Professional,63,"Rs 41,12,560 ~ 41 Lacs+",Rs 0 ~ ,1,UTTAR PRADESH,Kaiserganj
3019,ARIF MOHAMMAD KHAN,BJP,0,Graduate,51,"Rs 1,05,00,000 ~ 1 Crore+",Rs 0 ~ ,0,UTTAR PRADESH,Kaiserganj
3020,FARID MAHFOOZ KI,BSP,0,Post Graduate,57,"Rs 20,11,852 ~ 20 Lacs+","Rs 4,61,922 ~ 4 Lacs+",0,UTTAR PRADESH,Kaiserganj
3021,GYANENDRA PRATAP SINGH,INC,0,Post Graduate,45,"Rs 68,01,957 ~ 68 Lacs+",Rs 0 ~ ,0,UTTAR PRADESH,Kaiserganj
3022,AKHILESH YADAV   Winner ,SP,0,Post Graduate,31,"Rs 2,31,42,705 ~ 2 Crore+",Rs 0 ~ ,1,UTTAR PRADESH,Kannauj
3023,RAMANAND YADAV,BJP,2,Graduate,41,"Rs 11,65,500 ~ 11 Lacs+",Rs 0 ~ ,0,UTTAR PRADESH,Kannauj
3024,TH. RAJESH SINGH,BSP,3,Post Graduate,37,"Rs 76,71,000 ~ 76 Lacs+",Rs 0 ~ ,0,UTTAR PRADESH,Kannauj
3025,VINAY KUMAR SHUKLA,INC,0,Post Graduate,42,"Rs 1,04,10,753 ~ 1 Crore+","Rs 8,05,000 ~ 8 Lacs+",0,UTTAR PRADESH,Kannauj
3026,SHRIPRAKASH JAISWAL   Winner ,INC,0,10th Pass,59,"Rs 1,91,27,260 ~ 1 Crore+",Rs 0 ~ ,1,UTTAR PRADESH,Kanpur
3027,AJEET MOHAN,IND,0,Post Graduate,49,"Rs 62,70,870 ~ 62 Lacs+","Rs 2,78,945 ~ 2 Lacs+",0,UTTAR PRADESH,Kanpur
3028,ANUBHAV,BSP,2,Graduate,26,"Rs 45,000 ~ 45 Thou+",Rs 0 ~ ,0,UTTAR PRADESH,Kanpur
3029,CHANDRA PRAKASH,ABHM,0,12th Pass,38,"Rs 50,53,000 ~ 50 Lacs+",Rs 0 ~ ,0,UTTAR PRADESH,Kanpur
3030,CHANDRAMANI,IND,0,Graduate,41,"Rs 11,86,380 ~ 11 Lacs+",Rs 0 ~ ,0,UTTAR PRADESH,Kanpur
3031,HAJI MUSHTAQ SOLANKI,SP,0,Literate,49,"Rs 1,28,05,719 ~ 1 Crore+",Rs 0 ~ ,0,UTTAR PRADESH,Kanpur
3032,JAGANNATH MISTRI,IND,0,8th Pass,61,"Rs 5,10,000 ~ 5 Lacs+",Rs 0 ~ ,0,UTTAR PRADESH,Kanpur
3033,MANOHAR LAL,IND,0,8th Pass,38,"Rs 50,000 ~ 50 Thou+",Rs 0 ~ ,0,UTTAR PRADESH,Kanpur
3034,MOHD. HANIM ALIS KINNER RAMKALI,IND,0,Illiterate,50,"Rs 2,30,000 ~ 2 Lacs+",Rs 0 ~ ,0,UTTAR PRADESH,Kanpur
3035,RAM RATAN,RSBP,0,10th Pass,65,"Rs 4,93,000 ~ 4 Lacs+",Rs 0 ~ ,0,UTTAR PRADESH,Kanpur
3036,RAVI SHANKAR BALMIKI,IND,0,5th Pass,29,"Rs 57,000 ~ 57 Thou+",Rs 0 ~ ,0,UTTAR PRADESH,Kanpur
3037,SANJEEV PANDEY,BSDP,0,Graduate Professional,30,"Rs 3,50,000 ~ 3 Lacs+",Rs 0 ~ ,0,UTTAR PRADESH,Kanpur
3038,SAROJ RAHI,IND,0,5th Pass,37,"Rs 11,424 ~ 11 Thou+",Rs 0 ~ ,0,UTTAR PRADESH,Kanpur
3039,SATYA DEV PACHAURI,BJP,0,Graduate,56,"Rs 92,66,423 ~ 92 Lacs+","Rs 1,32,540 ~ 1 Lacs+",0,UTTAR PRADESH,Kanpur
3040,SUBHASHINI ALI,CPM,0,Post Graduate,57,"Rs 73,90,120 ~ 73 Lacs+","Rs 54,245 ~ 54 Thou+",0,UTTAR PRADESH,Kanpur
3041,SUNIL PATEL,AD,0,Post Graduate,29,"Rs 1,39,890 ~ 1 Lacs+",Rs 0 ~ ,0,UTTAR PRADESH,Kanpur
3042,BHALCHANDRA YADAVA   Winner ,BSP,10,Graduate,40,"Rs 6,51,000 ~ 6 Lacs+","Rs 2,60,630 ~ 2 Lacs+",1,UTTAR PRADESH,Khalilabad
3043,BABOO RAM,IND,1,Not Given,41,"Rs 1,00,000 ~ 1 Lacs+",Rs 0 ~ ,0,UTTAR PRADESH,Khalilabad
3044,BHAGWAN DAS,IND,0,8th Pass,36,"Rs 1,50,000 ~ 1 Lacs+",Rs 0 ~ ,0,UTTAR PRADESH,Khalilabad
3045,BHISHMA SHANKAR TIWARI ALIAS KUSHAL TIWARI,SP,0,12th Pass,38,"Rs 1,61,50,842 ~ 1 Crore+",Rs 0 ~ ,0,UTTAR PRADESH,Khalilabad
3046,GABBOO,IND,0,Not Given,58,"Rs 1,10,000 ~ 1 Lacs+",Rs 0 ~ ,0,UTTAR PRADESH,Khalilabad
3047,KESHAVA RAM,IND,0,Literate,43,"Rs 1,00,000 ~ 1 Lacs+",Rs 0 ~ ,0,UTTAR PRADESH,Khalilabad
3048,MOHAMMAD ARSHAD KHAN,National Loktantrik Party,0,Graduate,40,"Rs 1,10,211 ~ 1 Lacs+","Rs 1,00,000 ~ 1 Lacs+",0,UTTAR PRADESH,Khalilabad
3049,RADHE SHYAM PATEL,AD,0,10th Pass,41,"Rs 4,77,000 ~ 4 Lacs+",Rs 0 ~ ,0,UTTAR PRADESH,Khalilabad
3050,RAM PRASAD CHAUDHARY,BJP,1,Others,53,"Rs 61,25,000 ~ 61 Lacs+","Rs 1,38,000 ~ 1 Lacs+",0,UTTAR PRADESH,Khalilabad
3051,RAMCHET CHAURASIA,IND,0,12th Pass,42,"Rs 2,50,000 ~ 2 Lacs+",Rs 0 ~ ,0,UTTAR PRADESH,Khalilabad
3052,SHIVPUJAN ARYA,IND,0,12th Pass,46,"Rs 1,25,500 ~ 1 Lacs+",Rs 0 ~ ,0,UTTAR PRADESH,Khalilabad
3053,RAVI PRAKASH VERMA   Winner ,SP,0,Graduate Professional,44,"Rs 29,16,963 ~ 29 Lacs+","Rs 2,46,079 ~ 2 Lacs+",1,UTTAR PRADESH,Kheri
3054,DAUD AHMAD,BSP,0,10th Pass,36,"Rs 32,97,068 ~ 32 Lacs+","Rs 6,15,190 ~ 6 Lacs+",0,UTTAR PRADESH,Kheri
3055,HANSRAM PATEL,AD,0,10th Pass,44,"Rs 1,37,500 ~ 1 Lacs+",Rs 0 ~ ,0,UTTAR PRADESH,Kheri
3056,HARISH KUMAR GUPTA,IND,0,12th Pass,45,"Rs 15,50,500 ~ 15 Lacs+","Rs 7,15,553 ~ 7 Lacs+",0,UTTAR PRADESH,Kheri
3057,JAGDESH JAISAWAL,IND,0,12th Pass,48,"Rs 10,000 ~ 10 Thou+",Rs 0 ~ ,0,UTTAR PRADESH,Kheri
3058,JITENDRA,IND,0,Post Graduate,27,"Rs 1,02,500 ~ 1 Lacs+",Rs 0 ~ ,0,UTTAR PRADESH,Kheri
3059,KESARI,IND,0,Not Given,41,Nil,Rs 0 ~ ,0,UTTAR PRADESH,Kheri
3060,NARESH SINGH BHADORIYA,IND,0,Graduate Professional,40,"Rs 5,30,855 ~ 5 Lacs+",Rs 0 ~ ,0,UTTAR PRADESH,Kheri
3061,OM PRAKASH VERMA,IND,0,12th Pass,28,"Rs 3,00,000 ~ 3 Lacs+",Rs 0 ~ ,0,UTTAR PRADESH,Kheri
3062,RAI SINGH,INC,0,Post Graduate,60,"Rs 65,77,000 ~ 65 Lacs+","Rs 19,38,000 ~ 19 Lacs+",0,UTTAR PRADESH,Kheri
3063,SANJAY PASI,RSBP,0,Post Graduate,26,"Rs 1,32,800 ~ 1 Lacs+",Rs 0 ~ ,0,UTTAR PRADESH,Kheri
3064,SHIV PRASAD VERMA,IND,0,Post Graduate,38,"Rs 1,75,000 ~ 1 Lacs+",Rs 0 ~ ,0,UTTAR PRADESH,Kheri
3065,SUKHRAJIYA DEVI (ALIAS) SUKHRANI,IND,0,Literate,42,"Rs 1,36,500 ~ 1 Lacs+",Rs 0 ~ ,0,UTTAR PRADESH,Kheri
