Sno,Candidate,Party,Criminal Cases,Education,Age,Total Assets,Liabilities,Winner,State,Constituency
6693,DR. AKHILESH DAS GUPTA,BSP, 1 ,Doctorate,48,"Rs 52,74,90,020 ~ 52 Crore+","Rs 21,90,715 ~ 21 Lacs+",0,UTTAR PRADESH,Lucknow
6694,DR.KHAN MOHMAD ATIF,MMUP,0,Doctorate,64,"Rs 47,00,000 ~ 47 Lacs+",Rs 0 ~ ,0,UTTAR PRADESH,Lucknow
6695,GIRISH CHANDRA SRIVASTAV,IND,0,12th Pass,62,"Rs 29,01,500 ~ 29 Lacs+",Rs 0 ~ ,0,UTTAR PRADESH,Lucknow
6696,HARJEET SINGH,IND,0,12th Pass,48,"Rs 9,54,000 ~ 9 Lacs+","Rs 22,00,000 ~ 22 Lacs+",0,UTTAR PRADESH,Lucknow
6697,JUGUNU RANJAN,JANS,0,Graduate,47,"Rs 20,90,000 ~ 20 Lacs+",Rs 0 ~ ,0,UTTAR PRADESH,Lucknow
6698,K.C. KARDAM,IND,0,Post Graduate,65,"Rs 40,92,245 ~ 40 Lacs+",Rs 0 ~ ,0,UTTAR PRADESH,Lucknow
6699,KAMAL CHANDRA,GGP,0,Graduate,39,"Rs 40,91,000 ~ 40 Lacs+",Rs 0 ~ ,0,UTTAR PRADESH,Lucknow
6700,KEDAR MAL AGRAWAL,IND,0,Literate,55,"Rs 60,356 ~ 60 Thou+",Rs 0 ~ ,0,UTTAR PRADESH,Lucknow
6701,MOHD. IRSHAD,NBNP,0,Not Given,40,"Rs 1,00,000 ~ 1 Lacs+",Rs 0 ~ ,0,UTTAR PRADESH,Lucknow
6702,MURLI PRASAD,RTKP,0,Literate,56,"Rs 1,06,430 ~ 1 Lacs+",Rs 0 ~ ,0,UTTAR PRADESH,Lucknow
6703,MUSTAQ KHAN,IJP,0,Not Given,38,"Rs 42,000 ~ 42 Thou+",Rs 0 ~ ,0,UTTAR PRADESH,Lucknow
6704,NAFISA ALI SODHI,SP, 2 ,Not Given,52,"Rs 4,94,20,475 ~ 4 Crore+",Rs 0 ~ ,0,UTTAR PRADESH,Lucknow
6705,NAND KUMAR LODHI RAJPOOT,BGD,0,Graduate,44,"Rs 40,000 ~ 40 Thou+",Rs 0 ~ ,0,UTTAR PRADESH,Lucknow
6706,NITIN DWIVEDI,IND,0,12th Pass,25,"Rs 1,35,893 ~ 1 Lacs+","Rs 4,11,346 ~ 4 Lacs+",0,UTTAR PRADESH,Lucknow
6707,PADAM CHANDRA GUPTA,IND,0,Post Graduate,35,"Rs 45,000 ~ 45 Thou+","Rs 1,08,720 ~ 1 Lacs+",0,UTTAR PRADESH,Lucknow
6708,PRAVEEN KUMAR MISHRA,EKSP,0,10th Pass,32,"Rs 1,10,000 ~ 1 Lacs+",Rs 0 ~ ,0,UTTAR PRADESH,Lucknow
6709,RADHEYSHYAM,IND,0,8th Pass,37,"Rs 7,58,000 ~ 7 Lacs+",Rs 0 ~ ,0,UTTAR PRADESH,Lucknow
6710,RAJESH KUMAR,IND, 1 ,8th Pass,25,"Rs 16,000 ~ 16 Thou+",Rs 0 ~ ,0,UTTAR PRADESH,Lucknow
6711,RAJESH KUMAR NAITHANI,IND,0,Graduate,35,"Rs 5,08,711 ~ 5 Lacs+",Rs 0 ~ ,0,UTTAR PRADESH,Lucknow
6712,RAJESH KUMAR PANDEY,AITC,0,12th Pass,40,"Rs 92,000 ~ 92 Thou+",Rs 0 ~ ,0,UTTAR PRADESH,Lucknow
6713,RAJIV RANJAN TIWARI @ RAJ BIHARI,IND,0,Post Graduate,29,"Rs 96,118 ~ 96 Thou+",Rs 0 ~ ,0,UTTAR PRADESH,Lucknow
6714,RAM KUMAR SHUKLA,IND,0,Graduate,62,"Rs 20,65,000 ~ 20 Lacs+",Rs 0 ~ ,0,UTTAR PRADESH,Lucknow
6715,RAVI SHANKAR BHARAT,BPD,0,Post Graduate,28,"Rs 50,000 ~ 50 Thou+",Rs 0 ~ ,0,UTTAR PRADESH,Lucknow
6716,RITA BAHUGUNA JOSHI,INC,0,Doctorate,59,"Rs 1,60,29,707 ~ 1 Crore+",Rs 0 ~ ,0,UTTAR PRADESH,Lucknow
6717,S.R.DARAPURI,IND,0,Graduate,65,"Rs 46,84,000 ~ 46 Lacs+","Rs 2,745 ~ 2 Thou+",0,UTTAR PRADESH,Lucknow
6718,SEHNAAZ SIDRAT,IND,0,Post Graduate,48,"Rs 5,78,684 ~ 5 Lacs+","Rs 1,00,000 ~ 1 Lacs+",0,UTTAR PRADESH,Lucknow
6719,SUKHVEER SINGH,IND,0,10th Pass,41,"Rs 71,01,829 ~ 71 Lacs+",Rs 0 ~ ,0,UTTAR PRADESH,Lucknow
6720,SUMAN LATA DIXIT,IND,0,Post Graduate,53,"Rs 18,000 ~ 18 Thou+","Rs 2,50,000 ~ 2 Lacs+",0,UTTAR PRADESH,Lucknow
6721,ZUBAIR AHMAD,IND,0,Others,32,"Rs 1,00,000 ~ 1 Lacs+",Rs 0 ~ ,0,UTTAR PRADESH,Lucknow
6722,TUFANI SAROJ   Winner ,SP,0,Graduate,48,"Rs 53,36,133 ~ 53 Lacs+",Rs 0 ~ ,1,UTTAR PRADESH,Machhlishahr
6723,BALJIT,IND,0,Post Graduate,59,"Rs 8,31,000 ~ 8 Lacs+","Rs 1,56,000 ~ 1 Lacs+",0,UTTAR PRADESH,Machhlishahr
6724,DINESH KUMAR,IND,0,Post Graduate,31,"Rs 23,908 ~ 23 Thou+",Rs 0 ~ ,0,UTTAR PRADESH,Machhlishahr
6725,KAMLA KANT GAUTAM (K.K. GAUTAM),BSP, 1 ,Graduate Professional,51,"Rs 28,65,000 ~ 28 Lacs+",Rs 0 ~ ,0,UTTAR PRADESH,Machhlishahr
6726,KRISHNA SEWAK SONKER,JPS,0,Not Given,48,"Rs 59,50,000 ~ 59 Lacs+",Rs 0 ~ ,0,UTTAR PRADESH,Machhlishahr
6727,RAJ BAHADUR,INC,0,Graduate Professional,66,"Rs 11,06,152 ~ 11 Lacs+",Rs 0 ~ ,0,UTTAR PRADESH,Machhlishahr
6728,RAM CHARITRA,AD,0,12th Pass,41,"Rs 33,05,000 ~ 33 Lacs+",Rs 0 ~ ,0,UTTAR PRADESH,Machhlishahr
6729,RAM DAWAR GAUTAM,IND,0,Not Given,41,"Rs 5,83,066 ~ 5 Lacs+",Rs 0 ~ ,0,UTTAR PRADESH,Machhlishahr
6730,SHEOMURAT RAM,GGP,0,Post Graduate,71,"Rs 6,11,760 ~ 6 Lacs+",Rs 0 ~ ,0,UTTAR PRADESH,Machhlishahr
6731,SHYAM BIHARI KANNAUJIYA,IND,0,Not Given,39,"Rs 3,00,000 ~ 3 Lacs+",Rs 0 ~ ,0,UTTAR PRADESH,Machhlishahr
6732,SOHAN,IND, 3 ,Not Given,46,"Rs 6,85,000 ~ 6 Lacs+","Rs 8,66,956 ~ 8 Lacs+",0,UTTAR PRADESH,Machhlishahr
6733,SUKHRAJ DINKAR,RSP,0,Post Graduate,51,"Rs 8,42,000 ~ 8 Lacs+",Rs 0 ~ ,0,UTTAR PRADESH,Machhlishahr
6734,SUSHMA,RAD,0,Not Given,29,"Rs 63,399 ~ 63 Thou+",Rs 0 ~ ,0,UTTAR PRADESH,Machhlishahr
6735,VIDYASAGAR SONKER,BJP,0,Graduate Professional,48,"Rs 45,07,815 ~ 45 Lacs+","Rs 3,20,000 ~ 3 Lacs+",0,UTTAR PRADESH,Machhlishahr
6736,VIJAYEE RAM,Ambedkar Samaj Party,0,Post Graduate,38,"Rs 50,000 ~ 50 Thou+",Rs 0 ~ ,0,UTTAR PRADESH,Machhlishahr
6737,VINOD KUMAR,IND,0,12th Pass,40,"Rs 1,55,000 ~ 1 Lacs+",Rs 0 ~ ,0,UTTAR PRADESH,Machhlishahr
6738,ABDUR URF ANSARI,NLHP,0,Post Graduate,45,"Rs 23,67,000 ~ 23 Lacs+",Rs 0 ~ ,1,UTTAR PRADESH,Maharajganj
6739,AJEET MANI,SP,0,Doctorate,41,"Rs 1,97,09,687 ~ 1 Crore+","Rs 6,75,417 ~ 6 Lacs+",0,UTTAR PRADESH,Maharajganj
6740,CHAUDHARY SANJAY SINGH PATEL,IND,0,Not Given,28,Nil,Rs 0 ~ ,0,UTTAR PRADESH,Maharajganj
6741,DILIP KUMAR,IND,0,Not Given,28,"Rs 2,64,500 ~ 2 Lacs+",Rs 0 ~ ,0,UTTAR PRADESH,Maharajganj
6742,GANESH SHANKAR PANDEY,BSP,0,Graduate,51,"Rs 1,55,48,924 ~ 1 Crore+","Rs 6,62,717 ~ 6 Lacs+",0,UTTAR PRADESH,Maharajganj
6743,HANUMAN,IND,0,Not Given,51,"Rs 6,47,860 ~ 6 Lacs+",Rs 0 ~ ,0,UTTAR PRADESH,Maharajganj
6744,LAL BIHARI,IND,0,8th Pass,42,"Rs 10,56,500 ~ 10 Lacs+",Rs 0 ~ ,0,UTTAR PRADESH,Maharajganj
6745,OMPRAKASH CHATURVEDI,IND,0,Not Given,63,"Rs 17,51,310 ~ 17 Lacs+","Rs 4,447 ~ 4 Thou+",0,UTTAR PRADESH,Maharajganj
6746,PANKAJ CHAUDHARY,BJP,0,12th Pass,39,"Rs 4,37,54,559 ~ 4 Crore+","Rs 16,59,000 ~ 16 Lacs+",0,UTTAR PRADESH,Maharajganj
6747,PAWAN KUMAR,RPI(A),0,8th Pass,39,"Rs 2,57,11,000 ~ 2 Crore+","Rs 37,67,909 ~ 37 Lacs+",0,UTTAR PRADESH,Maharajganj
6748,RAM KISHUN NISHAD,SBSP,0,12th Pass,52,"Rs 4,30,000 ~ 4 Lacs+",Rs 0 ~ ,0,UTTAR PRADESH,Maharajganj
6749,RAM NIVAS,IND,0,10th Pass,37,"Rs 2,06,000 ~ 2 Lacs+",Rs 0 ~ ,0,UTTAR PRADESH,Maharajganj
6750,SATYA NARAYAN URF SATNARAYAN,BEP,0,5th Pass,58,"Rs 1,00,000 ~ 1 Lacs+",Rs 0 ~ ,0,UTTAR PRADESH,Maharajganj
6751,SHYAM SUNDER DAS CHAURASIA,IND, 1 ,8th Pass,28,"Rs 10,35,000 ~ 10 Lacs+","Rs 1,19,919 ~ 1 Lacs+",0,UTTAR PRADESH,Maharajganj
6752,MULAYAM SINGH YADAV   Winner ,SP,0,Post Graduate,69,"Rs 2,23,99,320 ~ 2 Crore+","Rs 2,43,842 ~ 2 Lacs+",1,UTTAR PRADESH,Mainpuri
6753,ABADHESH SHAKYA,RSMD,0,10th Pass,41,"Rs 12,30,200 ~ 12 Lacs+",Rs 0 ~ ,0,UTTAR PRADESH,Mainpuri
6754,AJAY KUMAR SINGH,IND,0,Graduate,51,"Rs 40,000 ~ 40 Thou+","Rs 3,400 ~ 3 Thou+",0,UTTAR PRADESH,Mainpuri
6755,GENDA LAL PAL,RALP,0,10th Pass,56,"Rs 8,25,000 ~ 8 Lacs+",Rs 0 ~ ,0,UTTAR PRADESH,Mainpuri
6756,HAKIM SINGH YADAV,CPI,0,Graduate Professional,65,"Rs 41,75,000 ~ 41 Lacs+","Rs 1,20,000 ~ 1 Lacs+",0,UTTAR PRADESH,Mainpuri
6757,KARUNA NIDHI PANDEY,KKJHS,0,Post Graduate,46,"Rs 4,87,001 ~ 4 Lacs+",Rs 0 ~ ,0,UTTAR PRADESH,Mainpuri
6758,MAN SINGH KASHYAP,Lok Dal,0,Graduate,53,"Rs 11,66,395 ~ 11 Lacs+",Rs 0 ~ ,0,UTTAR PRADESH,Mainpuri
6759,PRAVEEN YADAV,Mahan Dal,0,Graduate,40,"Rs 43,78,038 ~ 43 Lacs+","Rs 2,76,515 ~ 2 Lacs+",0,UTTAR PRADESH,Mainpuri
6760,RAJVIR SINGH,NDPF,0,12th Pass,43,"Rs 20,68,000 ~ 20 Lacs+",Rs 0 ~ ,0,UTTAR PRADESH,Mainpuri
6761,RAVINDRA SINGH,RWS,0,Post Graduate,69,"Rs 17,85,000 ~ 17 Lacs+",Rs 0 ~ ,0,UTTAR PRADESH,Mainpuri
6762,SACHCHIDA NAND,IND,0,Graduate,57,"Rs 29,07,490 ~ 29 Lacs+",Rs 0 ~ ,0,UTTAR PRADESH,Mainpuri
6763,SARVESH,JPS,0,12th Pass,31,"Rs 7,30,000 ~ 7 Lacs+",Rs 0 ~ ,0,UTTAR PRADESH,Mainpuri
6764,TRIPTI SHAKYA,BJP, 1 ,Graduate,31,"Rs 28,14,584 ~ 28 Lacs+",Rs 0 ~ ,0,UTTAR PRADESH,Mainpuri
6765,VINAY SHAKYA,BSP, 1 ,Post Graduate,38,"Rs 95,30,440 ~ 95 Lacs+","Rs 9,00,000 ~ 9 Lacs+",0,UTTAR PRADESH,Mainpuri
6766,YOGENDRA SINGH,IJP,0,12th Pass,41,"Rs 12,40,000 ~ 12 Lacs+",Rs 0 ~ ,0,UTTAR PRADESH,Mainpuri
6767,JAYANT K SINGH   Winner ,RLD, 1 ,Post Graduate,30,"Rs 3,02,04,219 ~ 3 Crore+","Rs 2,88,327 ~ 2 Lacs+",1,UTTAR PRADESH,Mathura
6768,ASHRAF ALI,NLHP,0,12th Pass,34,"Rs 61,79,564 ~ 61 Lacs+",Rs 0 ~ ,0,UTTAR PRADESH,Mathura
6769,BABU LAL SHARMA,IND,0,Post Graduate,70,"Rs 55,000 ~ 55 Thou+",Rs 0 ~ ,0,UTTAR PRADESH,Mathura
6770,DEVENDRA,RALP,0,Graduate Professional,27,"Rs 2,62,000 ~ 2 Lacs+",Rs 0 ~ ,0,UTTAR PRADESH,Mathura
6771,FAKKAR BABA,IND,0,10th Pass,64,"Rs 12,000 ~ 12 Thou+",Rs 0 ~ ,0,UTTAR PRADESH,Mathura
6772,GOPAL SAINI,IND,0,5th Pass,25,"Rs 54,000 ~ 54 Thou+",Rs 0 ~ ,0,UTTAR PRADESH,Mathura
6773,HEERA SINGH,NELU,0,Not Given,44,"Rs 5,50,000 ~ 5 Lacs+",Rs 0 ~ ,0,UTTAR PRADESH,Mathura
6774,JAGDISH,IND,0,10th Pass,34,"Rs 16,34,000 ~ 16 Lacs+","Rs 3,31,000 ~ 3 Lacs+",0,UTTAR PRADESH,Mathura
6775,JAI PRAKASH,IND,0,Graduate Professional,35,"Rs 2,14,500 ~ 2 Lacs+",Rs 0 ~ ,0,UTTAR PRADESH,Mathura
6776,MANVENDRA SINGH,INC,0,12th Pass,62,"Rs 1,49,59,430 ~ 1 Crore+","Rs 16,49,007 ~ 16 Lacs+",0,UTTAR PRADESH,Mathura
6777,PITAM SINGH,IND,0,Graduate,72,"Rs 94,68,000 ~ 94 Lacs+",Rs 0 ~ ,0,UTTAR PRADESH,Mathura
6778,PRAMOD KUMAR PACHAURI,IND,0,Graduate,41,"Rs 81,34,000 ~ 81 Lacs+",Rs 0 ~ ,0,UTTAR PRADESH,Mathura
6779,SHYAM SUNDAR,IND,0,10th Pass,31,"Rs 28,00,500 ~ 28 Lacs+",Rs 0 ~ ,0,UTTAR PRADESH,Mathura
6780,SHYAM SUNDER SHARMA,BSP,0,Post Graduate,57,"Rs 3,25,57,287 ~ 3 Crore+",Rs 0 ~ ,0,UTTAR PRADESH,Mathura
6781,VINOD,IND,0,Graduate Professional,41,"Rs 61,430 ~ 61 Thou+",Rs 0 ~ ,0,UTTAR PRADESH,Mathura
6782,YADRAM PANKAJ,BSP(K), 2 ,10th Pass,56,"Rs 50,38,200 ~ 50 Lacs+",Rs 0 ~ ,0,UTTAR PRADESH,Mathura
6783,RAJENDRA AGARWAL   Winner ,BJP,0,Post Graduate,59,"Rs 21,21,825 ~ 21 Lacs+","Rs 3,15,620 ~ 3 Lacs+",1,UTTAR PRADESH,Meerut
6784,AJAY AGARWAL,Samajwadi Janata Party (Rashtriya),0,Graduate Professional,44,"Rs 3,34,25,000 ~ 3 Crore+","Rs 25,487 ~ 25 Thou+",0,UTTAR PRADESH,Meerut
6785,ANIL KUMAR SUBHASH,IND, 2 ,Post Graduate,48,"Rs 16,00,000 ~ 16 Lacs+",Rs 0 ~ ,0,UTTAR PRADESH,Meerut
6786,ARUN KUMAR JAIN,NCP, 2 ,Graduate,57,"Rs 8,05,000 ~ 8 Lacs+",Rs 0 ~ ,0,UTTAR PRADESH,Meerut
6787,ATUL TYAGI,IND,0,Graduate,49,"Rs 1,69,80,000 ~ 1 Crore+",Rs 0 ~ ,0,UTTAR PRADESH,Meerut
6788,BHARAT BHUSAN,IND, 1 ,12th Pass,44,"Rs 5,389 ~ 5 Thou+",Rs 0 ~ ,0,UTTAR PRADESH,Meerut
6789,DARA SINGH,IND,0,10th Pass,39,"Rs 3,60,486 ~ 3 Lacs+","Rs 6,00,000 ~ 6 Lacs+",0,UTTAR PRADESH,Meerut
6790,DR. HARI SINGH AZAD,Akhil Bharatiya Loktantra Party,0,5th Pass,65,"Rs 55,600 ~ 55 Thou+",Rs 0 ~ ,0,UTTAR PRADESH,Meerut
6791,DR. SURENDAR KUMAR KHATRI,IND,0,Doctorate,61,"Rs 27,24,696 ~ 27 Lacs+","Rs 23,68,455 ~ 23 Lacs+",0,UTTAR PRADESH,Meerut
6792,JENESHWAR PRASHAD SHARMA,RVNP,0,12th Pass,60,"Rs 12,46,500 ~ 12 Lacs+",Rs 0 ~ ,0,UTTAR PRADESH,Meerut
6793,KHALID AHMAD,IND,0,8th Pass,28,"Rs 20,000 ~ 20 Thou+",Rs 0 ~ ,0,UTTAR PRADESH,Meerut
6794,KRISHNA KUMAR GARG,IND,0,Graduate,59,"Rs 2,27,79,406 ~ 2 Crore+","Rs 50,000 ~ 50 Thou+",0,UTTAR PRADESH,Meerut
6795,KRISHNA PAL,IND,0,10th Pass,28,"Rs 78,896 ~ 78 Thou+",Rs 0 ~ ,0,UTTAR PRADESH,Meerut
6796,LOHARI,IND,0,Literate,50,"Rs 5,58,000 ~ 5 Lacs+",Rs 0 ~ ,0,UTTAR PRADESH,Meerut
6797,MALOOK NAGAR,BSP,0,Graduate,43,"Rs 85,31,65,000 ~ 85 Crore+",Rs 0 ~ ,0,UTTAR PRADESH,Meerut
6798,MOH. SHAHID,IND,0,5th Pass,40,"Rs 4,31,29,067 ~ 4 Crore+",Rs 0 ~ ,0,UTTAR PRADESH,Meerut
6799,MUGHIS AHMAD GILANI,CPI, 1 ,Post Graduate,53,"Rs 4,43,463 ~ 4 Lacs+","Rs 2,22,000 ~ 2 Lacs+",0,UTTAR PRADESH,Meerut
6800,RAJENDRA SHARMA,INC,0,Graduate Professional,61,"Rs 1,00,11,281 ~ 1 Crore+","Rs 3,50,000 ~ 3 Lacs+",0,UTTAR PRADESH,Meerut
6801,RAJENDRA SINGH YADAV,IND,0,10th Pass,50,"Rs 1,00,000 ~ 1 Lacs+",Rs 0 ~ ,0,UTTAR PRADESH,Meerut
6802,RAJESH KUMAR,IJP,0,10th Pass,42,"Rs 10,32,257 ~ 10 Lacs+","Rs 2,90,000 ~ 2 Lacs+",0,UTTAR PRADESH,Meerut
6803,RAJKUMAR TYAGI,ABHM,0,Graduate,38,"Rs 72,10,000 ~ 72 Lacs+","Rs 23,68,455 ~ 23 Lacs+",0,UTTAR PRADESH,Meerut
6804,SANJEEV KUMAR,IND,0,Graduate,27,"Rs 76,137 ~ 76 Thou+",Rs 0 ~ ,0,UTTAR PRADESH,Meerut
6805,SANTOSH AHLUWALIA,RDMP,0,Post Graduate,40,"Rs 39,82,750 ~ 39 Lacs+",Rs 0 ~ ,0,UTTAR PRADESH,Meerut
6806,SHAHID MANZOOR,SP,0,Post Graduate,54,"Rs 1,88,08,730 ~ 1 Crore+",Rs 0 ~ ,0,UTTAR PRADESH,Meerut
6807,SHREEPAL SINGH,IND,0,Graduate,35,"Rs 45,32,250 ~ 45 Lacs+","Rs 5,00,000 ~ 5 Lacs+",0,UTTAR PRADESH,Meerut
6808,SUDHIR NANDAN SARAN,IND,0,Graduate,62,"Rs 2,08,847 ~ 2 Lacs+","Rs 38,215 ~ 38 Thou+",0,UTTAR PRADESH,Meerut
6809,SUNIL KUMAR,IND, 1 ,Post Graduate,30,"Rs 15,000 ~ 15 Thou+",Rs 0 ~ ,0,UTTAR PRADESH,Meerut
6810,TEJVEER SINGH,RWS,0,Graduate Professional,67,"Rs 70,37,400 ~ 70 Lacs+","Rs 90,000 ~ 90 Thou+",0,UTTAR PRADESH,Meerut
6811,ZARRAR,IND,0,Post Graduate,43,"Rs 8,37,955 ~ 8 Lacs+",Rs 0 ~ ,0,UTTAR PRADESH,Meerut
6812,BAL KUMAR PATEL   Winner ,SP, 10 ,12th Pass,48,"Rs 2,29,78,000 ~ 2 Crore+","Rs 1,16,95,272 ~ 1 Crore+",1,UTTAR PRADESH,Mirzapur
6813,AJAY SHANKER,GMS,0,Others,33,Nil,Rs 0 ~ ,0,UTTAR PRADESH,Mirzapur
6814,ANIL KUMAR MAURYA,BSP,0,Post Graduate,37,"Rs 1,58,52,990 ~ 1 Crore+",Rs 0 ~ ,0,UTTAR PRADESH,Mirzapur
6815,ANOOP KUMAR,IND,0,Post Graduate,34,"Rs 76,700 ~ 76 Thou+",Rs 0 ~ ,0,UTTAR PRADESH,Mirzapur
6816,ANURAG SINGH,BJP,0,Post Graduate,42,"Rs 1,62,97,500 ~ 1 Crore+",Rs 0 ~ ,0,UTTAR PRADESH,Mirzapur
6817,CHHABEELE,IND,0,Not Given,41,"Rs 25,000 ~ 25 Thou+",Rs 0 ~ ,0,UTTAR PRADESH,Mirzapur
6818,DANGAR,IND,0,Literate,52,"Rs 7,30,500 ~ 7 Lacs+",Rs 0 ~ ,0,UTTAR PRADESH,Mirzapur
6819,DULARI,IND,0,Not Given,61,"Rs 30,95,195 ~ 30 Lacs+",Rs 0 ~ ,0,UTTAR PRADESH,Mirzapur
6820,HANS KUMAR,IND, 1 ,Not Given,37,"Rs 1,25,000 ~ 1 Lacs+",Rs 0 ~ ,0,UTTAR PRADESH,Mirzapur
6821,JAGDISH,AD,0,Others,49,"Rs 4,76,19,574 ~ 4 Crore+","Rs 8,00,000 ~ 8 Lacs+",0,UTTAR PRADESH,Mirzapur
6822,KAILASH,BSA,0,8th Pass,48,"Rs 62,000 ~ 62 Thou+",Rs 0 ~ ,0,UTTAR PRADESH,Mirzapur
6823,KHELADI,GGP,0,Not Given,58,"Rs 1,000 ~ 1 Thou+",Rs 0 ~ ,0,UTTAR PRADESH,Mirzapur
6824,KRISHNA CHAND,IND,0,8th Pass,40,"Rs 47,57,000 ~ 47 Lacs+",Rs 0 ~ ,0,UTTAR PRADESH,Mirzapur
6825,KRISHNA CHAND SHUKLA,IND,0,Post Graduate,40,"Rs 39,49,000 ~ 39 Lacs+","Rs 6,00,000 ~ 6 Lacs+",0,UTTAR PRADESH,Mirzapur
6826,LALJI,RAD,0,12th Pass,48,"Rs 20,10,000 ~ 20 Lacs+","Rs 1,25,000 ~ 1 Lacs+",0,UTTAR PRADESH,Mirzapur
6827,LALTI DEVI,VP,0,Literate,54,"Rs 14,50,000 ~ 14 Lacs+",Rs 0 ~ ,0,UTTAR PRADESH,Mirzapur
6828,MANIK CHAND,IND,0,Not Given,37,"Rs 2,56,000 ~ 2 Lacs+",Rs 0 ~ ,0,UTTAR PRADESH,Mirzapur
6829,MOHD. SAGIR,National Loktantrik Party,0,12th Pass,41,"Rs 3,00,500 ~ 3 Lacs+","Rs 1,00,000 ~ 1 Lacs+",0,UTTAR PRADESH,Mirzapur
6830,MUNNA LAL,IND,0,Graduate,34,"Rs 14,28,400 ~ 14 Lacs+",Rs 0 ~ ,0,UTTAR PRADESH,Mirzapur
6831,PREM CHAND,PMSP,0,Post Graduate,45,"Rs 2,15,000 ~ 2 Lacs+","Rs 8,000 ~ 8 Thou+",0,UTTAR PRADESH,Mirzapur
6832,RADHE SHYAM,BRP,0,8th Pass,58,"Rs 3,88,000 ~ 3 Lacs+",Rs 0 ~ ,0,UTTAR PRADESH,Mirzapur
6833,RAM GOPAL,IND,0,Graduate,53,"Rs 1,80,635 ~ 1 Lacs+",Rs 0 ~ ,0,UTTAR PRADESH,Mirzapur
6834,RAM RAJ,IND,0,Not Given,37,Nil,"Rs 1,50,000 ~ 1 Lacs+",0,UTTAR PRADESH,Mirzapur
6835,RAMESH DUBEY,INC,0,8th Pass,66,"Rs 6,27,99,155 ~ 6 Crore+",Rs 0 ~ ,0,UTTAR PRADESH,Mirzapur
6836,SHANKAR,CPI(ML)(L), 1 ,Not Given,58,Nil,Rs 0 ~ ,0,UTTAR PRADESH,Mirzapur
6837,SHYAM LAL,EKSP, 1 ,12th Pass,41,"Rs 36,54,000 ~ 36 Lacs+",Rs 0 ~ ,0,UTTAR PRADESH,Mirzapur
6838,TRILOK NATH VERMA,IJP,0,Others,61,"Rs 67,01,680 ~ 67 Lacs+","Rs 7,00,000 ~ 7 Lacs+",0,UTTAR PRADESH,Mirzapur
6839,ASHOK KUMAR RAWAT   Winner ,BSP,0,Post Graduate,42,"Rs 62,21,049 ~ 62 Lacs+","Rs 6,65,426 ~ 6 Lacs+",1,UTTAR PRADESH,Misrikh
6840,ANIL KUMAR ALIAS ANIL BHARGAV,BJP, 1 ,Post Graduate,37,"Rs 64,48,396 ~ 64 Lacs+","Rs 3,97,400 ~ 3 Lacs+",0,UTTAR PRADESH,Misrikh
6841,OM PRAKASH,INC,0,Post Graduate,47,"Rs 1,68,16,822 ~ 1 Crore+","Rs 33,98,143 ~ 33 Lacs+",0,UTTAR PRADESH,Misrikh
6842,RAKESH KUMAR,IND,0,Literate,26,"Rs 63,500 ~ 63 Thou+",Rs 0 ~ ,0,UTTAR PRADESH,Misrikh
6843,RAM AUTAR,RPI(A),0,Not Given,52,"Rs 15,02,466 ~ 15 Lacs+",Rs 0 ~ ,0,UTTAR PRADESH,Misrikh
6844,RAM DAYAL,IND,0,Literate,64,"Rs 21,71,000 ~ 21 Lacs+","Rs 35,000 ~ 35 Thou+",0,UTTAR PRADESH,Misrikh
6845,RAM SAGAR,IND,0,12th Pass,34,"Rs 3,76,000 ~ 3 Lacs+",Rs 0 ~ ,0,UTTAR PRADESH,Misrikh
6846,SAHEB LAL,IND,0,Graduate,27,"Rs 60,000 ~ 60 Thou+",Rs 0 ~ ,0,UTTAR PRADESH,Misrikh
6847,SANJAYKUMAR,IND,0,12th Pass,26,"Rs 1,10,000 ~ 1 Lacs+","Rs 16,000 ~ 16 Thou+",0,UTTAR PRADESH,Misrikh
6848,SHIV PAL,IND,0,10th Pass,44,"Rs 22,76,000 ~ 22 Lacs+",Rs 0 ~ ,0,UTTAR PRADESH,Misrikh
6849,SHYAM PRAKASH,SP, 1 ,Graduate,49,"Rs 72,52,808 ~ 72 Lacs+","Rs 3,00,000 ~ 3 Lacs+",0,UTTAR PRADESH,Misrikh
6850,UDAY PRATAP,IND,0,12th Pass,39,"Rs 1,01,122 ~ 1 Lacs+",Rs 0 ~ ,0,UTTAR PRADESH,Misrikh
6851,VISHAMBHAR DAYAL,RCP,0,Graduate,38,"Rs 11,74,300 ~ 11 Lacs+","Rs 2,00,000 ~ 2 Lacs+",0,UTTAR PRADESH,Misrikh
6852,SUSHILA SAROJ   Winner ,SP,0,Post Graduate,58,"Rs 2,86,80,230 ~ 2 Crore+","Rs 24,52,429 ~ 24 Lacs+",1,UTTAR PRADESH,Mohanlalganj
6853,JAI PRAKASH,BSP,0,Graduate,50,"Rs 1,83,81,208 ~ 1 Crore+","Rs 19,51,970 ~ 19 Lacs+",0,UTTAR PRADESH,Mohanlalganj
6854,JAIPAL PATHIK,RCP, 9 ,12th Pass,50,"Rs 34,000 ~ 34 Thou+","Rs 1,70,000 ~ 1 Lacs+",0,UTTAR PRADESH,Mohanlalganj
